Sample	Family	Genus	Species	Count
CF2_5	Muraenidae	Gymnothorax	prasinus	1
CF2_5	Pempherididae	Pempheris	klunzingeri	62
CF2_5	Scorpididae	Neatypus	obliquus	2
CF2_5	Scyliorhinidae	Aulohalaelurus	labiosus	1
CF3_1	Aracanidae	Anoplocapros	lenticularis	1
CF3_1	Cheilodactylidae	Nemadactylus	valenciennesi	1
CF3_1	Dasyatidae	Bathytoshia	brevicaudata	1
CF3_1	Labridae	Austrolabrus	maculatus	1
CF3_1	Labridae	Coris	auricularis	3
CF3_1	Labridae	Notolabrus	parilus	1
CF3_1	Labridae	Ophthalmolepis	lineolatus	12
CF3_1	Labridae	Pictilabrus	laticlavius	1
CF3_1	Labridae	Pseudolabrus	biserialis	3
CF3_1	Mullidae	Upeneichthys	vlamingii	1
CF3_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CF3_1	Pomacentridae	Chromis	klunzingeri	7
CF3_1	Scorpididae	Neatypus	obliquus	8
CF3_1	Urolophidae	Trygonoptera	ovalis	1
CF3_2	Carangidae	Seriola	rivoliana	6
CF3_2	Dasyatidae	Bathytoshia	brevicaudata	1
CF3_2	Labridae	Bodianus	frenchii	1
CF3_2	Labridae	Notolabrus	parilus	1
CF3_2	Labridae	Ophthalmolepis	lineolatus	4
CF3_2	Labridae	Pictilabrus	laticlavius	1
CF3_2	Labridae	Pictilabrus	viridis	1
CF3_2	Labridae	Pseudolabrus	biserialis	4
CF3_2	Monacanthidae	Meuschenia	flavolineata	1
CF3_2	Monacanthidae	Meuschenia	galii	1
CF3_2	Monacanthidae	Meuschenia	hippocrepis	1
CF3_2	Odacidae	Olisthops	cyanomelas	1
CF3_2	Urolophidae	Trygonoptera	ovalis	1
CF3_3	Carangidae	Pseudocaranx	spp.	21
CF3_3	Chaetodontidae	Chelmonops	curiosus	1
CF3_3	Labridae	Austrolabrus	maculatus	1
CF3_3	Labridae	Coris	auricularis	1
CF3_3	Labridae	Ophthalmolepis	lineolatus	6
CF3_3	Labridae	Pictilabrus	laticlavius	1
CF3_3	Labridae	Pseudolabrus	biserialis	5
CF3_3	Monacanthidae	Meuschenia	galii	1
CF3_3	Muraenidae	Gymnothorax	prasinus	1
CF3_3	Odacidae	Olisthops	cyanomelas	1
CF3_3	Pempherididae	Pempheris	klunzingeri	10
CF3_4	Carangidae	Pseudocaranx	spp.	8
CF3_4	Dasyatidae	Bathytoshia	brevicaudata	1
CF3_4	Gerreidae	Parequula	melbournensis	3
CF3_4	Labridae	Coris	auricularis	22
CF3_4	Labridae	Eupetrichthys	angustipes	1
CF3_4	Labridae	Ophthalmolepis	lineolatus	1
CF3_4	Labridae	Pseudolabrus	biserialis	1
CF3_4	Myliobatidae	Myliobatis	tenuicaudatus	4
CF3_4	Sparidae	Chrysophrys	auratus	1
CF3_4	Triakidae	Galeorhinus	galeus	1
CF3_4	Urolophidae	Trygonoptera	ovalis	2
CF3_5	Carangidae	Seriola	rivoliana	1
CF3_5	Dasyatidae	Bathytoshia	brevicaudata	1
CF3_5	Gerreidae	Parequula	melbournensis	1
CF3_5	Labridae	Austrolabrus	maculatus	1
CF3_5	Labridae	Coris	auricularis	2
CF3_5	Labridae	Eupetrichthys	angustipes	1
CF3_5	Labridae	Ophthalmolepis	lineolatus	6
CF3_5	Labridae	Pictilabrus	laticlavius	1
CF3_5	Labridae	Pseudolabrus	biserialis	6
CF3_5	Monacanthidae	Meuschenia	galii	1
CF3_5	Monacanthidae	Meuschenia	venusta	1
CF3_5	Mullidae	Upeneichthys	vlamingii	1
CF3_5	Odacidae	Olisthops	cyanomelas	2
CF3_5	Pomacentridae	Chromis	klunzingeri	16
CF3_5	Serranidae	Caesioperca	rasor	1
CF3_5	Urolophidae	Trygonoptera	ovalis	1
CF4_1	Dinolestidae	Dinolestes	lewini	3
CF4_1	Gerreidae	Parequula	melbournensis	1
CF4_1	Labridae	Austrolabrus	maculatus	1
CF4_1	Labridae	Coris	auricularis	1
CF4_1	Labridae	Ophthalmolepis	lineolatus	6
CF4_1	Labridae	Pictilabrus	laticlavius	1
CF4_1	Labridae	Pseudolabrus	biserialis	7
CF4_1	Monacanthidae	Meuschenia	galii	1
CF4_1	Mullidae	Upeneichthys	vlamingii	1
CF4_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_1	Pomacentridae	Chromis	klunzingeri	2
CF4_1	Scorpididae	Neatypus	obliquus	1
CF4_1	Urolophidae	Trygonoptera	ovalis	1
CF4_2	Carcharhinidae	Galeocerdo	cuvier	1
CF4_2	Dasyatidae	Bathytoshia	brevicaudata	2
CF4_2	Labridae	Coris	auricularis	1
CF4_2	Labridae	Notolabrus	parilus	1
CF4_2	Labridae	Ophthalmolepis	lineolatus	9
CF4_2	Labridae	Pictilabrus	laticlavius	1
CF4_2	Labridae	Pseudolabrus	biserialis	3
CF4_2	Monacanthidae	Meuschenia	galii	1
CF4_2	Serranidae	Caesioperca	rasor	2
CF4_3	Gerreidae	Parequula	melbournensis	1
CF4_3	Labridae	Coris	auricularis	1
CF4_3	Labridae	Ophthalmolepis	lineolatus	9
CF4_3	Labridae	Pictilabrus	laticlavius	3
CF4_3	Labridae	Pictilabrus	viridis	1
CF4_3	Labridae	Pseudolabrus	biserialis	3
CF4_3	Monacanthidae	Meuschenia	galii	1
CF4_3	Muraenidae	Gymnothorax	woodwardi	1
CF4_3	Odacidae	Olisthops	cyanomelas	1
CF4_4	Gerreidae	Parequula	melbournensis	3
CF4_4	Heterodontidae	Heterodontus	portusjacksoni	2
CF4_4	Labridae	Coris	auricularis	3
CF4_4	Labridae	Ophthalmolepis	lineolatus	6
CF4_4	Labridae	Pseudolabrus	biserialis	1
CF4_4	Mullidae	Upeneichthys	vlamingii	1
CF4_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_4	Platycephalidae	Platycephalus	spp	1
CF4_4	Scorpididae	Neatypus	obliquus	2
CF4_5	Labridae	Anampses	geographicus	1
CF4_5	Labridae	Coris	auricularis	12
CF4_5	Labridae	Notolabrus	parilus	1
CF4_5	Labridae	Ophthalmolepis	lineolatus	9
CF4_5	Labridae	Pictilabrus	laticlavius	1
CF4_5	Labridae	Pseudolabrus	biserialis	4
CF4_5	Myliobatidae	Myliobatis	australis	3
CF4_5	Sparidae	Chrysophrys	auratus	2
CF4_5	Urolophidae	Trygonoptera		1
CF5_1	Carangidae	Pseudocaranx	spp.	2
CF5_1	Dasyatidae	Bathytoshia	brevicaudata	1
CF5_1	Labridae	Pictilabrus	laticlavius	1
CF5_1	Muraenidae	Gymnothorax	woodwardi	1
CF5_1	Odacidae	Olisthops	cyanomelas	1
CF5_1	Pomacentridae	Chromis	klunzingeri	48
CF5_1	Serranidae	Caesioperca	rasor	25
CF5_2	Berycidae	Centroberyx	lineatus	2
CF5_2	Labridae	Austrolabrus	maculatus	2
CF5_2	Labridae	Coris	auricularis	6
CF5_2	Labridae	Ophthalmolepis	lineolatus	2
CF5_2	Labridae	Pseudolabrus	biserialis	26
CF5_2	Monacanthidae	Meuschenia	flavolineata	1
CF5_2	Monacanthidae	Meuschenia	galii	1
CF5_2	Mullidae	Upeneichthys	vlamingii	2
CF5_2	Pomacentridae	Chromis	klunzingeri	4
CF5_2	Pomacentridae	Chromis	westaustralis	6
CF5_2	Rhinobatidae	Trygonorrhina	dumerilii	1
CF5_2	Scorpaenidae	Scorpaena	sumptuosa	1
CF5_2	Scorpididae	Neatypus	obliquus	6
CF5_2	Serranidae	Caesioperca	rasor	11
CF5_2	Serranidae	Caesioperca	sp	3
CF5_3	Cheilodactylidae	Nemadactylus	valenciennesi	1
CF5_3	Labridae	Anampses	geographicus	1
CF5_3	Labridae	Austrolabrus	maculatus	1
CF5_3	Labridae	Bodianus	frenchii	1
CF5_3	Labridae	Coris	auricularis	5
CF5_3	Labridae	Notolabrus	parilus	1
CF5_3	Labridae	Ophthalmolepis	lineolatus	6
CF5_3	Labridae	Pseudolabrus	biserialis	9
CF5_3	Monacanthidae	Meuschenia	flavolineata	1
CF5_3	Muraenidae	Gymnothorax	prasinus	1
CF5_3	Odacidae	Olisthops	cyanomelas	1
CF5_3	Pempherididae	Pempheris	klunzingeri	90
CF5_3	Plesiopidae	Trachinops	noarlungae	31
CF5_3	Pomacentridae	Chromis	klunzingeri	8
CF5_3	Scorpididae	Neatypus	obliquus	2
CF5_3	Serranidae	Epinephelides	armatus	1
CF5_4	Carangidae	Pseudocaranx	spp.	1
CF5_4	Dasyatidae	Bathytoshia	brevicaudata	1
CF5_4	Labridae	Bodianus	frenchii	1
CF5_4	Labridae	Coris	auricularis	10
CF5_4	Labridae	Notolabrus	parilus	1
CF5_4	Labridae	Ophthalmolepis	lineolatus	12
CF5_4	Labridae	Pictilabrus	laticlavius	1
CF5_4	Labridae	Pictilabrus	viridis	1
CF5_4	Labridae	Pseudolabrus	biserialis	6
CF5_4	Monacanthidae	Meuschenia	galii	1
CF5_4	Monacanthidae	Meuschenia	hippocrepis	1
CF5_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_4	Pomacentridae	Chromis	klunzingeri	7
CF5_4	Scorpididae	Neatypus	obliquus	4
CF5_5	Dasyatidae	Bathytoshia	brevicaudata	1
CF5_5	Gerreidae	Parequula	melbournensis	2
CF5_5	Labridae	Coris	auricularis	2
CF5_5	Labridae	Eupetrichthys	angustipes	1
CF5_5	Oplegnathidae	Oplegnathus	woodwardi	1
CF5_5	Rhinobatidae	Trygonorrhina	dumerilii	1
CF6_1	Dinolestidae	Dinolestes	lewini	5
CF6_1	Heterodontidae	Heterodontus	portusjacksoni	1
CF6_1	Labridae	Coris	auricularis	29
CF6_1	Labridae	Notolabrus	parilus	1
CF6_1	Labridae	Ophthalmolepis	lineolatus	4
CF6_1	Labridae	Pictilabrus	laticlavius	1
CF6_1	Labridae	Pseudolabrus	biserialis	3
CF6_1	Pomacentridae	Chromis	klunzingeri	3
CF6_1	Scorpididae	Scorpis	aequipinnis	1
CF6_1	Scorpididae	Scorpis	georgiana	1
CF6_1	Serranidae	Caesioperca	rasor	1
CF6_2	Carangidae	Pseudocaranx	spp.	10
CF6_2	Labridae	Austrolabrus	maculatus	1
CF6_2	Labridae	Coris	auricularis	2
CF6_2	Labridae	Notolabrus	parilus	1
CF6_2	Labridae	Ophthalmolepis	lineolatus	4
CF6_2	Labridae	Pictilabrus	laticlavius	1
CF6_2	Labridae	Pseudolabrus	biserialis	4
CF6_2	Monacanthidae	Acanthaluteres	vittiger	1
CF6_2	Pempherididae	Pempheris	klunzingeri	118
CF6_2	Scorpididae	Neatypus	obliquus	1
CF6_3	Gerreidae	Parequula	melbournensis	2
CF6_3	Heterodontidae	Heterodontus	portusjacksoni	1
CF6_3	Labridae	Coris	auricularis	4
CF6_3	Labridae	Notolabrus	parilus	1
CF6_3	Labridae	Ophthalmolepis	lineolatus	9
CF6_3	Labridae	Pictilabrus	laticlavius	1
CF6_3	Labridae	Pseudolabrus	biserialis	2
CF6_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CF6_3	Odacidae	Olisthops	cyanomelas	1
CF6_3	Pempherididae	Pempheris	klunzingeri	2
CF6_3	Scorpididae	Neatypus	obliquus	2
CF6_4	Gerreidae	Parequula	melbournensis	1
CF6_4	Labridae	Coris	auricularis	9
CF6_4	Labridae	Ophthalmolepis	lineolatus	5
CF6_4	Labridae	Pseudolabrus	biserialis	4
CF6_4	Pomacentridae	Chromis	klunzingeri	2
CF6_4	Scorpididae	Neatypus	obliquus	11
CF6_5	Labridae	Ophthalmolepis	lineolatus	1
CF6_5	Pempherididae	Pempheris	klunzingeri	3
CF6_5	Scorpididae	Neatypus	obliquus	2
CF6_5	Urolophidae	Trygonoptera	ovalis	1
CF7_1	Gerreidae	Parequula	melbournensis	1
CF7_1	Labridae	Coris	auricularis	3
CF7_1	Labridae	Notolabrus	parilus	1
CF7_1	Labridae	Ophthalmolepis	lineolatus	6
CF7_1	Labridae	Pictilabrus	laticlavius	1
CF7_1	Labridae	Pseudolabrus	biserialis	1
CF7_1	Pempherididae	Pempheris	klunzingeri	31
CF7_1	Scorpididae	Neatypus	obliquus	1
CF7_1	Serranidae	Caesioperca	rasor	3
CF7_2	Gerreidae	Parequula	melbournensis	2
CF7_2	Labridae	Notolabrus	parilus	1
CF7_2	Labridae	Ophthalmolepis	lineolatus	5
CF7_2	Labridae	Pictilabrus	laticlavius	1
CF7_2	Labridae	Pseudolabrus	biserialis	2
CF7_2	Mullidae	Upeneichthys	vlamingii	1
CF7_2	Scyliorhinidae	Aulohalaelurus	labiosus	1
CF7_2	Serranidae	Caesioperca	rasor	4
CF7_3	Dinolestidae	Dinolestes	lewini	6
CF7_3	Labridae	Coris	auricularis	1
CF7_3	Labridae	Eupetrichthys	angustipes	1
CF7_3	Labridae	Ophthalmolepis	lineolatus	7
CF7_3	Labridae	Pictilabrus	laticlavius	1
CF7_3	Labridae	Pseudolabrus	biserialis	4
CF7_3	Monacanthidae	Meuschenia	galii	1
CF7_3	Muraenidae	Gymnothorax	prasinus	1
CF7_3	Pomacentridae	Chromis	klunzingeri	19
CF7_3	Scyliorhinidae	Aulohalaelurus	labiosus	1
CF7_3	Serranidae	Caesioperca	rasor	4
CF7_4	Heterodontidae	Heterodontus	portusjacksoni	1
CF7_4	Labridae	Austrolabrus	maculatus	1
CF7_4	Labridae	Ophthalmolepis	lineolatus	9
CF7_4	Labridae	Pictilabrus	laticlavius	2
CF7_4	Labridae	Pseudolabrus	biserialis	4
CF7_4	Monacanthidae	Scobinichthys	granulatus	1
CF7_4	Muraenidae	Gymnothorax	prasinus	1
CF7_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF7_4	Pomacentridae	Chromis	klunzingeri	4
CF7_4	Scorpididae	Neatypus	obliquus	2
CF7_4	Serranidae	Caesioperca	rasor	3
CF7_5	Labridae	Coris	auricularis	4
CF7_5	Labridae	Notolabrus	parilus	2
CF7_5	Labridae	Ophthalmolepis	lineolatus	3
CF7_5	Labridae	Pictilabrus	laticlavius	1
CF7_5	Labridae	Pseudolabrus	biserialis	4
CF7_5	Monacanthidae	Meuschenia	flavolineata	1
CF7_5	Monacanthidae	Meuschenia	freycineti	1
CF7_5	Monacanthidae	Meuschenia	galii	1
CF7_5	Muraenidae	Gymnothorax	prasinus	1
CF7_5	Pomacentridae	Chromis	klunzingeri	15
CF7_5	Serranidae	Caesioperca	rasor	2
CL1_1	Heterodontidae	Heterodontus	portusjacksoni	2
CL1_1	Labridae	Coris	auricularis	1
CL1_1	Labridae	Notolabrus	parilus	1
CL1_1	Labridae	Ophthalmolepis	lineolatus	8
CL1_1	Labridae	Pictilabrus	laticlavius	2
CL1_1	Labridae	Pseudolabrus	biserialis	1
CL1_1	Monacanthidae	Meuschenia	galii	1
CL1_1	Mullidae	Upeneichthys	vlamingii	1
CL1_1	Pomacentridae	Chromis	klunzingeri	4
CL1_1	Scorpididae	Neatypus	obliquus	2
CL1_2	Gerreidae	Parequula	melbournensis	1
CL1_2	Labridae	Coris	auricularis	14
CL1_2	Labridae	Ophthalmolepis	lineolatus	6
CL1_2	Labridae	Pictilabrus	laticlavius	1
CL1_2	Urolophidae	Trygonoptera	ovalis	1
CL1_3	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL1_3	Labridae	Bodianus	frenchii	1
CL1_3	Labridae	Coris	auricularis	11
CL1_3	Labridae	Notolabrus	parilus	1
CL1_3	Labridae	Ophthalmolepis	lineolatus	14
CL1_3	Labridae	Pictilabrus	laticlavius	2
CL1_3	Labridae	Pseudolabrus	biserialis	6
CL1_3	Myliobatidae	Myliobatis	tenuicaudatus	2
CL1_3	Pomacentridae	Chromis	klunzingeri	6
CL1_3	Scorpididae	Scorpis	georgiana	1
CL1_3	Scorpididae	Tilodon	sexfasciatus	1
CL1_3	Serranidae	Hypoplectrodes	nigroruber	1
CL1_3	Sparidae	Chrysophrys	auratus	1
CL1_3	Urolophidae	Trygonoptera	ovalis	1
CL1_4	Labridae	Notolabrus	parilus	1
CL1_4	Labridae	Ophthalmolepis	lineolatus	7
CL1_4	Labridae	Pictilabrus	laticlavius	2
CL1_4	Labridae	Pseudolabrus	biserialis	3
CL1_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CL1_4	Odacidae	Olisthops	cyanomelas	1
CL1_4	Serranidae	Caesioperca	rasor	1
CL1_5	Heterodontidae	Heterodontus	portusjacksoni	2
CL1_5	Labridae	Anampses	geographicus	1
CL1_5	Labridae	Coris	auricularis	4
CL1_5	Labridae	Dotalabrus	alleni	1
CL1_5	Labridae	Notolabrus	parilus	1
CL1_5	Labridae	Ophthalmolepis	lineolatus	7
CL1_5	Labridae	Pictilabrus	laticlavius	1
CL1_5	Labridae	Pseudolabrus	biserialis	5
CL1_5	Monacanthidae	Meuschenia	venusta	1
CL1_5	Odacidae	Olisthops	cyanomelas	1
CL1_5	Orectolobidae	Orectolobus	halei	1
CL1_5	Pempherididae	Pempheris	klunzingeri	76
CL1_5	Plesiopidae	Trachinops	brauni	14
CL1_5	Scorpididae	Neatypus	obliquus	2
CL2_1	Dinolestidae	Dinolestes	lewini	3
CL2_1	Labridae	Coris	auricularis	2
CL2_1	Labridae	Notolabrus	parilus	1
CL2_1	Labridae	Ophthalmolepis	lineolatus	5
CL2_1	Labridae	Pictilabrus	laticlavius	1
CL2_1	Labridae	Pseudolabrus	biserialis	1
CL2_1	Monacanthidae	Meuschenia	galii	1
CL2_1	Muraenidae	Gymnothorax	woodwardi	1
CL2_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_1	Odacidae	Olisthops	cyanomelas	1
CL2_1	Pomacentridae	Chromis	klunzingeri	4
CL2_1	Scyliorhinidae	Aulohalaelurus	labiosus	1
CL2_2	Labridae	Notolabrus	parilus	1
CL2_2	Labridae	Ophthalmolepis	lineolatus	7
CL2_2	Labridae	Pictilabrus	laticlavius	2
CL2_2	Labridae	Pseudolabrus	biserialis	1
CL2_2	Muraenidae	Gymnothorax	woodwardi	1
CL2_2	Scyliorhinidae	Aulohalaelurus	labiosus	1
CL2_2	Urolophidae	Trygonoptera	ovalis	1
CL2_3	Dinolestidae	Dinolestes	lewini	1
CL2_3	Labridae	Achoerodus	gouldii	1
CL2_3	Labridae	Coris	auricularis	6
CL2_3	Labridae	Notolabrus	parilus	1
CL2_3	Labridae	Ophthalmolepis	lineolatus	14
CL2_3	Labridae	Pictilabrus	laticlavius	2
CL2_3	Labridae	Pseudolabrus	biserialis	1
CL2_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_3	Odacidae	Olisthops	cyanomelas	1
CL2_3	Pempherididae	Pempheris	klunzingeri	16
CL2_4	Carangidae	Seriola	hippos	1
CL2_4	Labridae	Coris	auricularis	9
CL2_4	Labridae	Dotalabrus	alleni	1
CL2_4	Labridae	Notolabrus	parilus	1
CL2_4	Labridae	Ophthalmolepis	lineolatus	10
CL2_4	Labridae	Pictilabrus	laticlavius	1
CL2_4	Pempherididae	Pempheris	klunzingeri	17
CL2_4	Rhinobatidae	Trygonorrhina	dumerilii	2
CL2_5	Carangidae	Pseudocaranx	spp.	5
CL2_5	Dasyatidae	Bathytoshia	brevicaudata	2
CL2_5	Labridae	Bodianus	frenchii	1
CL2_5	Labridae	Coris	auricularis	3
CL2_5	Labridae	Notolabrus	parilus	2
CL2_5	Labridae	Ophthalmolepis	lineolatus	4
CL2_5	Labridae	Pictilabrus	laticlavius	2
CL2_5	Labridae	Pseudolabrus	biserialis	1
CL2_5	Monacanthidae	Meuschenia	flavolineata	1
CL2_5	Muraenidae	Gymnothorax	woodwardi	1
CL2_5	Pomacentridae	Chromis	klunzingeri	1
CL3_1	Heterodontidae	Heterodontus	portusjacksoni	1
CL3_1	Labridae	Dotalabrus	alleni	1
CL3_1	Labridae	Notolabrus	parilus	1
CL3_1	Labridae	Ophthalmolepis	lineolatus	8
CL3_1	Labridae	Pictilabrus	laticlavius	1
CL3_1	Labridae	Pseudolabrus	biserialis	1
CL3_1	Monacanthidae	Meuschenia	galii	2
CL3_1	Muraenidae	Gymnothorax	prasinus	1
CL3_1	Muraenidae	Gymnothorax	woodwardi	1
CL3_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL3_1	Odacidae	Olisthops	cyanomelas	1
CL3_2	Aracanidae	Anoplocapros	amygdaloides	1
CL3_2	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL3_2	Labridae	Bodianus	frenchii	1
CL3_2	Labridae	Coris	auricularis	6
CL3_2	Labridae	Notolabrus	parilus	3
CL3_2	Labridae	Ophthalmolepis	lineolatus	8
CL3_2	Labridae	Pictilabrus	laticlavius	1
CL3_2	Labridae	Pictilabrus	viridis	1
CL3_2	Labridae	Pseudolabrus	biserialis	2
CL3_2	Monacanthidae	Meuschenia	galii	1
CL3_2	Muraenidae	Gymnothorax	prasinus	2
CL3_2	Muraenidae	Gymnothorax	woodwardi	1
CL3_2	Odacidae	Olisthops	cyanomelas	1
CL3_2	Scorpididae	Scorpis	aequipinnis	1
CL3_3	Labridae	Notolabrus	parilus	1
CL3_3	Labridae	Ophthalmolepis	lineolatus	10
CL3_3	Labridae	Pictilabrus	laticlavius	2
CL3_3	Labridae	Pseudolabrus	biserialis	1
CL3_3	Monacanthidae	Meuschenia	galii	1
CL3_3	Muraenidae	Gymnothorax	prasinus	1
CL3_3	Muraenidae	Gymnothorax	woodwardi	1
CL3_3	Odacidae	Olisthops	cyanomelas	1
CL3_3	Pomacentridae	Chromis	klunzingeri	1
CL3_3	Scyliorhinidae	Aulohalaelurus	labiosus	1
CL3_3	Serranidae	Caesioperca	rasor	5
CL3_5	Carangidae	Pseudocaranx	spp.	2
