Sample	Family	Genus	Species	Count
CF2_1	Labridae	Ophthalmolepis	lineolatus	8
CF2_1	Labridae	Pseudolabrus	biserialis	8
CF2_1	Monacanthidae	Meuschenia	galii	1
CF2_1	Monacanthidae	Meuschenia	hippocrepis	1
CF2_1	Mullidae	Upeneichthys	vlamingii	1
CF2_1	Pomacentridae	Chromis	klunzingeri	5
CF2_1	Serranidae	Caesioperca	spp	2
CF2_1	Sparidae	Chrysophrys	auratus	1
CF2_2	Aplodactylidae	Aplodactylus	westralis	1
CF2_2	Labridae	Notolabrus	parilus	2
CF2_2	Labridae	Ophthalmolepis	lineolatus	7
CF2_2	Labridae	Pictilabrus	laticlavius	1
CF2_2	Labridae	Pseudolabrus	biserialis	8
CF2_2	Monacanthidae	Meuschenia	flavolineata	1
CF2_2	Monacanthidae	Meuschenia	galii	3
CF2_2	Mullidae	Upeneichthys	vlamingii	1
CF2_2	Odacidae	Heteroscarus	acroptilus	1
CF2_2	Odacidae	Olisthops	cyanomelas	1
CF2_2	Pempherididae	Pempheris	klunzingeri	70
CF2_2	Scorpididae	Neatypus	obliquus	1
CF2_3	Carangidae	Pseudocaranx	spp.	1
CF2_3	Dasyatidae	Bathytoshia	brevicaudata	1
CF2_3	Labridae	Austrolabrus	maculatus	1
CF2_3	Labridae	Coris	auricularis	34
CF2_3	Labridae	Notolabrus	parilus	1
CF2_3	Labridae	Ophthalmolepis	lineolatus	19
CF2_3	Labridae	Pictilabrus	laticlavius	1
CF2_3	Labridae	Pseudolabrus	biserialis	6
CF2_3	Mullidae	Upeneichthys	vlamingii	1
CF2_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CF2_3	Pomacentridae	Chromis	klunzingeri	4
CF2_3	Serranidae	Caesioperca	rasor	1
CF2_3	Serranidae	Caesioperca	spp	3
CF2_4	Labridae	Coris	auricularis	28
CF2_4	Labridae	Notolabrus	parilus	2
CF2_4	Labridae	Ophthalmolepis	lineolatus	10
CF2_4	Labridae	Pictilabrus	laticlavius	1
CF2_4	Labridae	Pseudolabrus	biserialis	4
CF2_4	Monacanthidae	Meuschenia	galii	1
CF2_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF2_4	Pempherididae	Pempheris	klunzingeri	17
CF2_4	Pomacentridae	Chromis	klunzingeri	1
CF2_4	Sparidae	Chrysophrys	auratus	1
CF2_5	Aplodactylidae	Aplodactylus	westralis	1
CF2_5	Labridae	Coris	auricularis	7
CF2_5	Labridae	Notolabrus	parilus	1
CF2_5	Labridae	Ophthalmolepis	lineolatus	12
CF2_5	Labridae	Pictilabrus	laticlavius	1
CF2_5	Labridae	Pseudolabrus	biserialis	6
CF2_5	Monacanthidae	Acanthaluteres	vittiger	3
CF2_5	Monacanthidae	Meuschenia	galii	1
CF2_5	Monacanthidae	Scobinichthys	granulatus	1
CF2_5	Muraenidae	Gymnothorax	prasinus	1
CF2_5	Odacidae	Olisthops	cyanomelas	1
CF2_5	Parascylliidae	Parascyllium	variolatum	1
CF2_5	Rhinobatidae	Trygonorrhina	dumerilii	1
CF2_5	Scorpididae	Neatypus	obliquus	8
CF3_1	Gerreidae	Parequula	melbournensis	1
CF3_1	Labridae	Austrolabrus	maculatus	1
CF3_1	Labridae	Coris	auricularis	51
CF3_1	Labridae	Notolabrus	parilus	1
CF3_1	Labridae	Ophthalmolepis	lineolatus	11
CF3_1	Labridae	Pseudolabrus	biserialis	5
CF3_1	Monacanthidae	Acanthaluteres	vittiger	1
CF3_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CF3_1	Pomacentridae	Chromis	klunzingeri	8
CF3_1	Rhinobatidae	Trygonorrhina	dumerilii	1
CF3_1	Scorpididae	Neatypus	obliquus	7
CF3_1	Urolophidae	Trygonoptera	ovalis	1
CF3_2	Chaetodontidae	Chelmonops	curiosus	2
CF3_2	Labridae	Austrolabrus	maculatus	1
CF3_2	Labridae	Bodianus	frenchii	1
CF3_2	Labridae	Coris	auricularis	18
CF3_2	Labridae	Notolabrus	parilus	1
CF3_2	Labridae	Ophthalmolepis	lineolatus	8
CF3_2	Labridae	Pictilabrus	laticlavius	1
CF3_2	Labridae	Pseudolabrus	biserialis	10
CF3_2	Monacanthidae	Meuschenia	galii	2
CF3_2	Odacidae	Olisthops	cyanomelas	1
CF3_2	Pomacentridae	Chromis	klunzingeri	3
CF3_2	Scorpididae	Neatypus	obliquus	3
CF3_2	Serranidae	Othos	dentex	1
CF3_2	Sparidae	Chrysophrys	auratus	1
CF3_2	Urolophidae	Trygonoptera	ovalis	1
CF3_3	Labridae	Coris	auricularis	3
CF3_3	Labridae	Notolabrus	parilus	2
CF3_3	Labridae	Ophthalmolepis	lineolatus	10
CF3_3	Labridae	Pictilabrus	laticlavius	1
CF3_3	Labridae	Pseudolabrus	biserialis	6
CF3_3	Monacanthidae	Meuschenia	freycineti	1
CF3_3	Mullidae	Upeneichthys	vlamingii	1
CF3_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CF3_3	Scorpididae	Neatypus	obliquus	2
CF3_4	Carangidae	Seriola	hippos	1
CF3_4	Gerreidae	Parequula	melbournensis	1
CF3_4	Heterodontidae	Heterodontus	portusjacksoni	1
CF3_4	Labridae	Coris	auricularis	2
CF3_4	Labridae	Notolabrus	parilus	1
CF3_4	Labridae	Ophthalmolepis	lineolatus	17
CF3_4	Labridae	Pseudolabrus	biserialis	1
CF3_4	Monacanthidae	Acanthaluteres	vittiger	1
CF3_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF3_4	Rhinobatidae	Trygonorrhina	dumerilii	1
CF3_4	Urolophidae	Trygonoptera	ovalis	1
CF3_5	Dasyatidae	Bathytoshia	brevicaudata	1
CF3_5	Labridae	Austrolabrus	maculatus	2
CF3_5	Labridae	Coris	auricularis	30
CF3_5	Labridae	Notolabrus	parilus	1
CF3_5	Labridae	Ophthalmolepis	lineolatus	11
CF3_5	Labridae	Pictilabrus	laticlavius	2
CF3_5	Labridae	Pseudolabrus	biserialis	10
CF3_5	Monacanthidae	Meuschenia	flavolineata	2
CF3_5	Monacanthidae	Meuschenia	galii	1
CF3_5	Muraenidae	Gymnothorax	prasinus	1
CF3_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF3_5	Rhinobatidae	Trygonorrhina	dumerilii	1
CF3_5	Scorpididae	Neatypus	obliquus	18
CF3_5	Scorpididae	Tilodon	sexfasciatus	1
CF3_5	Serranidae	Caesioperca	rasor	1
CF3_5	Serranidae	Epinephelides	armatus	1
CF3_5	Urolophidae	Trygonoptera	ovalis	1
CF4_1	Aracanidae	Anoplocapros	lenticularis	1
CF4_1	Labridae	Austrolabrus	maculatus	1
CF4_1	Labridae	Coris	auricularis	12
CF4_1	Labridae	Halichoeres	brownfieldi	1
CF4_1	Labridae	Notolabrus	parilus	1
CF4_1	Labridae	Ophthalmolepis	lineolatus	3
CF4_1	Labridae	Pictilabrus	laticlavius	1
CF4_1	Labridae	Pseudolabrus	biserialis	5
CF4_1	Monacanthidae	Meuschenia	galii	1
CF4_1	Mullidae	Upeneichthys	vlamingii	1
CF4_1	Pempherididae	Pempheris	klunzingeri	67
CF4_1	Pomacentridae	Chromis	klunzingeri	10
CF4_1	Scorpididae	Neatypus	obliquus	2
CF4_1	Serranidae	Caesioperca	rasor	2
CF4_1	Serranidae	Othos	dentex	1
CF4_2	Labridae	Ophthalmolepis	lineolatus	4
CF4_2	Labridae	Pictilabrus	laticlavius	1
CF4_2	Labridae	Pseudolabrus	biserialis	5
CF4_2	Monacanthidae	Meuschenia	flavolineata	1
CF4_2	Pempherididae	Pempheris	klunzingeri	83
CF4_2	Pomacentridae	Chromis	klunzingeri	1
CF4_3	Aracanidae	Anoplocapros	lenticularis	1
CF4_3	Labridae	Austrolabrus	maculatus	1
CF4_3	Labridae	Coris	auricularis	2
CF4_3	Labridae	Notolabrus	parilus	1
CF4_3	Labridae	Ophthalmolepis	lineolatus	5
CF4_3	Labridae	Pictilabrus	laticlavius	2
CF4_3	Labridae	Pseudolabrus	biserialis	8
CF4_3	Monacanthidae	Acanthaluteres	vittiger	1
CF4_3	Monacanthidae	Meuschenia	galii	1
CF4_3	Monacanthidae	Meuschenia	venusta	1
CF4_3	Monacanthidae	Scobinichthys	granulatus	1
CF4_3	Mullidae	Upeneichthys	vlamingii	1
CF4_3	Muraenidae	Gymnothorax	woodwardi	1
CF4_3	Pempherididae	Pempheris	klunzingeri	3
CF4_3	Pomacentridae	Chromis	klunzingeri	4
CF4_3	Scorpididae	Neatypus	obliquus	7
CF4_4	Labridae	Austrolabrus	maculatus	1
CF4_4	Labridae	Coris	auricularis	26
CF4_4	Labridae	Eupetrichthys	angustipes	1
CF4_4	Labridae	Ophthalmolepis	lineolatus	9
CF4_4	Labridae	Pictilabrus	laticlavius	1
CF4_4	Labridae	Pseudolabrus	biserialis	6
CF4_4	Monacanthidae	Acanthaluteres	vittiger	2
CF4_4	Monacanthidae	Meuschenia	galii	2
CF4_4	Monacanthidae	Scobinichthys	granulatus	1
CF4_4	Mullidae	Upeneichthys	vlamingii	1
CF4_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_4	Pomacentridae	Chromis	klunzingeri	3
CF4_4	Scorpididae	Neatypus	obliquus	7
CF4_4	Serranidae	Caesioperca	rasor	1
CF4_4	Urolophidae	Trygonoptera	ovalis	1
CF4_4	Urolophidae	Urolophus	circularis	1
CF4_5	Labridae	Coris	auricularis	65
CF4_5	Labridae	Ophthalmolepis	lineolatus	11
CF4_5	Labridae	Pictilabrus	laticlavius	1
CF4_5	Labridae	Pseudolabrus	biserialis	6
CF4_5	Monacanthidae	Meuschenia	galii	2
CF4_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_5	Pomacentridae	Chromis	klunzingeri	1
CF4_5	Scorpididae	Neatypus	obliquus	3
CF5_2	Carangidae	Pseudocaranx	spp.	2
CF5_2	Chaetodontidae	Chelmonops	curiosus	1
CF5_2	Labridae	Austrolabrus	maculatus	2
CF5_2	Labridae	Coris	auricularis	17
CF5_2	Labridae	Notolabrus	parilus	1
CF5_2	Labridae	Ophthalmolepis	lineolatus	4
CF5_2	Labridae	Pseudolabrus	biserialis	10
CF5_2	Monacanthidae	Scobinichthys	granulatus	1
CF5_2	Mullidae	Upeneichthys	vlamingii	1
CF5_2	Neosebastidae	Neosebastes	pandus	1
CF5_2	Pomacentridae	Chromis	klunzingeri	4
CF5_2	Pomacentridae	Chromis	westaustralis	8
CF5_2	Rhinobatidae	Trygonorrhina	dumerilii	1
CF5_2	Scorpididae	Neatypus	obliquus	1
CF5_2	Scorpididae	Scorpis	georgiana	1
CF5_2	Serranidae	Caesioperca	spp	1
CF5_2	Serranidae	Hypoplectrodes	nigroruber	1
CF5_3	Aulopidae	Latropiscis	purpurissatus	1
CF5_3	Carangidae	Pseudocaranx	spp.	1
CF5_3	Labridae	Coris	auricularis	23
CF5_3	Labridae	Eupetrichthys	angustipes	1
CF5_3	Labridae	Ophthalmolepis	lineolatus	9
CF5_3	Labridae	Pseudolabrus	biserialis	5
CF5_3	Mullidae	Upeneichthys	vlamingii	1
CF5_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_3	Pomacentridae	Chromis	klunzingeri	3
CF5_4	Berycidae	Centroberyx	lineatus	1
CF5_4	Carangidae	Pseudocaranx	spp.	4
CF5_4	Carangidae	Seriola	hippos	1
CF5_4	Labridae	Bodianus	frenchii	1
CF5_4	Labridae	Coris	auricularis	74
CF5_4	Labridae	Notolabrus	parilus	2
CF5_4	Labridae	Ophthalmolepis	lineolatus	9
CF5_4	Labridae	Pictilabrus	laticlavius	1
CF5_4	Labridae	Pseudolabrus	biserialis	6
CF5_4	Monacanthidae	Meuschenia	galii	1
CF5_4	Monacanthidae	Meuschenia	hippocrepis	1
CF5_4	Muraenidae	Gymnothorax	prasinus	1
CF5_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_4	Odacidae	Olisthops	cyanomelas	1
CF5_4	Plesiopidae	Paraplesiops	meleagris	1
CF5_4	Plesiopidae	Trachinops	brauni	19
CF5_4	Pomacentridae	Chromis	klunzingeri	1
CF5_4	Scorpididae	Neatypus	obliquus	3
CF5_4	Tetraodontidae	Lagocephalus	sceleratus	1
CF5_4	Urolophidae	Trygonoptera	ovalis	1
CF5_5	Carangidae	Pseudocaranx	spp.	2
CF5_5	Gerreidae	Parequula	melbournensis	1
CF5_5	Labridae	Coris	auricularis	69
CF5_5	Labridae	Eupetrichthys	angustipes	1
CF5_5	Labridae	Ophthalmolepis	lineolatus	2
CF5_5	Monacanthidae	Acanthaluteres	vittiger	1
CF5_5	Urolophidae	Trygonoptera	ovalis	1
CF6_1	Carangidae	Pseudocaranx	spp.	1
CF6_1	Labridae	Achoerodus	gouldii	1
CF6_1	Labridae	Coris	auricularis	26
CF6_1	Labridae	Notolabrus	parilus	1
CF6_1	Labridae	Ophthalmolepis	lineolatus	12
CF6_1	Labridae	Pictilabrus	laticlavius	1
CF6_1	Labridae	Pseudolabrus	biserialis	3
CF6_1	Monacanthidae	Meuschenia	galii	1
CF6_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CF6_1	Scorpididae	Neatypus	obliquus	3
CF6_1	Scorpididae	Scorpis	georgiana	2
CF6_1	Serranidae	Caesioperca	rasor	2
CF6_1	Serranidae	Othos	dentex	1
CF6_2	Carangidae	Pseudocaranx	spp.	1
CF6_2	Cheilodactylidae	Nemadactylus	valenciennesi	1
CF6_2	Glaucosomatidae	Glaucosoma	hebraicum	6
CF6_2	Labridae	Coris	auricularis	35
CF6_2	Labridae	Eupetrichthys	angustipes	1
CF6_2	Labridae	Notolabrus	parilus	1
CF6_2	Labridae	Ophthalmolepis	lineolatus	7
CF6_2	Labridae	Pictilabrus	laticlavius	1
CF6_2	Labridae	Pseudolabrus	biserialis	5
CF6_2	Monacanthidae	Meuschenia	hippocrepis	1
CF6_2	Scorpididae	Neatypus	obliquus	1
CF6_2	Scorpididae	Scorpis	aequipinnis	1
CF6_2	Scorpididae	Scorpis	georgiana	1
CF6_2	Scorpididae	Tilodon	sexfasciatus	1
CF6_2	Serranidae	Caesioperca	rasor	1
CF6_2	Serranidae	Epinephelides	armatus	1
CF6_3	Labridae	Coris	auricularis	11
CF6_3	Labridae	Notolabrus	parilus	1
CF6_3	Labridae	Ophthalmolepis	lineolatus	10
CF6_3	Labridae	Pictilabrus	laticlavius	3
CF6_3	Labridae	Pseudolabrus	biserialis	2
CF6_3	Monacanthidae	Acanthaluteres	vittiger	1
CF6_3	Monacanthidae	Meuschenia	galii	2
CF6_3	Odacidae	Olisthops	cyanomelas	1
CF6_3	Parascylliidae	Parascyllium	variolatum	1
CF6_3	Scorpididae	Neatypus	obliquus	1
CF6_3	Serranidae	Caesioperca	rasor	1
CF6_4	Labridae	Anampses	geographicus	1
CF6_4	Labridae	Austrolabrus	maculatus	1
CF6_4	Labridae	Coris	auricularis	8
CF6_4	Labridae	Notolabrus	parilus	1
CF6_4	Labridae	Ophthalmolepis	lineolatus	9
CF6_4	Labridae	Pseudolabrus	biserialis	5
CF6_4	Mullidae	Upeneichthys	vlamingii	1
CF6_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF6_4	Pomacentridae	Chromis	klunzingeri	1
CF6_4	Scorpididae	Neatypus	obliquus	10
CF6_4	Serranidae	Caesioperca	spp	1
CF6_5	Gerreidae	Parequula	melbournensis	1
CF6_5	Labridae	Coris	auricularis	17
CF6_5	Labridae	Ophthalmolepis	lineolatus	8
CF6_5	Labridae	Pseudolabrus	biserialis	2
CF6_5	Monacanthidae	Acanthaluteres	vittiger	1
CF6_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF6_5	Scorpididae	Neatypus	obliquus	6
CF6_5	Urolophidae	Trygonoptera	ovalis	1
CF7_1	Labridae	Austrolabrus	maculatus	1
CF7_1	Labridae	Coris	auricularis	12
CF7_1	Labridae	Ophthalmolepis	lineolatus	8
CF7_1	Labridae	Pictilabrus	laticlavius	1
CF7_1	Labridae	Pseudolabrus	biserialis	2
CF7_1	Monacanthidae	Acanthaluteres	vittiger	2
CF7_1	Monacanthidae	Meuschenia	galii	1
CF7_1	Monacanthidae	Scobinichthys	granulatus	1
CF7_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CF7_1	Pomacentridae	Chromis	klunzingeri	7
CF7_1	Scorpididae	Neatypus	obliquus	4
CF7_1	Serranidae	Caesioperca	rasor	7
CF7_2	Gerreidae	Parequula	melbournensis	1
CF7_2	Labridae	Coris	auricularis	31
CF7_2	Labridae	Notolabrus	parilus	1
CF7_2	Labridae	Ophthalmolepis	lineolatus	10
CF7_2	Labridae	Pictilabrus	laticlavius	1
CF7_2	Labridae	Pseudolabrus	biserialis	2
CF7_2	Monacanthidae	Acanthaluteres	vittiger	1
CF7_2	Scorpididae	Neatypus	obliquus	2
CF7_2	Serranidae	Caesioperca	rasor	1
CF7_3	Berycidae	Centroberyx	gerrardi	1
CF7_3	Gerreidae	Parequula	melbournensis	1
CF7_3	Labridae	Coris	auricularis	7
CF7_3	Labridae	Ophthalmolepis	lineolatus	12
CF7_3	Labridae	Pictilabrus	laticlavius	1
CF7_3	Labridae	Pseudolabrus	biserialis	2
CF7_3	Odacidae	Olisthops	cyanomelas	1
CF7_3	Parascylliidae	Parascyllium	variolatum	1
CF7_3	Scorpididae	Neatypus	obliquus	3
CF7_4	Dasyatidae	Bathytoshia	brevicaudata	1
CF7_4	Labridae	Coris	auricularis	7
CF7_4	Labridae	Notolabrus	parilus	1
CF7_4	Labridae	Ophthalmolepis	lineolatus	11
CF7_4	Labridae	Pictilabrus	laticlavius	1
CF7_4	Labridae	Pseudolabrus	biserialis	4
CF7_4	Monacanthidae	Acanthaluteres	vittiger	7
CF7_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF7_4	Scorpididae	Neatypus	obliquus	4
CF7_4	Serranidae	Caesioperca	rasor	3
CF7_5	Labridae	Austrolabrus	maculatus	3
CF7_5	Labridae	Coris	auricularis	4
CF7_5	Labridae	Ophthalmolepis	lineolatus	9
CF7_5	Labridae	Pseudolabrus	biserialis	6
CF7_5	Monacanthidae	Meuschenia	flavolineata	1
CF7_5	Monacanthidae	Meuschenia	galii	1
CF7_5	Mullidae	Upeneichthys	vlamingii	1
CF7_5	Odacidae	Olisthops	cyanomelas	1
CF7_5	Pempheridae	Parapriacanthus	elongatus	17
CF7_5	Pempherididae	Pempheris	klunzingeri	1
CF7_5	Plesiopidae	Trachinops	noarlungae	104
CF7_5	Pomacentridae	Chromis	klunzingeri	16
CF7_5	Scorpididae	Neatypus	obliquus	1
CF7_5	Serranidae	Caesioperca	rasor	1
CL1_1	Heterodontidae	Heterodontus	portusjacksoni	2
CL1_1	Labridae	Coris	auricularis	13
CL1_1	Labridae	Notolabrus	parilus	1
CL1_1	Labridae	Ophthalmolepis	lineolatus	7
CL1_1	Labridae	Pictilabrus	laticlavius	1
CL1_1	Labridae	Pseudolabrus	biserialis	1
CL1_1	Monacanthidae	Acanthaluteres	vittiger	1
CL1_1	Monacanthidae	Meuschenia	galii	1
CL1_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL1_1	Pomacentridae	Chromis	klunzingeri	15
CL1_2	Carangidae	Pseudocaranx	spp.	1
CL1_2	Carangidae	Seriola	hippos	3
CL1_2	Carangidae	Seriola	lalandi	35
CL1_2	Heterodontidae	Heterodontus	portusjacksoni	1
CL1_2	Labridae	Coris	auricularis	1
CL1_2	Labridae	Ophthalmolepis	lineolatus	6
CL1_2	Myliobatidae	Myliobatis	tenuicaudatus	2
CL1_2	Rhinobatidae	Trygonorrhina	dumerilii	1
CL1_2	Sparidae	Chrysophrys	auratus	2
CL1_3	Berycidae	Centroberyx	gerrardi	1
CL1_3	Carangidae	Seriola	hippos	1
CL1_3	Heterodontidae	Heterodontus	portusjacksoni	1
CL1_3	Labridae	Bodianus	frenchii	1
CL1_3	Labridae	Coris	auricularis	15
CL1_3	Labridae	Notolabrus	parilus	2
CL1_3	Labridae	Ophthalmolepis	lineolatus	13
CL1_3	Labridae	Pseudolabrus	biserialis	3
CL1_3	Monacanthidae	Meuschenia	galii	1
CL1_3	Myliobatidae	Myliobatis	tenuicaudatus	2
CL1_3	Odacidae	Olisthops	cyanomelas	1
CL1_3	Pempherididae	Pempheris	klunzingeri	21
CL1_3	Scorpididae	Scorpis	georgiana	1
CL1_3	Serranidae	Epinephelides	armatus	1
CL1_3	Serranidae	Othos	dentex	1
CL1_3	Sparidae	Chrysophrys	auratus	1
CL1_3	Urolophidae	Trygonoptera	ovalis	1
CL1_4	Carangidae	Pseudocaranx	spp.	2
CL1_4	Labridae	Coris	auricularis	16
CL1_4	Labridae	Notolabrus	parilus	1
CL1_4	Labridae	Ophthalmolepis	lineolatus	14
CL1_4	Labridae	Pictilabrus	laticlavius	1
CL1_4	Labridae	Pseudolabrus	biserialis	4
CL1_4	Monacanthidae	Meuschenia	galii	1
CL1_4	Odacidae	Olisthops	cyanomelas	1
CL1_4	Serranidae	Caesioperca	rasor	3
CL1_4	Serranidae	Epinephelides	armatus	1
CL1_5	Chaetodontidae	Chelmonops	curiosus	1
CL1_5	Labridae	Bodianus	frenchii	1
CL1_5	Labridae	Coris	auricularis	8
CL1_5	Labridae	Notolabrus	parilus	3
CL1_5	Labridae	Ophthalmolepis	lineolatus	14
CL1_5	Labridae	Pictilabrus	laticlavius	2
CL1_5	Labridae	Pseudolabrus	biserialis	2
CL1_5	Monacanthidae	Meuschenia	galii	2
CL1_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CL1_5	Odacidae	Olisthops	cyanomelas	2
CL1_5	Pomacentridae	Parma	mccullochi	1
CL1_5	Serranidae	Caesioperca	rasor	1
CL2_1	Labridae	Austrolabrus	maculatus	1
CL2_1	Labridae	Coris	auricularis	17
CL2_1	Labridae	Notolabrus	parilus	3
CL2_1	Labridae	Ophthalmolepis	lineolatus	20
CL2_1	Labridae	Pictilabrus	laticlavius	2
CL2_1	Labridae	Pseudolabrus	biserialis	5
CL2_1	Monacanthidae	Meuschenia	galii	2
CL2_1	Myliobatidae	Myliobatis	tenuicaudatus	2
CL2_1	Odacidae	Heteroscarus	acroptilus	1
CL2_1	Odacidae	Olisthops	cyanomelas	1
CL2_1	Pomacentridae	Chromis	klunzingeri	1
CL2_1	Scorpididae	Neatypus	obliquus	1
CL2_2	Labridae	Coris	auricularis	12
CL2_2	Labridae	Notolabrus	parilus	1
CL2_2	Labridae	Ophthalmolepis	lineolatus	15
CL2_2	Labridae	Pictilabrus	laticlavius	1
CL2_2	Labridae	Pseudolabrus	biserialis	2
CL2_2	Monacanthidae	Meuschenia	galii	2
CL2_2	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_2	Odacidae	Heteroscarus	acroptilus	1
CL2_2	Odacidae	Olisthops	cyanomelas	1
CL2_2	Pempheridae	Parapriacanthus	elongatus	26
CL2_2	Pempherididae	Pempheris	klunzingeri	71
CL2_2	Pomacentridae	Chromis	klunzingeri	1
CL2_2	Sparidae	Chrysophrys	auratus	2
CL2_3	Cheilodactylidae	Dactylophora	nigricans	1
CL2_3	Labridae	Coris	auricularis	9
CL2_3	Labridae	Ophthalmolepis	lineolatus	8
CL2_3	Labridae	Pictilabrus	laticlavius	1
CL2_3	Odacidae	Olisthops	cyanomelas	1
CL2_4	Carangidae	Pseudocaranx	spp.	2
CL2_4	Carangidae	Trachurus	novaezelandiae	7
CL2_4	Heterodontidae	Heterodontus	portusjacksoni	1
CL2_4	Labridae	Coris	auricularis	56
CL2_4	Labridae	Notolabrus	parilus	1
CL2_4	Labridae	Ophthalmolepis	lineolatus	7
CL2_4	Monacanthidae	Acanthaluteres	vittiger	1
CL2_4	Monacanthidae	Meuschenia	galii	1
CL2_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_4	Rhinobatidae	Trygonorrhina	dumerilii	1
CL2_4	Scorpididae	Neatypus	obliquus	3
CL2_4	Urolophidae	Trygonoptera	ovalis	1
CL2_5	Labridae	Coris	auricularis	29
CL2_5	Labridae	Eupetrichthys	angustipes	1
CL2_5	Labridae	Notolabrus	parilus	3
CL2_5	Labridae	Ophthalmolepis	lineolatus	9
CL2_5	Labridae	Pictilabrus	laticlavius	1
CL2_5	Labridae	Pseudolabrus	biserialis	3
CL2_5	Monacanthidae	Acanthaluteres	vittiger	1
CL2_5	Monacanthidae	Meuschenia	galii	1
CL2_5	Muraenidae	Gymnothorax	prasinus	1
CL2_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_5	Pomacentridae	Chromis	klunzingeri	1
CL2_5	Rhinobatidae	Trygonorrhina	dumerilii	1
CL2_5	Scorpididae	Neatypus	obliquus	8
