Sample	Family	Genus	Species	Count
CF3_4	Scorpididae	Neatypus	obliquus	9
CF3_4	Serranidae	Caesioperca	rasor	1
CF3_4	Urolophidae	Trygonoptera	ovalis	1
CF3_5	Carangidae	Pseudocaranx	spp.	2
CF3_5	Cheilodactylidae	Nemadactylus	valenciennesi	2
CF3_5	Heterodontidae	Heterodontus	portusjacksoni	1
CF3_5	Labridae	Notolabrus	parilus	2
CF3_5	Labridae	Ophthalmolepis	lineolatus	20
CF3_5	Labridae	Pseudolabrus	biserialis	4
CF3_5	Monacanthidae	Meuschenia	galii	2
CF3_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF3_5	Scorpididae	Neatypus	obliquus	1
CF3_5	Scorpididae	Scorpis	georgiana	1
CF3_5	Serranidae	Caesioperca	rasor	1
CF4_1	Gerreidae	Parequula	melbournensis	1
CF4_1	Heterodontidae	Heterodontus	portusjacksoni	1
CF4_1	Labridae	Coris	auricularis	3
CF4_1	Labridae	Notolabrus	parilus	2
CF4_1	Labridae	Ophthalmolepis	lineolatus	10
CF4_1	Labridae	Pseudolabrus	biserialis	10
CF4_1	Monacanthidae	Meuschenia	galii	1
CF4_1	Mullidae	Upeneichthys	vlamingii	1
CF4_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_1	Pempherididae	Pempheris	klunzingeri	40
CF4_1	Pomacentridae	Chromis	klunzingeri	12
CF4_1	Scorpididae	Neatypus	obliquus	1
CF4_1	Urolophidae	Trygonoptera	ovalis	1
CF4_2	Heterodontidae	Heterodontus	portusjacksoni	1
CF4_2	Labridae	Ophthalmolepis	lineolatus	7
CF4_2	Labridae	Pictilabrus	laticlavius	1
CF4_2	Labridae	Pseudolabrus	biserialis	2
CF4_2	Monacanthidae	Meuschenia	galii	1
CF4_2	Odacidae	Olisthops	cyanomelas	1
CF4_2	Parascylliidae	Parascyllium	variolatum	1
CF4_2	Scorpididae	Neatypus	obliquus	3
CF4_2	Serranidae	Caesioperca	rasor	3
CF4_3	Labridae	Coris	auricularis	1
CF4_3	Labridae	Ophthalmolepis	lineolatus	5
CF4_3	Monacanthidae	Meuschenia	galii	1
CF4_3	Muraenidae	Gymnothorax	prasinus	1
CF4_3	Muraenidae	Gymnothorax	woodwardi	1
CF4_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_3	Scorpididae	Neatypus	obliquus	15
CF4_4	Gerreidae	Parequula	melbournensis	11
CF4_4	Heterodontidae	Heterodontus	portusjacksoni	1
CF4_4	Labridae	Notolabrus	parilus	1
CF4_4	Labridae	Ophthalmolepis	lineolatus	8
CF4_4	Labridae	Pictilabrus	laticlavius	1
CF4_4	Labridae	Pseudolabrus	biserialis	2
CF4_4	Monacanthidae	Meuschenia	galii	1
CF4_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_4	Pempherididae	Pempheris	klunzingeri	4
CF4_4	Pomacentridae	Chromis	klunzingeri	1
CF4_4	Scorpididae	Neatypus	obliquus	1
CF4_4	Serranidae	Caesioperca	rasor	11
CF4_5	Carangidae	Seriola	hippos	1
CF4_5	Labridae	Coris	auricularis	15
CF4_5	Labridae	Notolabrus	parilus	1
CF4_5	Labridae	Ophthalmolepis	lineolatus	9
CF4_5	Labridae	Pseudolabrus	biserialis	2
CF4_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF4_5	Pempherididae	Pempheris	klunzingeri	2
CF4_5	Serranidae	Caesioperca	rasor	2
CF4_5	Urolophidae	Trygonoptera	ovalis	1
CF5_1	Carangidae	Pseudocaranx	spp.	3
CF5_1	Labridae	Coris	auricularis	2
CF5_1	Labridae	Ophthalmolepis	lineolatus	6
CF5_1	Labridae	Pseudolabrus	biserialis	3
CF5_1	Monacanthidae	Meuschenia	galii	1
CF5_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_1	Odacidae	Olisthops	cyanomelas	1
CF5_1	Odacidae	Siphonognathus	beddomei	1
CF5_1	Pempherididae	Pempheris	klunzingeri	131
CF5_1	Scorpididae	Neatypus	obliquus	4
CF5_1	Serranidae	Caesioperca	rasor	22
CF5_2	Carangidae	Pseudocaranx	spp.	1
CF5_2	Cheilodactylidae	Nemadactylus	valenciennesi	1
CF5_2	Glaucosomatidae	Glaucosoma	hebraicum	2
CF5_2	Heterodontidae	Heterodontus	portusjacksoni	1
CF5_2	Labridae	Achoerodus	gouldii	1
CF5_2	Labridae	Coris	auricularis	35
CF5_2	Labridae	Ophthalmolepis	lineolatus	3
CF5_2	Labridae	Pseudolabrus	biserialis	2
CF5_2	Monacanthidae	Meuschenia	galii	1
CF5_2	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_2	Plesiopidae	Trachinops	noarlungae	100
CF5_2	Pomacentridae	Chromis	klunzingeri	29
CF5_2	Pomacentridae	Chromis	westaustralis	5
CF5_2	Scorpididae	Neatypus	obliquus	9
CF5_2	Scorpididae	Scorpis	georgiana	1
CF5_2	Scorpididae	Tilodon	sexfasciatus	1
CF5_2	Serranidae	Caesioperca	rasor	19
CF5_2	Serranidae	Caesioperca	spp	14
CF5_2	Serranidae	Epinephelides	armatus	1
CF5_3	Carangidae	Pseudocaranx	spp.	1
CF5_3	Dinolestidae	Dinolestes	lewini	1
CF5_3	Labridae	Notolabrus	parilus	1
CF5_3	Labridae	Ophthalmolepis	lineolatus	10
CF5_3	Labridae	Pseudolabrus	biserialis	10
CF5_3	Monacanthidae	Meuschenia	galii	1
CF5_3	Monacanthidae	Scobinichthys	granulatus	1
CF5_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_3	Parascylliidae	Parascyllium	ferrugineum	1
CF5_4	Carangidae	Pseudocaranx	spp.	23
CF5_4	Carangidae	Trachurus	declivis	11
CF5_4	Gerreidae	Parequula	melbournensis	18
CF5_4	Labridae	Coris	auricularis	2
CF5_4	Labridae	Ophthalmolepis	lineolatus	12
CF5_4	Labridae	Pseudolabrus	biserialis	4
CF5_4	Urolophidae	Trygonoptera	ovalis	1
CF5_5	Dasyatidae	Bathytoshia	brevicaudata	2
CF5_5	Gerreidae	Parequula	melbournensis	5
CF5_5	Labridae	Coris	auricularis	14
CF5_5	Labridae	Ophthalmolepis	lineolatus	7
CF5_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_5	Triakidae	Furgaleus	macki	1
CF5_5	Urolophidae	Trygonoptera	ovalis	1
CF6_1	Gerreidae	Parequula	melbournensis	8
CF6_1	Labridae	Coris	auricularis	40
CF6_1	Labridae	Ophthalmolepis	lineolatus	58
CF6_1	Labridae	Pseudolabrus	biserialis	4
CF6_1	Monacanthidae	Meuschenia	galii	4
CF6_1	Monacanthidae	Meuschenia	venusta	4
CF6_1	Scorpididae	Neatypus	obliquus	54
CF6_1	Serranidae	Caesioperca	rasor	12
CF6_1	Urolophidae	Trygonoptera	ovalis	4
CF6_2	Aracanidae	Anoplocapros	lenticularis	1
CF6_2	Gerreidae	Parequula	melbournensis	7
CF6_2	Labridae	Ophthalmolepis	lineolatus	7
CF6_2	Pomacentridae	Chromis	klunzingeri	8
CF6_2	Scorpididae	Scorpis	aequipinnis	1
CF6_3	Labridae	Coris	auricularis	1
CF6_3	Labridae	Notolabrus	parilus	1
CF6_3	Labridae	Ophthalmolepis	lineolatus	10
CF6_3	Labridae	Pseudolabrus	biserialis	3
CF6_3	Monacanthidae	Acanthaluteres	vittiger	1
CF6_3	Monacanthidae	Meuschenia	galii	1
CF6_3	Pempherididae	Pempheris	klunzingeri	3
CF6_3	Scorpididae	Neatypus	obliquus	4
CF6_3	Scyliorhinidae	Aulohalaelurus	labiosus	1
CF6_3	Serranidae	Caesioperca	rasor	240
CF6_3	Urolophidae	Trygonoptera	ovalis	1
CF6_4	Carangidae	Pseudocaranx	spp.	2
CF6_4	Gerreidae	Parequula	melbournensis	1
CF6_4	Heterodontidae	Heterodontus	portusjacksoni	1
CF6_4	Labridae	Coris	auricularis	4
CF6_4	Labridae	Ophthalmolepis	lineolatus	19
CF6_4	Labridae	Pseudolabrus	biserialis	2
CF6_4	Scorpididae	Neatypus	obliquus	21
CF6_4	Scorpididae	Scorpis	aequipinnis	1
CF6_4	Urolophidae	Trygonoptera	ovalis	1
CF6_5	Gerreidae	Parequula	melbournensis	1
CF6_5	Labridae	Ophthalmolepis	lineolatus	4
CF6_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF6_5	Scorpididae	Neatypus	obliquus	5
CF6_5	Scyliorhinidae	Aulohalaelurus	labiosus	1
CF6_5	Urolophidae	Trygonoptera	ovalis	2
CF7_1	Gerreidae	Parequula	melbournensis	1
CF7_1	Heterodontidae	Heterodontus	portusjacksoni	1
CF7_1	Labridae	Ophthalmolepis	lineolatus	2
CF7_1	Labridae	Pseudolabrus	biserialis	1
CF7_1	Pempherididae	Pempheris	klunzingeri	1
CF7_1	Scorpididae	Neatypus	obliquus	5
CF7_1	Serranidae	Caesioperca	rasor	22
CF7_2	Labridae	Coris	auricularis	2
CF7_2	Labridae	Notolabrus	parilus	1
CF7_2	Labridae	Ophthalmolepis	lineolatus	8
CF7_2	Labridae	Pseudolabrus	biserialis	1
CF7_2	Monacanthidae	Acanthaluteres	vittiger	1
CF7_2	Scorpididae	Neatypus	obliquus	8
CF7_2	Serranidae	Caesioperca	rasor	3
CF7_3	Carangidae	Seriola	hippos	4
CF7_3	Gerreidae	Parequula	melbournensis	1
CF7_3	Labridae	Coris	auricularis	3
CF7_3	Labridae	Ophthalmolepis	lineolatus	3
CF7_3	Labridae	Pseudolabrus	biserialis	1
CF7_3	Pempherididae	Pempheris	klunzingeri	1
CF7_3	Pomacentridae	Chromis	klunzingeri	81
CF7_3	Serranidae	Caesioperca	rasor	8
CF7_3	Serranidae	Othos	dentex	1
CF7_4	Gerreidae	Parequula	melbournensis	55
CF7_4	Labridae	Coris	auricularis	1
CF7_4	Labridae	Ophthalmolepis	lineolatus	1
CF7_4	Labridae	Pseudolabrus	biserialis	1
CF7_4	Scorpididae	Neatypus	obliquus	5
CF7_4	Serranidae	Caesioperca	rasor	7
CF7_5	Dinolestidae	Dinolestes	lewini	7
CF7_5	Labridae	Coris	auricularis	2
CF7_5	Labridae	Ophthalmolepis	lineolatus	4
CF7_5	Labridae	Pseudolabrus	biserialis	1
CF7_5	Monacanthidae	Meuschenia	flavolineata	1
CF7_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF7_5	Scorpididae	Neatypus	obliquus	1
CF7_5	Serranidae	Caesioperca	rasor	108
CF7_5	Sphyraenidae	Sphyraena	novaehollandiae	1
CL1_1	Carangidae	Pseudocaranx	spp.	3
CL1_1	Heterodontidae	Heterodontus	portusjacksoni	1
CL1_1	Labridae	Coris	auricularis	3
CL1_1	Labridae	Notolabrus	parilus	1
CL1_1	Labridae	Ophthalmolepis	lineolatus	16
CL1_1	Labridae	Pictilabrus	laticlavius	1
CL1_1	Labridae	Pseudolabrus	biserialis	2
CL1_1	Monacanthidae	Meuschenia	galii	1
CL1_1	Odacidae	Olisthops	cyanomelas	1
CL1_1	Rhinobatidae	Trygonorrhina	dumerilii	1
CL1_2	Carangidae	Pseudocaranx	spp.	1
CL1_2	Carangidae	Seriola	hippos	3
CL1_2	Gerreidae	Parequula	melbournensis	9
CL1_2	Heterodontidae	Heterodontus	portusjacksoni	1
CL1_2	Labridae	Coris	auricularis	2
CL1_2	Labridae	Notolabrus	parilus	1
CL1_2	Labridae	Ophthalmolepis	lineolatus	13
CL1_2	Myliobatidae	Myliobatis	tenuicaudatus	2
CL1_2	Orectolobidae	Orectolobus	hutchinsi	1
CL1_2	Scorpididae	Neatypus	obliquus	1
CL1_3	Carangidae	Seriola	hippos	1
CL1_3	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL1_3	Dasyatidae	Bathytoshia	brevicaudata	1
CL1_3	Heterodontidae	Heterodontus	portusjacksoni	1
CL1_3	Labridae	Coris	auricularis	78
CL1_3	Labridae	Ophthalmolepis	lineolatus	13
CL1_3	Pomacentridae	Chromis	klunzingeri	2
CL1_3	Rhinobatidae	Trygonorrhina	dumerilii	2
CL1_3	Scombridae	Scomberomorus	commerson	1
CL1_3	Scorpididae	Neatypus	obliquus	7
CL1_3	Scorpididae	Tilodon	sexfasciatus	1
CL1_3	Sparidae	Chrysophrys	auratus	1
CL1_4	Labridae	Coris	auricularis	9
CL1_4	Labridae	Ophthalmolepis	lineolatus	7
CL1_4	Labridae	Pseudolabrus	biserialis	1
CL1_4	Serranidae	Caesioperca	rasor	1
CL1_4	Serranidae	Epinephelides	armatus	2
CL1_5	Carangidae	Pseudocaranx	spp.	3
CL1_5	Dasyatidae	Bathytoshia	brevicaudata	2
CL1_5	Labridae	Coris	auricularis	3
CL1_5	Labridae	Notolabrus	parilus	1
CL1_5	Labridae	Ophthalmolepis	lineolatus	19
CL1_5	Labridae	Pseudolabrus	biserialis	1
CL1_5	Odacidae	Olisthops	cyanomelas	1
CL1_5	Pempherididae	Pempheris	klunzingeri	11
CL1_5	Serranidae	Epinephelides	armatus	1
CL1_5	Triakidae	Furgaleus	macki	1
CL2_1	Labridae	Coris	auricularis	2
CL2_1	Labridae	Notolabrus	parilus	1
CL2_1	Labridae	Ophthalmolepis	lineolatus	10
CL2_1	Labridae	Pseudolabrus	biserialis	1
CL2_1	Monacanthidae	Meuschenia	galii	1
CL2_1	Muraenidae	Gymnothorax	woodwardi	1
CL2_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_1	Odacidae	Olisthops	cyanomelas	1
CL2_1	Pomacentridae	Chromis	klunzingeri	2
CL2_1	Scorpididae	Neatypus	obliquus	1
CL2_2	Dasyatidae	Bathytoshia	brevicaudata	1
CL2_2	Dasyatidae	Dasyatis	thetidis	1
CL2_2	Heterodontidae	Heterodontus	portusjacksoni	1
CL2_2	Labridae	Coris	auricularis	7
CL2_2	Labridae	Notolabrus	parilus	2
CL2_2	Labridae	Ophthalmolepis	lineolatus	22
CL2_2	Labridae	Pseudolabrus	biserialis	2
CL2_2	Monacanthidae	Meuschenia	galii	2
CL2_2	Odacidae	Olisthops	cyanomelas	2
CL2_2	Orectolobidae	Orectolobus	hutchinsi	1
CL2_2	Pempherididae	Pempheris	klunzingeri	5
CL2_2	Rhinobatidae	Trygonorrhina	dumerilii	1
CL2_2	Scorpididae	Neatypus	obliquus	8
CL2_2	Serranidae	Caesioperca	rasor	3
CL2_3	Dasyatidae	Bathytoshia	brevicaudata	1
CL2_3	Heterodontidae	Heterodontus	portusjacksoni	1
CL2_3	Labridae	Coris	auricularis	4
CL2_3	Labridae	Notolabrus	parilus	1
CL2_3	Labridae	Ophthalmolepis	lineolatus	10
CL2_3	Labridae	Pictilabrus	laticlavius	1
CL2_3	Labridae	Pseudolabrus	biserialis	2
CL2_3	Muraenidae	Gymnothorax	woodwardi	1
CL2_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_3	Odacidae	Olisthops	cyanomelas	2
CL2_3	Scorpididae	Neatypus	obliquus	1
CL2_3	Serranidae	Epinephelides	armatus	1
CL2_4	Carangidae	Pseudocaranx	spp.	8
CL2_4	Dasyatidae	Bathytoshia	brevicaudata	1
CL2_4	Heterodontidae	Heterodontus	portusjacksoni	1
CL2_4	Labridae	Coris	auricularis	9
CL2_4	Labridae	Ophthalmolepis	lineolatus	30
CL2_4	Labridae	Pseudolabrus	biserialis	2
CL2_4	Muraenidae	Gymnothorax	woodwardi	1
CL2_4	Myliobatidae	Myliobatis	tenuicaudatus	2
CL2_4	Scorpididae	Neatypus	obliquus	21
CL2_5	Berycidae	Centroberyx	gerrardi	1
CL2_5	Carangidae	Pseudocaranx	spp.	1
CL2_5	Dasyatidae	Bathytoshia	brevicaudata	1
CL2_5	Labridae	Coris	auricularis	26
CL2_5	Labridae	Notolabrus	parilus	2
CL2_5	Labridae	Ophthalmolepis	lineolatus	14
CL2_5	Labridae	Pseudolabrus	biserialis	2
CL2_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_5	Scorpididae	Neatypus	obliquus	2
CL2_5	Serranidae	Epinephelides	armatus	1
CL3_1	Labridae	Ophthalmolepis	lineolatus	12
CL3_1	Labridae	Pictilabrus	laticlavius	3
CL3_1	Pomacentridae	Chromis	klunzingeri	1
CL3_1	Scorpididae	Neatypus	obliquus	1
CL3_1	Scorpididae	Tilodon	sexfasciatus	1
CL3_1	Scyliorhinidae	Aulohalaelurus	labiosus	1
CL3_1	Serranidae	Caesioperca	rasor	3
CL3_1	Serranidae	Epinephelides	armatus	1
CL3_1	Urolophidae	Trygonoptera	ovalis	1
CL3_2	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL3_2	Dinolestidae	Dinolestes	lewini	6
CL3_2	Heterodontidae	Heterodontus	portusjacksoni	1
CL3_2	Labridae	Achoerodus	gouldii	1
CL3_2	Labridae	Coris	auricularis	8
CL3_2	Labridae	Notolabrus	parilus	1
CL3_2	Labridae	Ophthalmolepis	lineolatus	13
CL3_2	Labridae	Pseudolabrus	biserialis	3
CL3_2	Monacanthidae	Meuschenia	galii	2
CL3_2	Muraenidae	Gymnothorax	woodwardi	1
CL3_2	Odacidae	Olisthops	cyanomelas	1
CL3_2	Scyliorhinidae	Aulohalaelurus	labiosus	1
CL3_2	Serranidae	Caesioperca	rasor	1
CL3_2	Urolophidae	Trygonoptera	ovalis	1
CL3_3	Carangidae	Pseudocaranx	spp.	1
CL3_3	Labridae	Coris	auricularis	7
CL3_3	Labridae	Notolabrus	parilus	1
CL3_3	Labridae	Ophthalmolepis	lineolatus	8
CL3_3	Monacanthidae	Meuschenia	galii	2
CL3_3	Monacanthidae	Meuschenia	hippocrepis	1
CL3_3	Odacidae	Olisthops	cyanomelas	1
CL3_3	Scorpididae	Neatypus	obliquus	1
CL3_3	Scorpididae	Scorpis	georgiana	1
CL3_3	Serranidae	Caesioperca	rasor	34
CL3_3	Triakidae	Furgaleus	macki	2
CL3_4	Carangidae	Pseudocaranx	spp.	8
CL3_4	Dasyatidae	Bathytoshia	brevicaudata	1
CL3_4	Labridae	Coris	auricularis	1
CL3_4	Labridae	Ophthalmolepis	lineolatus	12
CL3_4	Labridae	Pseudolabrus	biserialis	3
CL3_4	Monacanthidae	Meuschenia	galii	1
CL3_4	Serranidae	Caesioperca	rasor	6
CL3_4	Sparidae	Chrysophrys	auratus	1
CL4_1	Heterodontidae	Heterodontus	portusjacksoni	1
CL4_1	Labridae	Coris	auricularis	3
CL4_1	Labridae	Notolabrus	parilus	1
CL4_1	Labridae	Ophthalmolepis	lineolatus	31
CL4_1	Labridae	Pictilabrus	laticlavius	1
CL4_1	Monacanthidae	Meuschenia	galii	6
CL4_1	Muraenidae	Gymnothorax	woodwardi	1
CL4_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL4_1	Odacidae	Olisthops	cyanomelas	1
CL4_1	Pomacentridae	Chromis	klunzingeri	3
CL4_1	Serranidae	Epinephelides	armatus	1
CL4_2	Carangidae	Pseudocaranx	spp.	2
CL4_2	Heterodontidae	Heterodontus	portusjacksoni	1
CL4_2	Labridae	Coris	auricularis	6
CL4_2	Labridae	Notolabrus	parilus	1
CL4_2	Labridae	Ophthalmolepis	lineolatus	17
CL4_2	Labridae	Pictilabrus	laticlavius	2
CL4_2	Labridae	Pseudolabrus	biserialis	1
CL4_2	Monacanthidae	Meuschenia	galii	1
CL4_2	Myliobatidae	Myliobatis	tenuicaudatus	1
CL4_2	Odacidae	Olisthops	cyanomelas	1
CL4_2	Pomacentridae	Chromis	klunzingeri	1
CL4_2	Scorpididae	Neatypus	obliquus	2
CL4_2	Scyliorhinidae	Aulohalaelurus	labiosus	1
CL4_3	Aracanidae	Anoplocapros	lenticularis	2
CL4_3	Berycidae	Centroberyx	gerrardi	2
CL4_3	Carangidae	Pseudocaranx	spp.	74
CL4_3	Dasyatidae	Bathytoshia	brevicaudata	2
CL4_3	Labridae	Coris	auricularis	4
CL4_3	Labridae	Notolabrus	parilus	2
CL4_3	Labridae	Ophthalmolepis	lineolatus	10
CL4_3	Labridae	Pseudolabrus	biserialis	10
CL4_3	Monacanthidae	Meuschenia	galii	6
CL4_3	Myliobatidae	Myliobatis	tenuicaudatus	2
CL4_3	Odacidae	Olisthops	cyanomelas	2
CL4_3	Scorpididae	Neatypus	obliquus	4
CL4_4	Carangidae	Seriola	hippos	1
CL4_4	Heterodontidae	Heterodontus	portusjacksoni	1
CL4_4	Labridae	Bodianus	frenchii	1
CL4_4	Labridae	Coris	auricularis	5
CL4_4	Labridae	Notolabrus	parilus	2
CL4_4	Labridae	Ophthalmolepis	lineolatus	8
CL4_4	Labridae	Pictilabrus	laticlavius	1
CL4_4	Labridae	Pseudolabrus	biserialis	1
CL4_4	Monacanthidae	Meuschenia	galii	1
CL4_4	Monacanthidae	Meuschenia	hippocrepis	1
