Sample	Family	Genus	Species	Count
CF5_1	Labridae	Pictilabrus	laticlavius	1
CF5_1	Labridae	Pseudolabrus	biserialis	3
CF5_1	Pempherididae	Pempheris	klunzingeri	2
CF5_2	Dasyatidae	Bathytoshia	brevicaudata	1
CF5_2	Labridae	Coris	auricularis	26
CF5_2	Labridae	Ophthalmolepis	lineolatus	3
CF5_2	Monacanthidae	Scobinichthys	granulatus	1
CF5_3	Labridae	Coris	auricularis	21
CF5_3	Labridae	Notolabrus	parilus	1
CF5_3	Labridae	Ophthalmolepis	lineolatus	9
CF5_3	Labridae	Pseudolabrus	biserialis	4
CF5_3	Myliobatidae	Myliobatis	tenuicaudatus	2
CF5_3	Scorpididae	Neatypus	obliquus	1
CF5_3	Serranidae	Caesioperca	spp	3
CF5_3	Sparidae	Chrysophrys	auratus	1
CF5_4	Labridae	Coris	auricularis	12
CF5_4	Labridae	Ophthalmolepis	lineolatus	7
CF5_4	Labridae	Pseudolabrus	biserialis	4
CF5_4	Sparidae	Chrysophrys	auratus	1
CF5_5	Aracanidae	Anoplocapros	lenticularis	1
CF5_5	Labridae	Coris	auricularis	75
CF5_5	Labridae	Eupetrichthys	angustipes	1
CF5_5	Labridae	Ophthalmolepis	lineolatus	2
CF5_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CF5_5	Rhinobatidae	Trygonorrhina	dumerilii	1
CF5_5	Urolophidae	Trygonoptera	ovalis	1
CF6_1	Cheilodactylidae	Dactylophora	nigricans	1
CF6_1	Dasyatidae	Bathytoshia	brevicaudata	1
CF6_1	Gerreidae	Parequula	melbournensis	1
CF6_1	Labridae	Coris	auricularis	17
CF6_1	Labridae	Notolabrus	parilus	2
CF6_1	Labridae	Ophthalmolepis	lineolatus	5
CF6_1	Scorpididae	Neatypus	obliquus	4
CF6_2	Carangidae	Pseudocaranx	spp.	3
CF6_2	Cheilodactylidae	Nemadactylus	valenciennesi	1
CF6_2	Glaucosomatidae	Glaucosoma	hebraicum	3
CF6_2	Kyphosidae	Girella	tephraeops	1
CF6_2	Labridae	Coris	auricularis	7
CF6_2	Labridae	Ophthalmolepis	lineolatus	3
CF6_2	Labridae	Pseudolabrus	biserialis	3
CF6_2	Monacanthidae	Meuschenia	galii	1
CF6_2	Scorpididae	Neatypus	obliquus	4
CF6_2	Scorpididae	Scorpis	aequipinnis	13
CF6_2	Scorpididae	Tilodon	sexfasciatus	1
CF6_2	Serranidae	Caesioperca	rasor	4
CF6_3	Labridae	Coris	auricularis	18
CF6_3	Labridae	Notolabrus	parilus	1
CF6_3	Labridae	Ophthalmolepis	lineolatus	6
CF6_3	Labridae	Pictilabrus	laticlavius	1
CF6_3	Labridae	Pseudolabrus	biserialis	2
CF6_3	Monacanthidae	Acanthaluteres	vittiger	1
CF6_3	Monacanthidae	Meuschenia	galii	2
CF6_3	Monacanthidae	Scobinichthys	granulatus	1
CF6_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CF6_3	Odacidae	Olisthops	cyanomelas	1
CF6_3	Pempherididae	Pempheris	klunzingeri	3
CF6_3	Pomacentridae	Chromis	klunzingeri	6
CF6_3	Scorpididae	Neatypus	obliquus	3
CF6_3	Scyliorhinidae	Aulohalaelurus	labiosus	1
CF6_3	Serranidae	Caesioperca	rasor	1
CF6_4	Cheilodactylidae	Nemadactylus	valenciennesi	1
CF6_4	Gerreidae	Parequula	melbournensis	1
CF6_4	Labridae	Coris	auricularis	33
CF6_4	Labridae	Notolabrus	parilus	1
CF6_4	Labridae	Ophthalmolepis	lineolatus	17
CF6_4	Labridae	Pictilabrus	laticlavius	1
CF6_4	Labridae	Pseudolabrus	biserialis	3
CF6_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CF6_4	Pomacentridae	Chromis	klunzingeri	6
CF6_4	Scorpididae	Neatypus	obliquus	5
CF6_4	Scorpididae	Tilodon	sexfasciatus	1
CF6_4	Serranidae	Caesioperca	spp	4
CF6_4	Urolophidae	Trygonoptera	ovalis	1
CF6_5	Carangidae	Pseudocaranx	spp.	3
CF6_5	Labridae	Coris	auricularis	2
CF6_5	Labridae	Ophthalmolepis	lineolatus	6
CF6_5	Pempherididae	Pempheris	klunzingeri	12
CF6_5	Scorpididae	Neatypus	obliquus	1
CF7_1	Labridae	Coris	auricularis	9
CF7_1	Labridae	Ophthalmolepis	lineolatus	4
CF7_1	Labridae	Pseudolabrus	biserialis	2
CF7_1	Monacanthidae	Meuschenia	galii	3
CF7_1	Mullidae	Upeneichthys	vlamingii	2
CF7_1	Pempherididae	Pempheris	klunzingeri	5
CF7_1	Scorpididae	Neatypus	obliquus	4
CF7_1	Serranidae	Caesioperca	rasor	3
CF7_2	Labridae	Austrolabrus	maculatus	1
CF7_2	Labridae	Coris	auricularis	3
CF7_2	Labridae	Notolabrus	parilus	1
CF7_2	Labridae	Ophthalmolepis	lineolatus	9
CF7_2	Labridae	Pseudolabrus	biserialis	3
CF7_2	Monacanthidae	Meuschenia	flavolineata	2
CF7_2	Monacanthidae	Scobinichthys	granulatus	1
CF7_2	Mullidae	Upeneichthys	vlamingii	1
CF7_2	Pempherididae	Pempheris	klunzingeri	8
CF7_2	Pomacentridae	Chromis	klunzingeri	3
CF7_2	Scorpididae	Neatypus	obliquus	3
CF7_2	Scyliorhinidae	Aulohalaelurus	labiosus	2
CF7_2	Serranidae	Caesioperca	rasor	2
CF7_3	Glaucosomatidae	Glaucosoma	hebraicum	1
CF7_3	Labridae	Coris	auricularis	2
CF7_3	Labridae	Notolabrus	parilus	1
CF7_3	Labridae	Ophthalmolepis	lineolatus	8
CF7_3	Labridae	Pictilabrus	laticlavius	1
CF7_3	Labridae	Pseudolabrus	biserialis	1
CF7_3	Monacanthidae	Meuschenia	galii	1
CF7_3	Monacanthidae	Meuschenia	hippocrepis	1
CF7_3	Odacidae	Olisthops	cyanomelas	1
CF7_3	Serranidae	Caesioperca	rasor	8
CF7_4	Labridae	Coris	auricularis	8
CF7_4	Labridae	Ophthalmolepis	lineolatus	7
CF7_4	Labridae	Pseudolabrus	biserialis	1
CF7_4	Monacanthidae	Acanthaluteres	vittiger	1
CF7_4	Monacanthidae	Meuschenia	galii	1
CF7_4	Pempherididae	Pempheris	klunzingeri	2
CF7_4	Pomacentridae	Chromis	klunzingeri	6
CF7_4	Scorpididae	Neatypus	obliquus	6
CF7_4	Serranidae	Caesioperca	rasor	1
CF7_5	Labridae	Coris	auricularis	6
CF7_5	Labridae	Ophthalmolepis	lineolatus	5
CF7_5	Monacanthidae	Meuschenia	flavolineata	1
CF7_5	Monacanthidae	Scobinichthys	granulatus	1
CF7_5	Pempherididae	Pempheris	klunzingeri	5
CF7_5	Pomacentridae	Chromis	klunzingeri	2
CF7_5	Scyliorhinidae	Aulohalaelurus	labiosus	1
CL1_1	Labridae	Coris	auricularis	5
CL1_1	Labridae	Notolabrus	parilus	1
CL1_1	Labridae	Ophthalmolepis	lineolatus	8
CL1_1	Labridae	Pictilabrus	laticlavius	1
CL1_1	Labridae	Pseudolabrus	biserialis	1
CL1_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL1_1	Pomacentridae	Chromis	klunzingeri	23
CL1_2	Carangidae	Pseudocaranx	spp.	3
CL1_2	Carangidae	Seriola	hippos	1
CL1_2	Heterodontidae	Heterodontus	portusjacksoni	1
CL1_2	Labridae	Coris	auricularis	10
CL1_2	Labridae	Ophthalmolepis	lineolatus	7
CL1_2	Myliobatidae	Myliobatis	tenuicaudatus	1
CL1_2	Rhinobatidae	Trygonorrhina	dumerilii	1
CL1_2	Sparidae	Chrysophrys	auratus	5
CL1_2	Urolophidae	Trygonoptera	ovalis	1
CL1_3	Carangidae	Pseudocaranx	spp.	1
CL1_3	Dasyatidae	Bathytoshia	brevicaudata	1
CL1_3	Labridae	Austrolabrus	maculatus	1
CL1_3	Labridae	Coris	auricularis	107
CL1_3	Labridae	Notolabrus	parilus	1
CL1_3	Labridae	Ophthalmolepis	lineolatus	42
CL1_3	Labridae	Pictilabrus	laticlavius	1
CL1_3	Labridae	Pseudolabrus	biserialis	10
CL1_3	Monacanthidae	Meuschenia	galii	1
CL1_3	Monacanthidae	Meuschenia	scaber	1
CL1_3	Mullidae	Upeneichthys	vlamingii	1
CL1_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CL1_3	Pomacentridae	Chromis	klunzingeri	16
CL1_3	Sphyraenidae	Sphyraena	spp	1
CL1_4	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL1_4	Labridae	Coris	auricularis	21
CL1_4	Labridae	Notolabrus	parilus	1
CL1_4	Labridae	Ophthalmolepis	lineolatus	9
CL1_4	Labridae	Pseudolabrus	biserialis	6
CL1_4	Monacanthidae	Meuschenia	galii	1
CL1_4	Myliobatidae	Myliobatis	tenuicaudatus	1
CL1_4	Odacidae	Olisthops	cyanomelas	3
CL1_4	Serranidae	Caesioperca	rasor	1
CL1_4	Sphyraenidae	Sphyraena	novaehollandiae	1
CL1_5	Carangidae	Pseudocaranx	spp.	2
CL1_5	Labridae	Coris	auricularis	11
CL1_5	Labridae	Notolabrus	parilus	1
CL1_5	Labridae	Ophthalmolepis	lineolatus	6
CL1_5	Labridae	Pictilabrus	laticlavius	3
CL1_5	Labridae	Pseudolabrus	biserialis	1
CL1_5	Monacanthidae	Meuschenia	galii	1
CL1_5	Pempherididae	Pempheris	klunzingeri	1
CL1_5	Serranidae	Caesioperca	rasor	1
CL1_5	Sphyraenidae	Sphyraena	spp	5
CL2_1	Heterodontidae	Heterodontus	portusjacksoni	1
CL2_1	Labridae	Coris	auricularis	15
CL2_1	Labridae	Notolabrus	parilus	1
CL2_1	Labridae	Ophthalmolepis	lineolatus	9
CL2_1	Labridae	Pictilabrus	laticlavius	1
CL2_1	Labridae	Pseudolabrus	biserialis	2
CL2_1	Monacanthidae	Meuschenia	galii	1
CL2_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL2_1	Odacidae	Siphonognathus	beddomei	1
CL2_1	Pomacentridae	Chromis	klunzingeri	2
CL2_1	Scorpididae	Neatypus	obliquus	3
CL2_1	Sphyraenidae	Sphyraena	novaehollandiae	1
CL2_2	Heterodontidae	Heterodontus	portusjacksoni	1
CL2_2	Labridae	Coris	auricularis	58
CL2_2	Labridae	Ophthalmolepis	lineolatus	10
CL2_2	Labridae	Pictilabrus	laticlavius	1
CL2_2	Monacanthidae	Meuschenia	galii	3
CL2_2	Odacidae	Olisthops	cyanomelas	2
CL2_3	Labridae	Coris	auricularis	52
CL2_3	Labridae	Ophthalmolepis	lineolatus	12
CL2_3	Sphyraenidae	Sphyraena	spp	1
CL2_4	Carangidae	Seriola	hippos	10
CL2_4	Heterodontidae	Heterodontus	portusjacksoni	1
CL2_4	Labridae	Austrolabrus	maculatus	1
CL2_4	Labridae	Coris	auricularis	35
CL2_4	Labridae	Ophthalmolepis	lineolatus	4
CL2_4	Labridae	Pseudolabrus	biserialis	1
CL2_4	Mullidae	Upeneichthys	vlamingii	1
CL2_4	Myliobatidae	Myliobatis	tenuicaudatus	2
CL2_4	Pomacentridae	Chromis	klunzingeri	2
CL2_4	Scorpididae	Neatypus	obliquus	3
CL2_4	Sphyraenidae	Sphyraena	obtusata	18
CL2_5	Carangidae	Pseudocaranx	spp.	1
CL2_5	Carangidae	Seriola	hippos	1
CL2_5	Labridae	Coris	auricularis	54
CL2_5	Labridae	Ophthalmolepis	lineolatus	6
CL2_5	Labridae	Pseudolabrus	biserialis	1
CL2_5	Monacanthidae	Meuschenia	galii	1
CL2_5	Mullidae	Upeneichthys	vlamingii	1
CL2_5	Sparidae	Chrysophrys	auratus	1
CL3_1	Labridae	Coris	auricularis	20
CL3_1	Labridae	Notolabrus	parilus	1
CL3_1	Labridae	Ophthalmolepis	lineolatus	8
CL3_1	Labridae	Pictilabrus	laticlavius	1
CL3_1	Labridae	Pseudolabrus	biserialis	1
CL3_1	Monacanthidae	Meuschenia	flavolineata	1
CL3_1	Monacanthidae	Meuschenia	galii	1
CL3_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL3_1	Odacidae	Olisthops	cyanomelas	1
CL3_1	Sphyraenidae	Sphyraena	obtusata	2
CL3_2	Berycidae	Centroberyx	gerrardi	1
CL3_2	Labridae	Coris	auricularis	6
CL3_2	Labridae	Notolabrus	parilus	1
CL3_2	Labridae	Ophthalmolepis	lineolatus	6
CL3_2	Labridae	Pictilabrus	laticlavius	2
CL3_2	Labridae	Pseudolabrus	biserialis	2
CL3_2	Monacanthidae	Meuschenia	galii	1
CL3_2	Odacidae	Olisthops	cyanomelas	1
CL3_2	Sparidae	Chrysophrys	auratus	1
CL3_2	Sphyraenidae	Sphyraena	obtusata	2
CL3_3	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL3_3	Labridae	Bodianus	frenchii	1
CL3_3	Labridae	Coris	auricularis	13
CL3_3	Labridae	Notolabrus	parilus	1
CL3_3	Labridae	Ophthalmolepis	lineolatus	8
CL3_3	Labridae	Pseudolabrus	biserialis	2
CL3_3	Monacanthidae	Meuschenia	flavolineata	2
CL3_3	Monacanthidae	Meuschenia	galii	1
CL3_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CL3_3	Odacidae	Olisthops	cyanomelas	1
CL3_3	Pempherididae	Pempheris	klunzingeri	3
CL3_3	Pomacentridae	Chromis	klunzingeri	4
CL3_3	Scorpididae	Scorpis	georgiana	1
CL3_3	Serranidae	Caesioperca	rasor	1
CL3_4	Carangidae	Seriola	hippos	1
CL3_4	Labridae	Coris	auricularis	8
CL3_4	Labridae	Ophthalmolepis	lineolatus	5
CL3_4	Labridae	Pictilabrus	laticlavius	1
CL3_4	Labridae	Pseudolabrus	biserialis	3
CL3_4	Monacanthidae	Meuschenia	galii	1
CL3_4	Myliobatidae	Myliobatis	tenuicaudatus	2
CL3_4	Pomacentridae	Chromis	klunzingeri	5
CL3_4	Sphyraenidae	Sphyraena	obtusata	1
CL3_5	Labridae	Coris	auricularis	3
CL3_5	Labridae	Ophthalmolepis	lineolatus	3
CL3_5	Labridae	Pseudolabrus	biserialis	1
CL3_5	Monacanthidae	Meuschenia	galii	1
CL3_5	Plesiopidae	Paraplesiops	sinclairi	1
CL3_5	Pomacentridae	Chromis	klunzingeri	9
CL3_5	Sphyraenidae	Sphyraena	obtusata	2
CL4_1	Labridae	Austrolabrus	maculatus	1
CL4_1	Labridae	Coris	auricularis	3
CL4_1	Labridae	Ophthalmolepis	lineolatus	5
CL4_1	Labridae	Pseudolabrus	biserialis	1
CL4_1	Monacanthidae	Meuschenia	galii	1
CL4_1	Pomacentridae	Chromis	klunzingeri	2
CL4_2	Chaetodontidae	Chelmonops	curiosus	1
CL4_2	Labridae	Coris	auricularis	11
CL4_2	Labridae	Notolabrus	parilus	1
CL4_2	Labridae	Ophthalmolepis	lineolatus	6
CL4_2	Labridae	Pictilabrus	laticlavius	1
CL4_2	Labridae	Pseudolabrus	biserialis	2
CL4_2	Monacanthidae	Meuschenia	galii	1
CL4_2	Muraenidae	Gymnothorax	woodwardi	1
CL4_2	Myliobatidae	Myliobatis	tenuicaudatus	1
CL4_2	Odacidae	Olisthops	cyanomelas	1
CL4_2	Plesiopidae	Trachinops	noarlungae	1
CL4_2	Pomacentridae	Chromis	klunzingeri	5
CL4_2	Serranidae	Hypoplectrodes	nigroruber	1
CL4_3	Labridae	Bodianus	frenchii	1
CL4_3	Labridae	Coris	auricularis	1
CL4_3	Labridae	Dotalabrus	alleni	2
CL4_3	Labridae	Notolabrus	parilus	1
CL4_3	Labridae	Ophthalmolepis	lineolatus	4
CL4_3	Labridae	Pseudolabrus	biserialis	4
CL4_3	Monacanthidae	Meuschenia	flavolineata	1
CL4_3	Monacanthidae	Meuschenia	galii	2
CL4_3	Odacidae	Olisthops	cyanomelas	1
CL4_3	Pempherididae	Pempheris	klunzingeri	1
CL4_3	Pempherididae	Pempheris	ornata	10
CL4_3	Pomacentridae	Chromis	klunzingeri	7
CL4_3	Serranidae	Caesioperca	rasor	2
CL4_4	Labridae	Coris	auricularis	2
CL4_4	Labridae	Notolabrus	parilus	1
CL4_4	Labridae	Ophthalmolepis	lineolatus	6
CL4_4	Labridae	Pictilabrus	laticlavius	1
CL4_4	Labridae	Pseudolabrus	biserialis	1
CL4_4	Monacanthidae	Meuschenia	galii	1
CL4_4	Pomacentridae	Chromis	klunzingeri	1
CL4_4	Sphyraenidae	Sphyraena	obtusata	3
CL4_5	Carangidae	Seriola	hippos	1
CL4_5	Chaetodontidae	Chelmonops	curiosus	1
CL4_5	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL4_5	Labridae	Bodianus	frenchii	1
CL4_5	Labridae	Coris	auricularis	6
CL4_5	Labridae	Notolabrus	parilus	2
CL4_5	Labridae	Ophthalmolepis	lineolatus	9
CL4_5	Labridae	Pictilabrus	laticlavius	1
CL4_5	Labridae	Pseudolabrus	biserialis	3
CL4_5	Monacanthidae	Meuschenia	flavolineata	2
CL4_5	Monacanthidae	Meuschenia	galii	2
CL4_5	Odacidae	Olisthops	cyanomelas	1
CL4_5	Pomacentridae	Chromis	klunzingeri	20
CL4_5	Scorpididae	Neatypus	obliquus	1
CL4_5	Scorpididae	Scorpis	georgiana	1
CL4_5	Serranidae	Caesioperca	rasor	5
CL5_1	Carangidae	Seriola	hippos	1
CL5_1	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL5_1	Heterodontidae	Heterodontus	portusjacksoni	1
CL5_1	Labridae	Austrolabrus	maculatus	1
CL5_1	Labridae	Coris	auricularis	7
CL5_1	Labridae	Eupetrichthys	angustipes	1
CL5_1	Labridae	Notolabrus	parilus	2
CL5_1	Labridae	Ophthalmolepis	lineolatus	10
CL5_1	Labridae	Pseudolabrus	biserialis	2
CL5_1	Myliobatidae	Myliobatis	tenuicaudatus	1
CL5_1	Odacidae	Olisthops	cyanomelas	1
CL5_1	Pomacentridae	Chromis	klunzingeri	5
CL5_1	Scorpididae	Neatypus	obliquus	3
CL5_1	Serranidae	Caesioperca	rasor	1
CL5_2	Carangidae	Pseudocaranx	spp.	3
CL5_2	Chaetodontidae	Chelmonops	curiosus	1
CL5_2	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL5_2	Kyphosidae	Kyphosus	sydneyanus	4
CL5_2	Labridae	Achoerodus	gouldii	1
CL5_2	Labridae	Bodianus	frenchii	1
CL5_2	Labridae	Coris	auricularis	2
CL5_2	Labridae	Notolabrus	parilus	1
CL5_2	Labridae	Ophthalmolepis	lineolatus	9
CL5_2	Labridae	Pictilabrus	laticlavius	1
CL5_2	Labridae	Pseudolabrus	biserialis	4
CL5_2	Monacanthidae	Meuschenia	flavolineata	1
CL5_2	Monacanthidae	Meuschenia	galii	2
CL5_2	Muraenidae	Gymnothorax	woodwardi	1
CL5_2	Odacidae	Olisthops	cyanomelas	1
CL5_2	Plesiopidae	Trachinops	noarlungae	1
CL5_2	Pomacentridae	Chromis	klunzingeri	2
CL5_2	Scorpididae	Scorpis	aequipinnis	1
CL5_2	Scorpididae	Scorpis	georgiana	1
CL5_2	Serranidae	Caesioperca	rasor	3
CL5_3	Carangidae	Seriola	hippos	1
CL5_3	Kyphosidae	Kyphosus	sydneyanus	2
CL5_3	Labridae	Coris	auricularis	20
CL5_3	Labridae	Eupetrichthys	angustipes	1
CL5_3	Labridae	Notolabrus	parilus	2
CL5_3	Labridae	Ophthalmolepis	lineolatus	8
CL5_3	Labridae	Pseudolabrus	biserialis	1
CL5_3	Myliobatidae	Myliobatis	tenuicaudatus	1
CL5_3	Scorpididae	Scorpis	aequipinnis	1
CL5_3	Scorpididae	Scorpis	georgiana	1
CL5_3	Serranidae	Caesioperca	rasor	6
CL5_3	Urolophidae	Trygonoptera	spp	1
CL5_4	Carangidae	Pseudocaranx	spp.	1
CL5_4	Labridae	Bodianus	frenchii	2
CL5_4	Labridae	Coris	auricularis	2
CL5_4	Labridae	Ophthalmolepis	lineolatus	4
CL5_4	Labridae	Pictilabrus	laticlavius	1
CL5_4	Labridae	Pseudolabrus	biserialis	1
CL5_4	Monacanthidae	Meuschenia	flavolineata	1
CL5_4	Monacanthidae	Meuschenia	galii	2
CL5_4	Serranidae	Caesioperca	rasor	5
CL5_5	Carangidae	Pseudocaranx	spp.	2
CL5_5	Cheilodactylidae	Nemadactylus	valenciennesi	1
CL5_5	Kyphosidae	Kyphosus	sydneyanus	1
CL5_5	Labridae	Coris	auricularis	5
CL5_5	Labridae	Notolabrus	parilus	2
CL5_5	Labridae	Ophthalmolepis	lineolatus	13
CL5_5	Labridae	Pictilabrus	laticlavius	1
CL5_5	Labridae	Pseudolabrus	biserialis	2
CL5_5	Monacanthidae	Meuschenia	flavolineata	1
CL5_5	Monacanthidae	Meuschenia	galii	2
CL5_5	Myliobatidae	Myliobatis	tenuicaudatus	1
CL5_5	Odacidae	Olisthops	cyanomelas	1
CL5_5	Pomacentridae	Chromis	klunzingeri	2
CL5_5	Serranidae	Caesioperca	rasor	7
CL5_5	Serranidae	Epinephelides	armatus	1
CL6_1	Labridae	Coris	auricularis	2
CL6_1	Labridae	Notolabrus	parilus	1
CL6_1	Labridae	Ophthalmolepis	lineolatus	4
CL6_1	Labridae	Pseudolabrus	biserialis	1
CL6_1	Pempherididae	Pempheris	klunzingeri	8
CL6_1	Pomacentridae	Chromis	klunzingeri	1
CL6_2	Cheilodactylidae	Dactylophora	nigricans	1
CL6_2	Labridae	Coris	auricularis	14
CL6_2	Labridae	Ophthalmolepis	lineolatus	10
CL6_2	Labridae	Pictilabrus	laticlavius	1
CL6_2	Labridae	Pseudolabrus	biserialis	2
CL6_2	Mullidae	Upeneichthys	vlamingii	1
CL6_2	Myliobatidae	Myliobatis	tenuicaudatus	1
CL6_2	Odacidae	Olisthops	cyanomelas	1
CL6_2	Pomacentridae	Chromis	klunzingeri	1
CL6_3	Labridae	Coris	auricularis	8
CL6_3	Labridae	Ophthalmolepis	lineolatus	5
CL6_3	Labridae	Pictilabrus	laticlavius	1
CL6_3	Labridae	Pseudolabrus	biserialis	2
CL6_3	Pomacentridae	Chromis	klunzingeri	4
CL6_3	Scorpididae	Neatypus	obliquus	2
CL6_4	Kyphosidae	Girella	tephraeops	1
CL6_4	Labridae	Coris	auricularis	3
CL6_4	Labridae	Ophthalmolepis	lineolatus	3
CL6_4	Pomacentridae	Parma	mccullochi	1
CL6_5	Carangidae	Pseudocaranx	spp.	9
CL6_5	Labridae	Achoerodus	gouldii	1
CL6_5	Labridae	Coris	auricularis	5
CL6_5	Labridae	Dotalabrus	alleni	1
CL6_5	Labridae	Notolabrus	parilus	1
CL6_5	Labridae	Ophthalmolepis	lineolatus	7
CL6_5	Labridae	Pictilabrus	laticlavius	1
CL6_5	Labridae	Pseudolabrus	biserialis	2
CL6_5	Monacanthidae	Meuschenia	galii	2
CL6_5	Plesiopidae	Trachinops	noarlungae	1
CL6_5	Pomacentridae	Chromis	klunzingeri	3
CL6_5	Serranidae	Epinephelides	armatus	1
CL7_1	Labridae	Achoerodus	gouldii	1
CL7_1	Labridae	Coris	auricularis	1
CL7_1	Labridae	Ophthalmolepis	lineolatus	6
CL7_1	Labridae	Pseudolabrus	biserialis	4
CL7_1	Monacanthidae	Meuschenia	galii	1
CL7_1	Mullidae	Upeneichthys	vlamingii	1
CL7_1	Pomacentridae	Chromis	klunzingeri	2
CL7_1	Scorpididae	Neatypus	obliquus	1
CL7_2	Labridae	Coris	auricularis	8
CL7_2	Labridae	Ophthalmolepis	lineolatus	10
CL7_2	Labridae	Pictilabrus	laticlavius	1
CL7_2	Labridae	Pseudolabrus	biserialis	2
CL7_2	Monacanthidae	Meuschenia	galii	1
CL7_2	Monacanthidae	Scobinichthys	granulatus	1
CL7_2	Mullidae	Upeneichthys	vlamingii	1
CL7_2	Myliobatidae	Myliobatis	tenuicaudatus	1
CL7_2	Pomacentridae	Chromis	klunzingeri	4
CL7_2	Scorpididae	Neatypus	obliquus	7
CL7_2	Sphyraenidae	Sphyraena	obtusata	2
CL7_3	Dasyatidae	Bathytoshia	brevicaudata	1
CL7_3	Heterodontidae	Heterodontus	portusjacksoni	1
CL7_3	Labridae	Austrolabrus	maculatus	1
CL7_3	Labridae	Coris	auricularis	5
CL7_3	Labridae	Notolabrus	parilus	1
CL7_3	Labridae	Ophthalmolepis	lineolatus	11
CL7_3	Labridae	Pseudolabrus	biserialis	4
CL7_3	Monacanthidae	Meuschenia	flavolineata	1
CL7_3	Pomacentridae	Chromis	klunzingeri	12
CL7_3	Scorpididae	Neatypus	obliquus	9
CL7_3	Serranidae	Caesioperca	spp	1
CL7_3	Sphyraenidae	Sphyraena	obtusata	1
CL7_3	Urolophidae	Trygonoptera	personata	1
CL7_4	Labridae	Austrolabrus	maculatus	1
