OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
NCB1210	21	NCB1210_L377.avi	28346	NCB1210_R378.avi	27959	18.89733	Analysis	13.25467	176.27769	-157.62453	-1863.01442	0.7078	0.72048	3.67997	7.64547	1877.96221	6.72646	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	NA	NA
NCB1210	24	NCB1210_L377.avi	30328	NCB1210_R378.avi	29941	20.21867	Analysis	14.576	359.10833	15.26374	-8283.12529	4.02739	3.02051	69.96545	13.46597	8290.92012	2.64267	Pomacanthidae	Chaetodontoplus	personifer	37365008	1	AD	Passing	NA	NA	NA
NCB1210	27	NCB1210_L377.avi	31615	NCB1210_R378.avi	31228	21.07667	Analysis	15.434	-1080.99445	345.70895	-5911.51129	6.43014	2.52073	35.18034	1.411	6019.47086	11.13755	Haemulidae	Diagramma	pictum	37350003	1	AD	Passing	NA	NA	NA
NCB1210	37	NCB1210_L377.avi	61324	NCB1210_R378.avi	60937	40.88267	Analysis	35.24	272.61901	-25.79982	-1079.09736	0.46595	0.36945	1.24123	7.09103	1113.30044	14.1856	Dasyatidae	Taeniurops	meyeni	37035017	1	AD	Passing	NA	NA	NA
NCB1210	38	NCB1210_L377.avi	61571	NCB1210_R378.avi	61184	41.04733	Analysis	35.40467	-556.89477	72.42327	-1934.92232	1.17769	0.64858	3.84186	1.25646	2014.77079	16.30675	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing	NA	NA	NA
NCB1210	39	NCB1210_L377.avi	61576	NCB1210_R378.avi	61189	41.05067	Analysis	35.408	-84.25641	166.16508	-2321.63436	0.8048	0.84238	5.66435	0.88024	2329.0977	5.31463	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing	NA	NA	NA
NCB1210	40	NCB1210_L377.avi	61576	NCB1210_R378.avi	61189	41.05067	Analysis	35.408	-512.7863	80.7999	-2270.40814	1.32579	0.76468	5.32551	2.93374	2328.99797	13.02719	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing	NA	NA	NA
NCB1210	42	NCB1210_L377.avi	62520	NCB1210_R378.avi	62133	41.68	Analysis	36.03733	-1260.21397	337.75344	-3997.00903	4.74128	1.69146	15.66377	11.29188	4204.55679	18.30067	Serranidae	Epinephelus	multinotatus	37311010	1	AD	Passing	NA	NA	NA
NCB1210	43	NCB1210_L377.avi	62520	NCB1210_R378.avi	62133	41.68	Analysis	36.03733	-866.56792	258.23108	-3306.02611	2.8671	1.2896	11.00918	15.97498	3427.45268	15.54397	Serranidae	Epinephelus	multinotatus	37311010	1	AD	Passing	NA	NA	NA
NCB1210	44	NCB1210_L377.avi	64308	NCB1210_R378.avi	63921	42.872	Analysis	37.22933	648.70595	914.52367	-4468.07096	3.20638	4.1423	20.57957	13.82445	4606.60732	14.74749	Scaridae	Scarus	ghobban	37386001	1	AD	Passing	NA	NA	NA
NCB1210	45	NCB1210_L377.avi	64308	NCB1210_R378.avi	63921	42.872	Analysis	37.22933	324.27851	530.29955	-3363.59326	1.5524	2.00842	11.78037	14.42927	3420.54583	11.16107	Scaridae	Scarus	ghobban	37386001	1	AD	Passing	NA	NA	NA
NCB1210	47	NCB1210_L377.avi	92992	NCB1210_R378.avi	92605	61.99467	Analysis	56.352	-789.97335	211.32387	-4265.88156	3.50755	1.56371	18.47678	5.13767	4343.55398	11.08536	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing	NA	NA	NA
NCB1210	48	NCB1210_L377.avi	92992	NCB1210_R378.avi	92605	61.99467	Analysis	56.352	-798.91633	276.82338	-4116.37733	3.40718	1.63962	17.198	6.72071	4202.31613	11.89325	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing	NA	NA	NA
NCB1210	49	NCB1210_L377.avi	92992	NCB1210_R378.avi	92605	61.99467	Analysis	56.352	-432.61461	146.51114	-3659.47631	1.94617	1.27516	13.77782	5.0148	3687.87036	7.41008	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing	NA	NA	NA
NCB1210	50	NCB1210_L377.avi	92992	NCB1210_R378.avi	92605	61.99467	Analysis	56.352	428.99337	109.37462	-3629.10013	1.9497	1.23958	13.66703	2.09879	3656.00409	7.19481	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing	NA	NA	NA
NCB1210	51	NCB1210_L377.avi	92992	NCB1210_R378.avi	92605	61.99467	Analysis	56.352	-275.42659	201.52529	-3645.50659	1.54886	1.34351	13.7223	6.48775	3661.44651	5.85682	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing	NA	NA	NA
NCB1210	52	NCB1210_L377.avi	92992	NCB1210_R378.avi	92605	61.99467	Analysis	56.352	-564.67534	277.24269	-4229.67556	2.68884	1.69379	18.30548	10.60207	4276.1989	8.84139	Cirrhitidae	Cyprinocirrhites	polyactis	37374006	1	AD	Passing	NA	NA	NA
NCB1184	0	NCB1184_L371.avi	2542	NCB1184_R372.avi	1769	1.69467	NA	-1	17.8516	-63.45084	-1109.22163	0.39006	0.38827	1.3365	0.52206	1111.17834	2.83412	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1184	1	NCB1184_L371.avi	5922	NCB1184_R372.avi	5149	3.948	Analysis	0.56867	-2156.54838	1811.75248	-8820.34021	18.3032	15.05284	76.62553	10.99467	9259.1333	18.09694	Acanthuridae	Acanthurus	mata	37437011	1	AD	Passing	NA	NA	NA
NCB1184	4	NCB1184_L371.avi	6163	NCB1184_R372.avi	5390	4.10867	Analysis	0.72933	-692.1017	1894.44133	-8504.74116	6.39776	15.6364	73.0838	18.17439	8740.62555	13.90006	Acanthuridae	Acanthurus	mata	37437011	2	AD	Passing	NA	NA	NA
NCB1184	9	NCB1184_L371.avi	11783	NCB1184_R372.avi	11010	7.85533	Analysis	4.476	-1900.15565	801.59017	-6889.3344	12.58331	5.40705	46.86694	9.70743	7191.38838	16.90422	Fistulariidae	Fistularia	commersonii	37278001	1	AD	Passing	NA	NA	NA
NCB1184	10	NCB1184_L371.avi	14321	NCB1184_R372.avi	13548	9.54733	Analysis	6.168	-740.76851	-210.97437	-1774.75223	1.26588	0.69185	3.03955	3.55411	1934.68179	23.30447	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	NA	NA
NCB1184	14	NCB1184_L371.avi	14530	NCB1184_R372.avi	13757	9.68667	Analysis	6.30733	-645.36137	-236.79218	-3073.33115	2.1463	1.31586	9.67729	5.81815	3149.27392	12.41609	Labridae	Pseudojuloides	severnsi	37384209	5	AD	Passing	NA	NA	NA
NCB1184	15	NCB1184_L371.avi	14533	NCB1184_R372.avi	13760	9.68867	Analysis	6.30933	326.63321	-132.74017	-2468.30825	1.13413	0.91628	6.33452	3.33035	2493.36215	7.92476	Labridae	Cirrhilabrus	temminckii	37384085	1	AD	Passing	NA	NA	NA
NCB1184	23	NCB1184_L371.avi	15903	NCB1184_R372.avi	15130	10.602	Analysis	7.22267	1022.78649	206.50653	-3659.18166	3.72177	1.35341	13.49567	13.37314	3805.04239	16.04335	Pomacanthidae	Pomacanthus	semicirculatus	37365080	1	AD	Passing	NA	NA	NA
NCB1184	24	NCB1184_L371.avi	16171	NCB1184_R372.avi	15398	10.78067	Analysis	7.40133	-378.77645	506.22097	-2925.92257	1.44416	1.71541	8.85933	0.955	2993.45188	12.67318	Scombridae	Scomberomorus	spp	NA	1	AD	Passing	NA	NA	NA
NCB1184	25	NCB1184_L371.avi	16491	NCB1184_R372.avi	15718	10.994	Analysis	7.61467	-179.49596	88.57128	-4964.2791	1.85515	1.67213	25.17521	2.05915	4968.31266	2.62591	Pomacentridae	Amblypomacentrus	breviceps	37372019	4	AD	Passing	NA	NA	NA
NCB1184	31	NCB1184_L371.avi	27885	NCB1184_R372.avi	27112	18.59	Analysis	15.21067	-771.31071	607.18001	-11222.80068	9.30906	6.77624	127.14232	22.62791	11265.6488	5.38595	Balistidae	Pseudobalistes	fuscus	37465027	1	AD	Passing	NA	NA	NA
NCB1184	34	NCB1184_L371.avi	34443	NCB1184_R372.avi	33670	22.962	Analysis	19.58267	-900.12448	-64.55189	-2207.59032	1.87273	0.74418	4.74425	2.33855	2384.92055	22.1992	Labridae	Bodianus	solatus	37384201	1	AD	Passing	NA	NA	NA
NCB1184	36	NCB1184_L371.avi	35478	NCB1184_R372.avi	34705	23.652	Analysis	20.27267	1290.18173	289.89617	-8420.64835	10.99443	3.32993	71.44537	3.18652	8523.84463	9.07306	Balistidae	Sufflamen	fraenatum	37465014	2	AD	Passing	NA	NA	NA
NCB1184	37	NCB1184_L371.avi	36188	NCB1184_R372.avi	35415	24.12533	Analysis	20.746	2508.72614	735.94878	-9231.6189	22.26919	6.53873	83.84448	3.35695	9594.69202	15.98932	Ostraciidae	Ostracion	cubicus	37466013	1	AD	Passing	NA	NA	NA
NCB1184	38	NCB1184_L371.avi	37622	NCB1184_R372.avi	36849	25.08133	Analysis	21.702	-455.80284	-176.26764	-1521.23301	0.81869	0.58648	2.38627	1.36341	1597.80361	17.60411	Mullidae	Parupeneus	cyclostomus	37355025	1	AD	Passing	NA	NA	NA
NCB1184	41	NCB1184_L371.avi	41952	NCB1184_R372.avi	41179	27.968	Analysis	24.58867	-74.64328	-21.5576	-1004.0618	0.36131	0.34542	1.10103	0.21974	1007.06327	4.29797	Serranidae	Epinephelus	multinotatus	37311010	1	AD	Passing	NA	NA	NA
NCB1184	42	NCB1184_L371.avi	42165	NCB1184_R372.avi	41392	28.11	Analysis	24.73067	-515.443	-127.76904	-1577.00828	0.91274	0.57214	2.54534	1.46974	1664.01969	18.47637	Lethrinidae	Lethrinus	microdon	37351011	1	AD	Passing	NA	NA	NA
NCB1184	48	NCB1184_L371.avi	55094	NCB1184_R372.avi	54321	36.72933	Analysis	33.35	-228.78685	-129.74328	-981.58457	0.40011	0.36193	1.01663	1.62905	1016.21111	14.71615	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	NA	NA
NCB1184	49	NCB1184_L371.avi	57820	NCB1184_R372.avi	57047	38.54667	Analysis	35.16733	-849.30951	9.00178	-1944.68552	1.54114	0.63524	3.62827	4.28266	2122.07668	23.60701	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing	NA	NA	NA
NCB1184	50	NCB1184_L371.avi	57998	NCB1184_R372.avi	57225	38.66533	Analysis	35.286	-26.00814	-129.8545	-1538.51916	0.53039	0.5687	2.51719	1.55171	1544.20848	4.33958	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing	NA	NA	NA
NCB1184	57	NCB1184_L371.avi	66699	NCB1184_R372.avi	65926	44.466	Analysis	41.08667	1591.46447	380.0911	-7052.52918	11.06834	3.18845	49.78444	0.1011	7239.8478	13.21206	Malacanthidae	Malacanthus	brevirostris	37331009	1	AD	Passing	NA	NA	NA
NCB1184	58	NCB1184_L371.avi	76533	NCB1184_R372.avi	75760	51.022	Analysis	47.64267	2086.81142	1793.97139	-7779.16287	15.4228	13.08788	59.15432	14.68014	8251.57502	19.87326	Monacanthidae	Aluterus	scriptus	37465045	1	AD	Passing	NA	NA	NA
NCB1184	59	NCB1184_L371.avi	80666	NCB1184_R372.avi	79893	53.77733	Analysis	50.398	-539.52454	4.71896	-1587.90537	0.94751	0.52997	2.57865	1.61776	1677.06662	18.78118	Serranidae	Plectropomus	spp	NA	1	AD	Passing	NA	NA	NA
NCB1184	61	NCB1184_L371.avi	86771	NCB1184_R372.avi	85998	57.84733	Analysis	54.468	-459.28592	-211.75671	-2477.46048	1.36274	1.01879	6.35428	1.11616	2528.5559	11.30213	Pinguipedidae	Parapercis	clathrata	37390013	1	AD	Passing	NA	NA	NA
NCB1050	2	NCB1050_L371.avi	4905	NCB1050_R372.avi	4272	3.27	Analysis	1.22533	1128.22872	783.63192	-3654.24995	3.94445	2.876	13.1731	3.81266	3903.91108	20.94571	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	NA	NA
NCB1050	5	NCB1050_L371.avi	9546	NCB1050_R372.avi	8913	6.364	Analysis	4.31933	1709.64599	874.81611	-5958.89611	9.75073	5.08838	35.01484	1.85174	6260.72165	18.14111	Labridae	Pseudojuloides	severnsi	37384209	1	AD	Passing	NA	NA	NA
NCB1050	6	NCB1050_L371.avi	9546	NCB1050_R372.avi	8913	6.364	Analysis	4.31933	448.49905	501.22821	-3365.65766	1.83631	1.94222	11.67136	1.32444	3432.2052	11.74986	Labridae	Pseudojuloides	severnsi	37384209	1	AD	Passing	NA	NA	NA
NCB1050	7	NCB1050_L371.avi	9546	NCB1050_R372.avi	8913	6.364	Analysis	4.31933	1978.07448	389.61886	-6329.06088	11.8741	2.87495	39.22766	7.17026	6642.40869	17.79283	Labridae	Pseudojuloides	severnsi	37384209	1	AD	Passing	NA	NA	NA
NCB1050	11	NCB1050_L371.avi	9547	NCB1050_R372.avi	8914	6.36467	Analysis	4.32	1892.12257	361.8604	-6072.47704	10.91334	2.66003	36.16802	0.12771	6370.71802	17.72169	Labridae	Pseudojuloides	severnsi	37384209	1	AD	Passing	NA	NA	NA
NCB1050	12	NCB1050_L371.avi	9547	NCB1050_R372.avi	8914	6.36467	Analysis	4.32	-5.18086	-107.47218	-1858.70413	0.63316	0.67023	3.63942	3.09743	1861.81582	2.72054	Labridae	Pseudojuloides	severnsi	37384209	1	AD	Passing	NA	NA	NA
NCB1050	19	NCB1050_L371.avi	21634	NCB1050_R372.avi	21001	14.42267	Analysis	12.378	597.45503	45.76456	-2790.71846	1.84345	0.93059	8.02882	18.34211	2854.32241	12.17768	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	NA	NA
NCB1050	26	NCB1050_L371.avi	34346	NCB1050_R372.avi	33713	22.89733	Analysis	20.85267	406.70837	-93.70079	-1535.81883	0.78272	0.54256	2.45269	0.27012	1591.51846	15.08074	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	NA	NA
NCB1050	27	NCB1050_L371.avi	34346	NCB1050_R372.avi	33713	22.89733	Analysis	20.85267	-78.42428	-143.25076	-1738.29906	0.60722	0.65228	3.19161	1.50074	1745.95383	4.85507	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	NA	NA
NCB1050	29	NCB1050_L371.avi	34349	NCB1050_R372.avi	33716	22.89933	Analysis	20.85467	53.30995	-140.59287	-1526.61164	0.53082	0.57133	2.47882	3.12699	1533.9985	5.07464	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	NA	NA
NCB1050	31	NCB1050_L371.avi	34364	NCB1050_R372.avi	33731	22.90933	Analysis	20.86467	-25.7707	-91.93691	-1458.67022	0.50457	0.51911	2.27095	7.55187	1461.79183	3.17779	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	NA	NA
NCB1140	0	NCB1140_L439.avi	6150	NCB1140_R440.avi	5816	3.42009	NA	-1	44.21636	-2.7548	-960.69045	0.50144	0.47584	1.37513	3.70535	961.7114	2.70636	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1140	3	NCB1140_L439.avi	11759	NCB1140_R440.avi	11425	6.53932	Analysis	2.01813	206.81563	-36.15579	-802.70904	0.4612	0.40348	0.99112	0.59044	829.71185	14.74212	Tetraodontidae	Canthigaster	rivulata	37467018	1	AD	Passing	NA	NA	NA
NCB1140	4	NCB1140_L439.avi	14837	NCB1140_R440.avi	14503	8.25103	Analysis	3.72984	551.40891	958.40806	-3261.24379	2.82054	4.65337	14.70445	1.39133	3443.58954	18.33821	Pomacentridae	Chromis	fumea	37372004	1	AD	Passing	NA	NA	NA
NCB1140	26	NCB1140_L439.avi	32858	NCB1140_R440.avi	32524	18.27272	Analysis	13.75153	2220.03088	-32.04505	-7193.26153	21.36713	3.4583	70.43361	10.12599	7528.11898	17.1656	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	NA	NA
NCB1140	32	NCB1140_L439.avi	51587	NCB1140_R440.avi	51253	28.68813	Analysis	24.16694	-1778.58705	-354.79143	-5786.07696	14.35629	3.74912	47.06356	36.22611	6063.65693	17.4974	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing	NA	NA	NA
NCB1140	34	NCB1140_L439.avi	58572	NCB1140_R440.avi	58238	32.57257	Analysis	28.05138	1686.08903	-417.7081	-9743.95496	22.40372	6.50977	128.93798	5.33096	9897.57721	10.22609	Carcharhinidae	Carcharhinus	plumbeus	37018007	1	AD	Passing	NA	NA	NA
NCB1190	0	NCB1190_L377.avi	1333	NCB1190_R378.avi	984	0.88867	NA	-1	-48.59051	-57.08708	-918.68048	0.32849	0.3228	0.92862	10.38118	921.73413	4.0883	Unknown	Unknown	spp	NA	0	NA	NA	Sync	NA	NA
NCB1190	4	NCB1190_L377.avi	49916	NCB1190_R378.avi	49567	33.27733	Analysis	29.99133	482.02442	882.07705	-4064.97603	2.34997	3.67109	17.08877	5.36074	4187.41419	14.59723	Scombridae	Scomberomorus	spp	NA	1	AD	Passing	NA	NA	NA
NCB1190	11	NCB1190_L377.avi	65446	NCB1190_R378.avi	65097	43.63067	Analysis	40.34467	744.57966	43.45115	-1833.80404	1.37665	0.60785	3.3665	0.43863	1979.67779	22.19294	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	NA	NA
NCB1190	16	NCB1190_L377.avi	65482	NCB1190_R378.avi	65133	43.65467	Analysis	40.36867	715.5852	-123.26643	-2558.41084	1.9409	0.94682	6.76967	11.14932	2659.45912	15.72828	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	NA	NA
NCB1190	46	NCB1190_L377.avi	84577	NCB1190_R378.avi	84228	56.38467	Analysis	53.09867	-521.5107	-223.82119	-1651.36276	0.94772	0.67814	2.76331	0.87712	1746.15815	18.66406	Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	AD	Passing	NA	NA	NA
NCB1189	0	NCB1189_L422.avi	1162	NCB1189_R423.avi	1447	0.6462	NA	-1	-9.12049	-7.23988	-789.97453	0.39636	0.3831	1.25192	1.02352	790.06035	0.92162	Unknown	Unknown	spp	NA	1	NA	NA	sync	NA	NA
NCB1189	7	NCB1189_L422.avi	3091	NCB1189_R423.avi	3376	1.71894	Analysis	0.3003	-1151.72874	195.91097	-5773.15753	12.83637	3.56661	63.71132	14.58036	5890.17895	11.42104	Balistidae	Melichthys	vidua	37465058	1	AD	Passing	NA	NA	NA
NCB1189	11	NCB1189_L422.avi	3688	NCB1189_R423.avi	3973	2.05094	Analysis	0.6323	-4313.65262	1370.24464	-9488.80552	79.35523	26.10294	176.16543	16.83603	10512.97292	25.46551	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	NA	NA	NA
NCB1189	14	NCB1189_L422.avi	4352	NCB1189_R423.avi	4637	2.4202	Analysis	1.00156	661.50916	-520.06739	-1599.56303	2.15791	1.80609	5.03874	0.84896	1807.39214	27.81933	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	15	NCB1189_L422.avi	4466	NCB1189_R423.avi	4751	2.48359	Analysis	1.06495	1474.12993	-481.36514	-6399.26588	18.12387	6.47719	78.36707	34.78282	6584.47988	13.65855	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	16	NCB1189_L422.avi	4466	NCB1189_R423.avi	4751	2.48359	Analysis	1.06495	1628.13885	-595.45909	-5770.12433	18.13727	7.04331	64.27317	28.56767	6024.92676	16.76313	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	17	NCB1189_L422.avi	4466	NCB1189_R423.avi	4751	2.48359	Analysis	1.06495	265.68655	-149.67349	-12295.56123	8.41355	6.48027	283.59625	27.94246	12299.34216	1.4815	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	18	NCB1189_L422.avi	4466	NCB1189_R423.avi	4751	2.48359	Analysis	1.06495	605.47548	-433.16163	-10129.09877	12.42101	9.18474	192.80999	33.31694	10156.42021	4.27252	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	19	NCB1189_L422.avi	4466	NCB1189_R423.avi	4751	2.48359	Analysis	1.06495	849.13672999999994	-415.19062	-12224.36259	20.25055	10.65431	280.67656	24.16652	12260.85059	4.4739	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	21	NCB1189_L422.avi	4475	NCB1189_R423.avi	4760	2.4886	Analysis	1.06996	1793.53195	-907.17127	-5511.50718	19.19089	9.94162	59.10792	30.83391	5866.55162	20.08855	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	22	NCB1189_L422.avi	4480	NCB1189_R423.avi	4765	2.49138	Analysis	1.07274	-62.74173	-1190.07909	-3594.78632	1.76692	8.27638	24.74391	3.12488	3787.1775	18.45778	Scaridae	Scarus	schlegeli	37386029	3	AD	Passing	NA	NA	NA
NCB1189	23	NCB1189_L422.avi	4486	NCB1189_R423.avi	4771	2.49472	Analysis	1.07608	1010.74412	-638.51562	-10803.39688	21.07106	13.51985	219.66489	36.10504	10869.34635	6.37792	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	24	NCB1189_L422.avi	4486	NCB1189_R423.avi	4771	2.49472	Analysis	1.07608	3859.05218	-1267.11744	-12909.62605	95.80039	31.46555	321.36519	75.6529	13533.5256	17.5019	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	25	NCB1189_L422.avi	4495	NCB1189_R423.avi	4780	2.49972	Analysis	1.08108	-426.22761	224.73014	-11865.49717	10.94603	7.88241	264.37238	29.04866	11875.2767	2.27334	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	NA	NA	NA
NCB1189	31	NCB1189_L422.avi	6127	NCB1189_R423.avi	6412	3.4073	Analysis	1.98866	-1565.10627	-572.94042	-5758.73375	17.38731	6.79797	64.08819	4.8487	5995.06737	16.18186	Chaetodontidae	Chaetodon	plebeius	37365050	1	AD	Passing	NA	NA	NA
NCB1189	42	NCB1189_L422.avi	10791	NCB1189_R423.avi	11076	6.001	Analysis	4.58236	-451.01133	604.23956	-1821.10246	1.7693	2.32964	6.54305	7.05286	1971.02279	22.39784	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	NA	NA
NCB1189	57	NCB1189_L422.avi	11897	NCB1189_R423.avi	12182	6.61606	Analysis	5.19742	-506.55692	-166.6201	-2807.03608	2.96475	1.58803	15.15169	5.71904	2857.23883	10.79341	Aulostomidae	Aulostomus	chinensis	37277001	1	AD	Passing	NA	NA	NA
NCB1189	64	NCB1189_L422.avi	13704	NCB1189_R423.avi	13989	7.62095	Analysis	6.20231	-1517.27619	172.01139	-3919.30439	11.61493	2.33345	30.30783	25.20173	4206.26459	21.27348	Pomacentridae	Dascyllus	trimaculatus	37372075	1	AD	Passing	NA	NA	NA
NCB1189	65	NCB1189_L422.avi	13704	NCB1189_R423.avi	13989	7.62095	Analysis	6.20231	-590.15031	25.4709	-1848.5452	2.23685	0.89368	6.78351	21.1688	1940.63019	17.71654	Pomacentridae	Dascyllus	trimaculatus	37372075	1	AD	Passing	NA	NA	NA
NCB1189	67	NCB1189_L422.avi	13825	NCB1189_R423.avi	14110	7.68824	Analysis	6.2696	-126.37651	-145.43719	-1284.76089	0.68632	0.70875	3.22044	18.70189	1299.12799	8.61742	Pomacentridae	Dascyllus	trimaculatus	37372075	1	AD	Passing	NA	NA	NA
NCB1189	71	NCB1189_L422.avi	16159	NCB1189_R423.avi	16444	8.98621	Analysis	7.56757	-3675.98362	-1463.69399	-9327.42083	66.3757	26.57295	169.82501	5.07814	10131.93145	23.02997	Pomacanthidae	Centropyge	tibicen	37365031	1	AD	Passing	NA	NA	NA
NCB1189	76	NCB1189_L422.avi	19571	NCB1189_R423.avi	19856	10.88366	Analysis	9.46502	-2740.27838	1458.38105	-5301.36502	28.01533	15.38297	55.27754	18.48651	6143.32744	30.29624	Siganidae	Siganus	argenteus	37438007	2	AD	Passing	NA	NA	NA
NCB1189	78	NCB1189_L422.avi	19648	NCB1189_R423.avi	19933	10.92648	Analysis	9.50784	-2443.90555	1241.33303	-5695.88869	27.00707	14.20459	63.74301	2.52259	6321.1336	25.64608	Siganidae	Siganus	argenteus	37438007	1	AD	Passing	NA	NA	NA
