OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
PHSZS1-R3	20	PHSZS1-R3_L25.avi	44792	PHSZS1-R3_R26.avi	44326	24.90935	P1	20.81526	91.22873	2.23106	3.39138	1712.15362	22.80551	18.20253	3.23867	639.29936	-178.0782	-1578.30748	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	22	PHSZS1-R3_L25.avi	44801	PHSZS1-R3_R26.avi	44335	24.91436	P1	20.82026	99.63126	4.14269	1.62668	1994.16575	22.72555	36.18178	5.86572	-770.36447	5.05531	-1839.35045	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	21	PHSZS1-R3_L25.avi	44801	PHSZS1-R3_R26.avi	44335	24.91436	P1	20.82026	97.65206	1.43796	1.13384	1570.04205	15.86538	7.28864	8.99081	409.74896	-127.7942	-1510.23392	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	24	PHSZS1-R3_L25.avi	44859	PHSZS1-R3_R26.avi	44393	24.94661	P1	20.85252	84.97923	2.48257	2.07471	1902.23349	21.80596	10.04053	1.79117	-705.21067	44.48019	-1766.12335	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	23	PHSZS1-R3_L25.avi	44859	PHSZS1-R3_R26.avi	44393	24.94661	P1	20.85252	101.04361	1.46778	1.20058	1572.28077	15.08824	6.61423	0.83595	-409.20641	7.47823	-1518.07807	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	25	PHSZS1-R3_L25.avi	44932	PHSZS1-R3_R26.avi	44466	24.98721	P1	20.89312	102.17622	3.77712	0.90503	1952.08515	7.89781	37.50004	29.9227	-254.21824	-85.55852	-1933.56905	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	26	PHSZS1-R3_L25.avi	44932	PHSZS1-R3_R26.avi	44466	24.98721	P1	20.89312	98.8634	1.73097	2.20102	1921.92006	5.90194	9.84911	1.30697	196.22705	-23.45532	-1911.7326	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	27	PHSZS1-R3_L25.avi	44955	PHSZS1-R3_R26.avi	44489	25	P1	20.90591	134.54874	1.86242	7.82869	1964.24295	5.07789	12.55079	19.58876	26.61596	-171.80542	-1956.53389	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	30	PHSZS1-R3_L25.avi	45034	PHSZS1-R3_R26.avi	44568	25.04393	P1	20.94984	219.1281	4.44089	12.71554	2828.56954	2.0803	17.28322	15.65867	-45.61977	-91.98655	-2826.70532	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	31	PHSZS1-R3_L25.avi	45034	PHSZS1-R3_R26.avi	44568	25.04393	P1	20.94984	99.95732	3.42612	1.19396	2118.05923	10.38401	29.10448	36.3262	-351.94734	-147.92051	-2083.36927	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	29	PHSZS1-R3_L25.avi	45034	PHSZS1-R3_R26.avi	44568	25.04393	P1	20.94984	94.59506	2.31484	3.42851	2039.05238	9.11758	16.654	30.20488	300.21131	-119.47189	-2013.2894	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	28	PHSZS1-R3_L25.avi	45034	PHSZS1-R3_R26.avi	44568	25.04393	P1	20.94984	110.06384	2.29584	1.41274	1967.65824	19.1855	2.0348	1.25942	-643.69845	-61.4692	-1858.3737	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	32	PHSZS1-R3_L25.avi	45034	PHSZS1-R3_R26.avi	44568	25.04393	P1	20.94984	105.32268	1.23256	2.4417	1385.15179	17.53564	7.69767	14.87726	-393.89243	-137.9331	-1320.78336	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R3	33	PHSZS1-R3_L25.avi	81742	PHSZS1-R3_R26.avi	81276	45.45768	P1	41.36359	214.95491	0.72414	0.98122	1025.40821	3.63817	7.71235	1.15841	65.01834	-2.53311	-1023.34168	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	34	PHSZS1-R3_L25.avi	81896	PHSZS1-R3_R26.avi	81430	45.54332	P1	41.44923	242.44203	0.63402	1.39601	948.00031	8.91789	4.46834	39.99847	-143.99505	-29.36116	-936.54041	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	35	PHSZS1-R3_L25.avi	81911	PHSZS1-R3_R26.avi	81445	45.55166	P1	41.45757	209.4639	1.06361	2.74309	1217.16485	20.00016	7.41115	9.14347	-395.6083	129.60809	-1143.75963	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	36	PHSZS1-R3_L25.avi	81925	PHSZS1-R3_R26.avi	81459	45.55945	P1	41.46535	224.84816	4.27449	3.86134	2020.50402	24.09608	36.86062	4.0516	-824.56368	23.80097	-1844.44157	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	37	PHSZS1-R3_L25.avi	81934	PHSZS1-R3_R26.avi	81468	45.56445	P1	41.47036	249.11037	2.14099	5.45181	1298.40369	22.02862	47.40352	0.58145	-439.96708	-208.7822	-1203.61585	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	38	PHSZS1-R3_L25.avi	81936	PHSZS1-R3_R26.avi	81470	45.56557	P1	41.47147	223.13385	0.97127	3.46259	957.54306	18.81714	30.12	2.15324	-215.64005	-221.11179	-906.36508	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	39	PHSZS1-R3_L25.avi	81973	PHSZS1-R3_R26.avi	81507	45.58614	P1	41.49205	233.94086	1.6268	2.23987	1199.28142	5.44659	34.03026	4.86471	-105.75627	42.11442	-1193.86679	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	40	PHSZS1-R3_L25.avi	81975	PHSZS1-R3_R26.avi	81509	45.58725	P1	41.49316	216.95497	2.57996	4.71701	1421.45618	23.57221	51.21755	7.69267	-550.04628	-143.4604	-1302.8453	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	41	PHSZS1-R3_L25.avi	81997	PHSZS1-R3_R26.avi	81531	45.59949	P1	41.50539	236.44101	1.93174	1.26101	1579.85927	12.62498	20.14495	4.96629	-333.6519	-88.96027	-1541.66073	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	42	PHSZS1-R3_L25.avi	82003	PHSZS1-R3_R26.avi	81537	45.60283	P1	41.50873	213.95585	1.92684	1.40399	1435.49019	21.64023	26.89995	0.06131	-517.23043	112.74656	-1334.31368	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	43	PHSZS1-R3_L25.avi	82050	PHSZS1-R3_R26.avi	81584	45.62896	P1	41.53487	231.08487	1.42196	2.4257	1352.18145	7.10319	19.86095	0.28842	155.50804	-61.44299	-1341.80352	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
PHSZS1-R3	44	PHSZS1-R3_L25.avi	106010	PHSZS1-R3_R26.avi	105544	58.9534	P1	54.8593	209.67055	3.85562	1.64732	3228.85807	2.94284	10.2126	2.08346	-44.33557	-159.72978	-3224.60001	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
PHSZS1-R2	2	PHSZS1-R2_L3.avi	16788	PHSZS1-R2_R4.avi	15319	9.336	P1	6.73173	111.12104	1.38897	3.93662	1405.38617	24.91123	79.75743	65.96233	584.27853	-95.10184	-1274.63113	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
PHSZS1-R2	0	PHSZS1-R2_L3.avi	16788	PHSZS1-R2_R4.avi	15319	9.336	P1	6.73173	89.73065	1.12798	4.56956	1269.91804	20.28294	8.05522	3.22206	413.9877	149.70788	-1191.17319	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
PHSZS1-R2	1	PHSZS1-R2_L3.avi	16788	PHSZS1-R2_R4.avi	15319	9.336	P1	6.73173	109.22246	0.94723	4.13865	1090.68389	19.00432	70.64366	67.23458	345.59292	-81.92113	-1031.23509	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
PHSZS1-R2	3	PHSZS1-R2_L3.avi	17052	PHSZS1-R2_R4.avi	15583	9.48282	P1	6.87855	179.88973	1.57082	2.78761	1503.5084	17.77446	59.10169	65.83815	457.95557	-30.60855	-1431.73927	Scorpididae	Scorpis	georgiana	37361015	1	AD	Passing			
PHSZS1-R2	4	PHSZS1-R2_L3.avi	38155	PHSZS1-R2_R4.avi	36686	21.21844	P1	18.61417	98.6299	1.00703	2.61203	1393.6049	20.73531	50.09362	75.21389	491.48647	-43.49829	-1303.33555	Scorpididae	Microcanthus	strigatus	37361005	1	AD	Passing			
PHSZS1-R2	5	PHSZS1-R2_L3.avi	44297	PHSZS1-R2_R4.avi	42828	24.63408	P1	22.02981	239.6423	3.69298	5.83515	1745.65214	24.61872	87.64955	36.13811	726.3843	-34.43646	-1586.9724	Kyphosidae	Kyphosus	cornelii	37361012	1	AD	Passing			
PHSZS1-R2	6	PHSZS1-R2_L3.avi	50493	PHSZS1-R2_R4.avi	49024	28.07975	P1	25.47548	233.83255	1.43238	2.91717	1308.28955	13.57115	24.69223	22.61165	-155.36264	-264.77827	-1271.76116	Labridae	Coris	auricularis	37384088	1	M	Passing			
PHSZS1-R2	7	PHSZS1-R2_L3.avi	51666	PHSZS1-R2_R4.avi	50197	28.73207	P1	26.12779	258.0376	1.55427	6.0232	1464.63434	21.94731	31.7796	50.2599	510.96162	-196.41479	-1358.48931	Serranidae	Epinephelides	armatus	37311100	1	AD	Passing			
PHSZS1-R2	8	PHSZS1-R2_L3.avi	53257	PHSZS1-R2_R4.avi	51788	29.61684	P1	27.01257	92.77207	1.41624	4.37085	1442.05258	24.50873	19.33651	39.75034	597.49412	29.24278	-1312.1209	Apogonidae	Ostorhinchus	victoriae	37327079	1	AD	Passing			
PHSZS1-R2	9	PHSZS1-R2_L3.avi	53628	PHSZS1-R2_R4.avi	52159	29.82316	P1	27.21889	261.40823	0.96328	0.42504	965.85283	17.02153	46.65025	48.82867	-270.00888	-83.87123	-923.54345	Haemulidae	Plectorhinchus	flavomaculatus	37350007	1	AD	Passing			
PHSZS1-R2	10	PHSZS1-R2_L3.avi	57760	PHSZS1-R2_R4.avi	56291	32.12101	P1	29.51674	170.25355	0.99303	5.26815	1387.86899	12.35747	5.29666	36.74913	12.43141	-296.75804	-1355.714	Pseudochromidae	Labracinus	lineatus	37313003	1	AD	Passing			
PHSZS1-R2	11	PHSZS1-R2_L3.avi	57760	PHSZS1-R2_R4.avi	56291	32.12101	P1	29.51674	149.29782	1.03656	8.89848	1215.28866	12.32372	22.52024	55.44533	17.14626	-258.81755	-1187.28514	Pseudochromidae	Labracinus	lineatus	37313003	1	AD	Passing			
PHSZS1-R2	12	PHSZS1-R2_L3.avi	64349	PHSZS1-R2_R4.avi	62880	35.78523	P1	33.18096	75.75342	0.95365	0.72322	1087.4202	21.0662	37.69881	58.93645	-307.66736	241.08002	-1014.74327	Monodactylidae	Schuettea	woodwardi	37356003	1	AD	Passing			
PHSZS1-R2	13	PHSZS1-R2_L3.avi	64350	PHSZS1-R2_R4.avi	62881	35.78579	P1	33.18151	78.68825	1.01116	0.59828	1305.09065	25.71858	12.72365	56.98493	-522.64399	-218.15331	-1175.80355	Monodactylidae	Schuettea	woodwardi	37356003	1	AD	Passing			
PHSZS1-R2	14	PHSZS1-R2_L3.avi	70799	PHSZS1-R2_R4.avi	69330	39.37215	P1	36.76788	404.99073	3.20455	3.81619	2499.8011	26.59627	42.07233	65.33951	1089.02907	-257.95755	-2235.28055	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Passing			
PHSZS1-R2	15	PHSZS1-R2_L3.avi	101180	PHSZS1-R2_R4.avi	99711	56.26738	P1	53.66311	100.62661	2.12962	4.96263	1393.51561	8.0193	56.49716	47.15645	186.38598	-55.25796	-1379.88861	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	16	PHSZS1-R2_L3.avi	101219	PHSZS1-R2_R4.avi	99750	56.28907	P1	53.6848	102.68095	1.09276	3.22467	1356.84714	6.12024	15.67141	42.20831	118.97087	-82.29592	-1349.11359	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	22	PHSZS1-R2_L3.avi	101228	PHSZS1-R2_R4.avi	99759	56.29407	P1	53.6898	92.08832	1.8588	3.21315	1457.64697	4.05789	53.20532	58.15439	62.69778	-81.90711	-1453.99274	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	19	PHSZS1-R2_L3.avi	101228	PHSZS1-R2_R4.avi	99759	56.29407	P1	53.6898	87.98433	1.30344	3.86334	1406.51705	19.63562	17.68193	42.50881	315.51675	-351.9085	-1324.72631	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	18	PHSZS1-R2_L3.avi	101228	PHSZS1-R2_R4.avi	99759	56.29407	P1	53.6898	95.03724	0.92206	3.25075	1356.73748	15.97377	34.41323	76.00377	370.57952	-45.56718	-1304.35081	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	23	PHSZS1-R2_L3.avi	101228	PHSZS1-R2_R4.avi	99759	56.29407	P1	53.6898	92.98974	0.8613	1.58495	1292.75366	3.3037	27.72674	77.96269	57.89701	-46.884	-1290.60522	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	17	PHSZS1-R2_L3.avi	101228	PHSZS1-R2_R4.avi	99759	56.29407	P1	53.6898	107.43405	0.82229	1.46382	1214.55515	16.52398	21.27356	73.28734	322.12734	-124.74996	-1164.39497	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	20	PHSZS1-R2_L3.avi	101228	PHSZS1-R2_R4.avi	99759	56.29407	P1	53.6898	153.04805	1.48754	2.89185	1185.75997	10.53558	44.79679	41.75996	216.61645	9.19708	-1165.76989	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	21	PHSZS1-R2_L3.avi	101228	PHSZS1-R2_R4.avi	99759	56.29407	P1	53.6898	95.5725	0.68916	4.1087	1084.30508	4.79323	4.41627	60.45919	65.14586	62.9699	-1080.51299	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	24	PHSZS1-R2_L3.avi	101231	PHSZS1-R2_R4.avi	99762	56.29574	P1	53.69147	115.82276	0.62356	1.70178	950.59335	8.17212	1.62499	66.59517	39.24167	129.30061	-940.94057	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	25	PHSZS1-R2_L3.avi	101237	PHSZS1-R2_R4.avi	99768	56.29908	P1	53.69481	106.68525	0.91891	1.2807	1229.239	15.066	4.93322	60.09935	-174.83166	-267.44275	-1186.98642	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	28	PHSZS1-R2_L3.avi	101255	PHSZS1-R2_R4.avi	99786	56.30909	P1	53.70482	98.53525	1.21194	2.63223	1406.3385	16.15912	8.17728	23.06511	386.06295	-64.36865	-1350.77757	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	27	PHSZS1-R2_L3.avi	101255	PHSZS1-R2_R4.avi	99786	56.30909	P1	53.70482	102.95916	1.42406	5.84243	1331.6469	15.11722	39.56849	58.8852	111.59289	-328.86916	-1285.5643	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	26	PHSZS1-R2_L3.avi	101255	PHSZS1-R2_R4.avi	99786	56.30909	P1	53.70482	105.39198	1.57016	0.86297	1216.31575	13.51513	41.75913	37.25428	-14.01694	-283.9097	-1182.63385	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	29	PHSZS1-R2_L3.avi	101259	PHSZS1-R2_R4.avi	99790	56.31131	P1	53.70704	108.01582	1.18794	4.98404	1333.79399	15.40967	20.83348	56.89148	123.53883	-332.18599	-1285.84487	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	30	PHSZS1-R2_L3.avi	101263	PHSZS1-R2_R4.avi	99794	56.31354	P1	53.70926	112.24605	1.08233	3.61712	1343.30802	15.76467	9.75906	52.23401	134.85352	-339.1308	-1292.78044	Labridae	Coris	auricularis	37384088	1	F	Passing			
PHSZS1-R2	31	PHSZS1-R2_L3.avi	101273	PHSZS1-R2_R4.avi	99804	56.3191	P1	53.71483	90.72842	1.40755	2.15632	1222.6332	14.75499	43.03434	49.9244	127.44822	-284.11132	-1182.31537	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	1	NHSZS2-R3_L21.avi	3829	NHSZS2-R3_L22.avi	3712	2.12935	P1	0.50606	291.31502	6.6878	3.18902	2464.89599	13.00358	39.41921	11.12427	107.80863	-544.05225	-2401.68622	Haemulidae	Plectorhinchus	flavomaculatus	37350007	1	AD	Passing			
NHSZS2-R3	2	NHSZS2-R3_L21.avi	8056	NHSZS2-R3_L22.avi	7939	4.48004	P1	2.85675	213.29551	7.49071	19.13656	3210.43612	18.4598	27.29209	32.9883	-752.95283	-682.96094	-3045.24654	Pomacentridae	Parma	occidentalis	37372094	1	AD	Passing			
NHSZS2-R3	3	NHSZS2-R3_L21.avi	9006	NHSZS2-R3_L22.avi	8889	5.00834	P1	3.38505	305.41619	1.48055	4.06083	2145.38309	17.18908	3.22634	8.45654	-84.00008	-628.42719	-2049.55894	Labridae	Notolabrus	parilus	37384022	1	M	Passing			
NHSZS2-R3	4	NHSZS2-R3_L21.avi	9848	NHSZS2-R3_L22.avi	9731	5.47659	P1	3.8533	192.42881	5.23516	2.33645	3688.49111	5.98436	10.94748	6.67051	-183.77463	-337.79643	-3668.39027	Labridae	Thalassoma	septemfasciatum	37384171	1	AD	Passing			
NHSZS2-R3	5	NHSZS2-R3_L21.avi	14796	NHSZS2-R3_L22.avi	14679	8.22823	P1	6.60494	151.07013	5.83042	8.74236	2604.13177	23.97759	28.71327	0.92963	994.30216	-362.3375	-2379.40686	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
NHSZS2-R3	6	NHSZS2-R3_L21.avi	16429	NHSZS2-R3_L22.avi	16312	9.13636	P1	7.51307	196.4611	4.71008	4.95459	2256.33907	14.57864	31.79376	7.05741	65.9806	-564.09421	-2183.6919	Labridae	Notolabrus	parilus	37384022	1	F	Passing			
NHSZS2-R3	7	NHSZS2-R3_L21.avi	24244	NHSZS2-R3_L22.avi	24127	13.48237	P1	11.85908	191.60071	2.73426	7.72343	1961.75264	16.3179	22.64128	9.77564	-95.0289	-542.93305	-1882.7285	Pseudochromidae	Labracinus	lineatus	37313003	1	AD	Passing			
NHSZS2-R3	8	NHSZS2-R3_L21.avi	37242	NHSZS2-R3_L22.avi	37125	20.71071	P1	19.08742	274.64595	6.38757	2.77906	3570.05886	7.29784	15.16769	7.07196	-189.41734	-412.04157	-3541.13867	Cheilodactylidae	Cheilodactylus	rubrolabiatus	37377012	1	AD	Passing			
NHSZS2-R3	9	NHSZS2-R3_L21.avi	42398	NHSZS2-R3_L22.avi	42281	23.57802	P1	21.95473	242.80119	1.29053	1.9132	1610.27536	14.22815	8.93427	25.15056	-131.12742	-373.42604	-1560.87967	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
NHSZS2-R3	11	NHSZS2-R3_L21.avi	62966	NHSZS2-R3_L22.avi	62849	35.01613	P1	33.39284	192.61139	4.84211	1.30442	2798.45266	16.95908	17.04788	8.49705	-603.24864	-549.90791	-2676.7573	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
NHSZS2-R3	12	NHSZS2-R3_L21.avi	63200	NHSZS2-R3_L22.avi	63083	35.14626	P1	33.52297	178.01664	3.22542	7.81926	2125.84554	23.44622	17.0553	1.89419	793.03841	-294.1935	-1950.32293	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
NHSZS2-R3	13	NHSZS2-R3_L21.avi	63498	NHSZS2-R3_L22.avi	63381	35.31198	P1	33.68869	107.32592	6.13945	2.34195	2504.62822	28.58068	41.06099	7.68452	-1131.87978	-393.11607	-2199.42502	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	14	NHSZS2-R3_L21.avi	63499	NHSZS2-R3_L22.avi	63382	35.31253	P1	33.68924	222.65323	1.47252	4.2605	1955.27685	15.1045	4.80718	4.34694	206.93678	-465.5903	-1887.72625	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	15	NHSZS2-R3_L21.avi	63502	NHSZS2-R3_L22.avi	63385	35.3142	P1	33.69091	132.89689	2.53897	2.75471	2259.76699	12.97349	14.14707	1.12098	32.51231	-506.27536	-2202.08425	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	16	NHSZS2-R3_L21.avi	63532	NHSZS2-R3_L22.avi	63415	35.33089	P1	33.7076	139.39625	2.67149	1.52876	1480.88489	20.58874	46.07112	7.24281	-354.30716	-381.65712	-1386.29879	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	17	NHSZS2-R3_L21.avi	63551	NHSZS2-R3_L22.avi	63434	35.34145	P1	33.71816	185.49708	1.69683	7.45992	1906.67646	21.40921	2.70868	2.45471	436.17511	-542.35573	-1775.11032	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	18	NHSZS2-R3_L21.avi	63553	NHSZS2-R3_L22.avi	63436	35.34256	P1	33.71927	181.65023	2.32867	3.60282	1738.95618	18.02538	25.75355	23.88611	239.52649	-481.84886	-1653.60737	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	19	NHSZS2-R3_L21.avi	63590	NHSZS2-R3_L22.avi	63473	35.36314	P1	33.73985	216.8856	5.88933	10.20004	2796.95057	24.74541	23.46564	19.36172	1157.86447	-173.33703	-2540.12531	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	20	NHSZS2-R3_L21.avi	63704	NHSZS2-R3_L22.avi	63587	35.42654	P1	33.80325	222.79339	3.27738	9.18302	2290.45482	21.09707	17.08164	30.81193	789.38085	-237.88821	-2136.93013	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	21	NHSZS2-R3_L21.avi	63771	NHSZS2-R3_L22.avi	63654	35.4638	P1	33.84051	159.14647	1.07355	2.15152	1097.54259	18.71968	23.99263	5.96575	-216.38124	-277.9472	-1039.48268	Labridae	Coris	auricularis	37384088	1	F	Passing			
NHSZS2-R3	22	NHSZS2-R3_L21.avi	63835	NHSZS2-R3_L22.avi	63718	35.49939	P1	33.8761	191.67222	0.64646	0.86737	798.12159	11.88664	22.4515	25.70829	-160.9811	-33.32331	-781.0075	Labridae	Coris	auricularis	37384088	1	F	Passing			
