OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
SBMP_20200317_SB204_DOV	23	SB204_L102_001.MP4	54496	SB204_R101_01.MP4	50983	15.15292	1	1.16728	-1434.87352	-298.88809	-2664.76319	4.75595	1.57930	8.89064	0.94099	3041.24299	28.87520	Mullidae	Parupeneus	spilurus	37355015	6	AD	Passing			
SBMP_20200317_SB204_DOV	24	SB204_L102_001.MP4	54498	SB204_R101_01.MP4	50985	15.15347	1	1.16783	-1631.83225	-466.57167	-2674.87801	5.13292	1.89997	8.54589	0.62192	3167.89173	32.48024	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing	?		
SBMP_20200317_SB204_DOV	26	SB204_L102_001.MP4	54569	SB204_R101_01.MP4	51056	15.17321	1	1.18758	-1180.35931	-406.92224	-2254.74700	3.37371	1.54373	6.38939	2.00600	2577.34705	29.07543	Mullidae	Parupeneus	spilurus	37355015	1	AD	Passing			
SBMP_20200317_SB204_DOV	27	SB204_L102_001.MP4	54589	SB204_R101_01.MP4	51076	15.17877	1	1.19314	147.08346	-447.77640	-1357.63381	0.72043	1.03667	2.50370	0.64375	1437.11754	19.43453	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	31	SB204_L102_001.MP4	54645	SB204_R101_01.MP4	51132	15.19435	1	1.20871	1351.70237	-154.21476	-2572.85601	4.37115	1.31523	8.39757	0.51743	2910.40710	27.90497	Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
SBMP_20200317_SB204_DOV	34	SB204_L102_001.MP4	54682	SB204_R101_01.MP4	51169	15.20463	1	1.21900	-904.74428	-530.54030	-1637.09855	1.89410	1.28688	3.24587	0.05419	1944.25484	32.80114	Labridae	Coris	caudimacula	37384092	1	AD	Passing			
SBMP_20200317_SB204_DOV	35	SB204_L102_001.MP4	54709	SB204_R101_01.MP4	51196	15.21214	1	1.22650	-758.58593	-257.88088	-2045.55632	2.19011	1.19027	5.52688	0.36518	2196.87410	21.48960	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	36	SB204_L102_001.MP4	55019	SB204_R101_01.MP4	51506	15.29834	1	1.31270	-227.36973	-294.54428	-2520.31108	1.43619	1.53801	8.46948	1.86180	2547.63052	8.64149	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
SBMP_20200317_SB204_DOV	42	SB204_L102_001.MP4	55577	SB204_R101_01.MP4	52064	15.45349	1	1.46786	-63.20247	-322.22739	-2246.56009	1.11998	1.42719	6.75162	0.62206	2270.43108	8.61485	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	44	SB204_L102_001.MP4	55696	SB204_R101_01.MP4	52183	15.48658	1	1.50094	535.80294	-439.63429	-1646.12056	1.36057	1.22856	3.60013	2.45031	1786.07838	23.02740	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
SBMP_20200317_SB204_DOV	48	SB204_L102_001.MP4	58561	SB204_R101_01.MP4	55048	16.28321	2	0.13736	750.34555	-322.41146	-1546.38056	1.59326	0.97077	3.05550	0.62904	1748.78827	27.96117	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	49	SB204_L102_001.MP4	58583	SB204_R101_01.MP4	55070	16.28933	2	0.14348	904.33669	-491.04521	-1970.90591	2.37031	1.53766	5.00220	1.10572	2223.38039	27.71660	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
SBMP_20200317_SB204_DOV	59	SB204_L102_001.MP4	58919	SB204_R101_01.MP4	55406	16.38276	2	0.23690	-432.36916	-476.59093	-1843.63321	1.35599	1.44646	4.55242	0.04477	1952.70721	19.46742	Serranidae	Epinephelus	fasciatus	37311014	1	AD	Passing			
SBMP_20200317_SB204_DOV	60	SB204_L102_001.MP4	58990	SB204_R101_01.MP4	55477	16.40250	2	0.25665	870.80806	-192.79826	-1678.16953	1.93729	0.89872	3.57545	0.24935	1900.45542	28.05657	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	66	SB204_L102_001.MP4	59111	SB204_R101_01.MP4	55598	16.43614	2	0.29029	-923.71449	-550.66935	-2093.88816	2.58271	1.75544	5.65053	0.63009	2353.90162	27.34172	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	70	SB204_L102_001.MP4	59173	SB204_R101_01.MP4	55660	16.45338	2	0.30753	-638.65004	-300.79883	-1353.72050	1.24900	0.82600	2.33053	0.52955	1526.73279	27.67233	Pomacentridae	Pomacentrus	coelestis	37372111	10	AD	Passing			
SBMP_20200317_SB204_DOV	72	SB204_L102_001.MP4	59191	SB204_R101_01.MP4	55678	16.45839	2	0.31253	-1073.58196	-375.72692	-2036.15491	2.79712	1.34087	5.19976	2.85913	2332.31125	29.29039	Labridae	Leptojulis	cyanopleura	37384027	2	AD	Passing	?		
SBMP_20200317_SB204_DOV	73	SB204_L102_001.MP4	59195	SB204_R101_01.MP4	55682	16.45950	2	0.31365	36.83233	-340.11414	-1208.96513	0.60963	0.80206	2.00041	1.68997	1256.43581	16.10289	Serranidae	Epinephelus	rivulatus	37311022	1	AD	Passing			
SBMP_20200317_SB204_DOV	77	SB204_L102_001.MP4	59405	SB204_R101_01.MP4	55892	16.51789	2	0.37204	-742.62607	-364.65282	-1908.24590	1.99994	1.27493	4.78506	0.93178	2079.87201	23.57501	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	80	SB204_L102_001.MP4	59809	SB204_R101_01.MP4	56296	16.63022	2	0.48437	683.21325	-213.69505	-2103.16007	2.06976	1.16522	5.88655	1.04552	2221.64988	18.89014	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	88	SB204_L102_001.MP4	61202	SB204_R101_01.MP4	57689	17.01756	2	0.87170	-61.38115	-408.53335	-1997.94313	0.99893	1.43174	5.36300	0.00979	2040.20683	11.98386	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	92	SB204_L102_001.MP4	61759	SB204_R101_01.MP4	58246	17.17243	2	1.02658	-290.54579	-406.27580	-1777.97000	1.09559	1.27384	4.25542	0.81465	1846.79566	15.94014	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	94	SB204_L102_001.MP4	62068	SB204_R101_01.MP4	58555	17.25835	2	1.11250	-1232.41041	-503.27103	-2118.33445	3.17711	1.59718	5.42485	1.39773	2501.89088	32.26244	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing			
SBMP_20200317_SB204_DOV	95	SB204_L102_001.MP4	62086	SB204_R101_01.MP4	58573	17.26336	2	1.11751	-783.91252	-419.91863	-1972.39394	2.15290	1.41495	5.09597	0.42463	2163.60540	24.41452	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	96	SB204_L102_001.MP4	62136	SB204_R101_01.MP4	58623	17.27726	2	1.13141	1333.83624	-439.66830	-4041.76509	7.10517	2.94409	21.47964	3.71088	4278.81904	19.25876	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
SBMP_20200317_SB204_DOV	97	SB204_L102_001.MP4	62144	SB204_R101_01.MP4	58631	17.27948	2	1.13363	771.27092	-450.36740	-2146.82777	2.31266	1.61230	6.08935	0.31582	2325.20088	22.74360	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	98	SB204_L102_001.MP4	62182	SB204_R101_01.MP4	58669	17.29005	2	1.14420	-1438.77999	-441.61073	-2335.79336	3.96629	1.60864	6.48313	1.47864	2778.67568	32.88553	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	99	SB204_L102_001.MP4	62240	SB204_R101_01.MP4	58727	17.30618	2	1.16033	-199.18622	-528.27284	-1587.30500	0.88360	1.33935	3.40232	0.26702	1684.72090	19.86492	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	100	SB204_L102_001.MP4	62243	SB204_R101_01.MP4	58730	17.30701	2	1.16116	-106.00732	-532.41390	-1551.18504	0.79900	1.31755	3.25703	0.89422	1643.43456	19.58725	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	109	SB204_L102_001.MP4	62563	SB204_R101_01.MP4	59050	17.39599	2	1.25014	747.58465	-563.41974	-1865.47077	1.93902	1.60870	4.53651	0.56661	2087.17651	26.83257	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	110	SB204_L102_001.MP4	62573	SB204_R101_01.MP4	59060	17.39877	2	1.25292	766.55986	-541.66587	-2008.61848	2.14081	1.69165	5.29464	0.28275	2217.10716	25.22356	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	112	SB204_L102_001.MP4	62627	SB204_R101_01.MP4	59114	17.41379	2	1.26793	330.53010	-492.00636	-2390.89220	1.53400	1.90551	7.63807	3.24028	2463.26732	14.17728	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	121	SB204_L102_001.MP4	62856	SB204_R101_01.MP4	59343	17.47746	2	1.33161	503.52228	-388.81675	-1821.74103	1.45230	1.27207	4.43919	0.20350	1929.62523	19.43735	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	122	SB204_L102_001.MP4	63060	SB204_R101_01.MP4	59547	17.53418	2	1.38833	-1096.28854	-91.89147	-1974.27631	2.75004	0.96491	4.85077	0.63173	2260.10167	29.15491	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
SBMP_20200317_SB204_DOV	127	SB204_L102_001.MP4	63103	SB204_R101_01.MP4	59590	17.54614	2	1.40029	-1394.26012	-559.42296	-2323.04824	3.84472	1.85142	6.43937	0.01428	2766.49028	33.00505	Labridae	Macropharyngodon	negrosensis	37384137	1	AD	Passing			
SBMP_20200317_SB204_DOV	136	SB204_L102_001.MP4	63522	SB204_R101_01.MP4	60009	17.66265	2	1.51679	-35.02467	-304.10432	-1487.60382	0.74524	0.93445	3.00506	0.59894	1518.77295	11.93052	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	138	SB204_L102_001.MP4	63553	SB204_R101_01.MP4	60040	17.67126	2	1.52541	-522.87097	-372.75167	-1641.36618	1.34684	1.11940	3.58434	1.64208	1762.50412	21.54463	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	142	SB204_L102_001.MP4	63599	SB204_R101_01.MP4	60086	17.68406	2	1.53820	608.07509	-356.97311	-1499.54519	1.34028	0.99701	2.94187	0.19617	1657.05187	25.33926	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	145	SB204_L102_001.MP4	63735	SB204_R101_01.MP4	60222	17.72187	2	1.57602	1972.62234	-939.50611	-3298.47143	7.54621	3.89886	12.97502	1.17248	3956.49142	33.65272	Labridae	Halichoeres	marginatus	37384114	1	AD	Passing			
SBMP_20200317_SB204_DOV	148	SB204_L102_001.MP4	66950	SB204_R101_01.MP4	63437	18.61582	3	0.05672	-766.01535	-436.94546	-1912.17874	2.04628	1.40257	4.78209	0.83973	2105.73701	24.91083	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	149	SB204_L102_001.MP4	67070	SB204_R101_01.MP4	63557	18.64919	3	0.09009	-182.39022	-736.09521	-2348.42408	1.27670	2.51220	7.37664	0.38950	2467.83265	18.19218	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	151	SB204_L102_001.MP4	67370	SB204_R101_01.MP4	63857	18.73260	3	0.17351	-1259.01094	-375.97625	-2195.76405	3.40072	1.42283	5.90526	1.15551	2558.87601	30.98482	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	152	SB204_L102_001.MP4	67383	SB204_R101_01.MP4	63870	18.73622	3	0.17712	-1185.12580	-345.84783	-2234.63566	3.35307	1.41331	6.26797	3.77580	2552.98461	29.00580	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	156	SB204_L102_001.MP4	67970	SB204_R101_01.MP4	64457	18.89944	3	0.34034	-312.91106	-627.65657	-1899.68576	1.20158	1.80203	4.84132	0.51680	2025.01162	20.53635	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	157	SB204_L102_001.MP4	68932	SB204_R101_01.MP4	65419	19.16693	3	0.60783	-271.93561	-473.28377	-1449.26673	0.87482	1.13949	2.83206	0.82447	1548.65121	20.90280	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	161	SB204_L102_001.MP4	69405	SB204_R101_01.MP4	65892	19.29845	3	0.73935	-561.04701	-421.25791	-1935.19798	1.66685	1.40599	4.99250	1.12521	2058.45165	20.11208	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	163	SB204_L102_001.MP4	69869	SB204_R101_01.MP4	66356	19.42746	3	0.86837	895.11507	-414.64019	-1735.06878	2.03580	1.21388	3.79282	0.86201	1995.90109	29.74996	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	165	SB204_L102_001.MP4	70171	SB204_R101_01.MP4	66658	19.51144	3	0.95234	-1162.87527	-312.73445	-2549.12234	3.86787	1.56557	8.39941	0.45616	2819.23863	25.36654	Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
SBMP_20200317_SB204_DOV	167	SB204_L102_001.MP4	70283	SB204_R101_01.MP4	66770	19.54258	3	0.98348	-377.47675	-488.46135	-1992.33696	1.36772	1.58679	5.32168	2.92718	2085.78277	17.45744	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	170	SB204_L102_001.MP4	70340	SB204_R101_01.MP4	66827	19.55843	3	0.99933	103.20928	-776.47275	-2504.54787	1.26845	2.79468	8.37825	1.83638	2624.18028	17.66919	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	171	SB204_L102_001.MP4	70469	SB204_R101_01.MP4	66956	19.59430	3	1.03520	-4.32000	-629.02121	-2499.95340	1.22599	2.36267	8.34645	0.62616	2577.87768	14.42814	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	174	SB204_L102_001.MP4	70750	SB204_R101_01.MP4	67237	19.67243	3	1.11333	-1421.58381	-389.23725	-2325.27355	3.92836	1.50664	6.46187	0.49200	2753.05344	32.45080	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	176	SB204_L102_001.MP4	70952	SB204_R101_01.MP4	67439	19.72860	3	1.16950	-1463.96303	-338.53218	-2500.63765	4.42615	1.53640	7.62197	0.04033	2917.35847	31.07092	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing			
SBMP_20200317_SB204_DOV	177	SB204_L102_001.MP4	70952	SB204_R101_01.MP4	67439	19.72860	3	1.16950	-1426.71890	-372.71884	-2663.12714	4.72545	1.73292	8.87797	0.84718	3044.12423	29.05210	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing			
SBMP_20200317_SB204_DOV	178	SB204_L102_001.MP4	70952	SB204_R101_01.MP4	67439	19.72860	3	1.16950	-1460.86430	-335.19599	-2736.78485	4.97457	1.69780	9.39151	0.97421	3120.33206	28.77727	Labridae	Leptojulis	cyanopleura	37384027	2	AD	Passing			
SBMP_20200317_SB204_DOV	185	SB204_L102_001.MP4	71549	SB204_R101_01.MP4	68036	19.89460	3	1.33550	-1062.09653	-546.23020	-1989.50469	2.67172	1.61039	4.89619	1.19078	2320.46232	31.11735	Pinguipedidae	Parapercis	clathrata	37390013	1	AD	Passing			
SBMP_20200317_SB204_DOV	186	SB204_L102_001.MP4	71615	SB204_R101_01.MP4	68102	19.91295	3	1.35385	-1072.23166	-462.10536	-2761.34586	3.95009	2.08086	9.99053	0.84784	2998.04154	23.04212	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	201	SB204_L102_001.MP4	74580	SB204_R101_01.MP4	71067	20.73738	4	0.09843	-103.78134	-247.51365	-2238.38432	1.14048	1.29099	6.70055	1.85736	2254.41743	7.11924	Labridae	Anampses	geographicus	37384048	3	AD	Passing			
SBMP_20200317_SB204_DOV	202	SB204_L102_001.MP4	74628	SB204_R101_01.MP4	71115	20.75073	4	0.11178	-1076.50103	-213.06252	-1883.94280	2.55782	1.01268	4.36710	0.27116	2180.25012	30.28098	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
SBMP_20200317_SB204_DOV	206	SB204_L102_001.MP4	74825	SB204_R101_01.MP4	71312	20.80551	4	0.16656	-1348.36779	-548.62780	-2352.84648	3.84685	1.87780	6.73238	1.43291	2766.76249	31.86105	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	207	SB204_L102_001.MP4	74890	SB204_R101_01.MP4	71377	20.82358	4	0.18463	-1151.39917	-478.33719	-2136.04486	3.09084	1.59154	5.66631	0.09921	2473.30026	30.39010	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	221	SB204_L102_001.MP4	75362	SB204_R101_01.MP4	71849	20.95482	4	0.31587	-256.32767	-378.88809	-1580.01941	0.93633	1.09444	3.37163	0.13562	1644.90772	16.40004	Labridae	Anampses	geographicus	37384048	1	AD	Passing			
SBMP_20200317_SB204_DOV	223	SB204_L102_001.MP4	75424	SB204_R101_01.MP4	71911	20.97206	4	0.33311	-64.73964	-432.72716	-2124.66818	1.06185	1.57011	6.05330	0.62588	2169.25307	11.93788	Labridae	Anampses	geographicus	37384048	9	AD	Passing			
SBMP_20200317_SB204_DOV	232	SB204_L102_001.MP4	75607	SB204_R101_01.MP4	72094	21.02295	4	0.38399	-1133.45299	-630.92680	-1987.25882	2.74962	1.73612	4.74440	0.23485	2373.17971	33.28438	Labridae	Coris	caudimacula	37384092	1	AD	Passing			
SBMP_20200317_SB204_DOV	237	SB204_L102_001.MP4	76018	SB204_R101_01.MP4	72505	21.13723	4	0.49828	-368.27650	-642.71253	-2036.33232	1.38067	1.96263	5.55123	0.24796	2166.87709	20.25450	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	238	SB204_L102_001.MP4	76018	SB204_R101_01.MP4	72505	21.13723	4	0.49828	-247.34540	-634.09092	-2667.03600	1.55501	2.53088	9.48287	0.09538	2752.51377	14.60048	Pomacentridae	Pomacentrus	coelestis	37372111	1	AD	Passing			
SBMP_20200317_SB204_DOV	239	SB204_L102_001.MP4	76035	SB204_R101_01.MP4	72522	21.14195	4	0.50300	-1421.33360	-711.94798	-2318.13866	3.81770	2.15382	6.27358	1.01574	2810.84079	34.57790	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
SBMP_20200317_SB204_DOV	244	SB204_L102_001.MP4	76856	SB204_R101_01.MP4	73343	21.37024	4	0.73129	-1572.39066	-757.97366	-2524.22954	4.53257	2.44270	7.38917	2.03981	3068.98538	34.79774	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
SBMP_20200317_SB204_DOV	245	SB204_L102_001.MP4	77137	SB204_R101_01.MP4	73624	21.44837	4	0.80942	-170.91074	-632.92177	-1900.47722	1.02549	1.81668	4.85716	1.06967	2010.37661	19.32672	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	246	SB204_L102_001.MP4	77217	SB204_R101_01.MP4	73704	21.47062	4	0.83166	232.44843	-501.07620	-2218.10493	1.26527	1.79280	6.58899	2.09008	2285.84757	14.26065	Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
SBMP_20200317_SB204_DOV	247	SB204_L102_001.MP4	77260	SB204_R101_01.MP4	73747	21.48257	4	0.84362	-317.74769	-551.79151	-1943.58937	1.23730	1.68052	5.06994	1.13586	2045.23277	18.40392	Blenniidae		spp		1	AD	Passing			
SBMP_20200317_SB204_DOV	249	SB204_L102_001.MP4	77439	SB204_R101_01.MP4	73926	21.53234	4	0.89339	-1484.65330	-943.00716	-2998.98730	5.50829	3.70656	11.23935	2.99640	3476.69135	30.55475	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	251	SB204_L102_001.MP4	77647	SB204_R101_01.MP4	74134	21.59018	4	0.95123	972.65870	-493.21217	-1934.56255	2.44054	1.49658	4.73718	0.14109	2220.77812	29.54994	Labridae	Halichoeres	nebulosus	37384118	1	AD	Passing			
SBMP_20200317_SB204_DOV	257	SB204_L102_001.MP4	78876	SB204_R101_01.MP4	75363	21.93191	4	1.29296	-1692.11932	-611.41558	-2753.77390	5.41278	2.30735	8.97187	1.08229	3289.43270	33.26343	Labridae	Labroides	dimidiatus	37384028	1	AD	Passing			
SBMP_20200317_SB204_DOV	261	SB204_L102_001.MP4	79116	SB204_R101_01.MP4	75603	21.99864	4	1.35969	1507.40978	-319.19631	-2723.12544	5.04846	1.65773	9.26591	0.36188	3128.83089	29.56709	Labridae	Anampses	geographicus	37384048	1	AD	Passing			
SBMP_20200317_SB204_DOV	263	SB204_L102_001.MP4	79151	SB204_R101_01.MP4	75638	22.00838	4	1.36942	-543.50632	-501.86404	-1537.23792	1.28518	1.23504	3.10293	1.49816	1705.97980	25.90611	Blenniidae		spp		1	AD	Passing			
SBMP_20200317_SB204_DOV	274	SB204_L102_001.MP4	79505	SB204_R101_01.MP4	75992	22.10681	4	1.46786	1425.36225	-617.47558	-3031.43870	5.48306	2.73243	11.78493	2.53682	3406.25223	27.25381	Labridae	Coris	auricularis	37384088	1	AD	Passing			
SBMP_20200317_SB204_DOV	275	SB204_L102_001.MP4	79541	SB204_R101_01.MP4	76028	22.11682	4	1.47787	1334.77239	-684.85894	-2733.29055	4.59982	2.64804	9.49361	0.58249	3117.93623	28.90121	Labridae	Anampses	geographicus	37384048	1	AD	Passing			
SBMP_20200317_SB204_DOV	276	SB204_L102_001.MP4	79541	SB204_R101_01.MP4	76028	22.11682	4	1.47787	1491.42740	-583.10281	-2662.41885	4.82698	2.24214	8.75354	2.59210	3106.90178	31.13771	Labridae	Anampses	geographicus	37384048	1	AD	Passing			
SBMP_20200317_SB204_DOV	287	SB204_L102_02.MP4	2711	SB204_R101_01.MP4	80320	23.31023	5	0.10733	1037.45164	-239.49968	-2185.32568	2.96796	1.23247	6.17017	1.46036	2430.90813	26.04643	Pomacentridae	Abudefduf	bengalensis	37372003	1	AD	Passing			
SBMP_20200317_SB204_DOV	289	SB204_L102_02.MP4	3081	SB204_R101_01.MP4	80690	23.41311	5	0.21021	856.12869	-439.09774	-1991.15059	2.30752	1.46228	5.16184	0.76310	2211.43479	25.93115	Pomacentridae	Stegastes	obreptus	37372136	1	AD	Passing			
SBMP_20200317_SB204_DOV	300	SB204_L102_02.MP4	5530	SB204_R101_02.MP4	2017	24.09407	5	0.89117	-537.96477	-405.31712	-1619.17799	1.35115	1.15191	3.47658	2.04106	1753.68909	22.77142	Labridae	Leptojulis	cyanopleura	37384027	1	AD	Passing			
SBMP_20200317_SB204_DOV	301	SB204_L102_02.MP4	5592	SB204_R101_02.MP4	2079	24.11131	5	0.90841	89.44404	-354.85674	-1369.94580	0.70068	0.92363	2.55545	1.16513	1417.98273	15.25185	Blenniidae		spp		1	AD	Passing			
SBMP_20200317_SB204_DOV	307	SB204_L102_02.MP4	5760	SB204_R101_02.MP4	2247	24.15802	5	0.95512	-561.84873	163.54652	-2345.79610	2.02992	1.26069	7.32596	3.44723	2417.68087	13.92466	Scaridae	Scarus	ghobban	37386001	1	AD	Passing			
