OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
SBMP_20200320_H1-2_BRUV	14	H1-2_L18_04.MP4	32290	H1-2_R17_03.MP4	31367	8.97840	Soak time	5.24356	-409.29764	-161.14545	-1853.41127	1.70423	1.06373	6.81516	17.86696	1904.89521	13.40889	Lethrinidae	Lethrinus	nebulosus	37351008	4	AD	Passing			
SBMP_20200320_H1-2_BRUV	15	H1-2_L18_04.MP4	51187	H1-2_R17_03.MP4	50264	14.23280	Soak time	10.49797	-883.12144	-269.11287	-2767.88751	4.83176	1.93884	14.99949	1.29645	2917.79480	18.49171	Sparidae	Chrysophrys	auratus	37353001	2	AD	Passing			
SBMP_20200320_H1-2_BRUV	19	H1-2_L18_04.MP4	59664	H1-2_R17_03.MP4	58741	16.58987	Soak time	12.85504	-618.36308	111.22943	-1965.07561	2.49119	1.04887	7.59811	9.96660	2063.07223	17.70361	Carangidae	Seriola	hippos	37337007	8	AD	Passing			
SBMP_20200320_H1-2_BRUV	22	H1-2_L18_05.MP4	755	H1-2_R17_03.MP4	80952	22.76575	Soak time	19.03092	912.83510	539.19300	-2019.66525	3.57050	2.32473	7.89285	2.63002	2281.01836	27.61773	Carcharhinidae		spp		1	AD	Passing			
SBMP_20200320_H1-2_BRUV	23	H1-2_L18_05.MP4	18680	H1-2_R17_04.MP4	17757	27.74989	Soak time	24.01505	-592.05540	-70.71453	-1298.33382	1.55184	0.64864	3.27225	7.96037	1428.70601	24.68596	Sparidae	Rhabdosargus	sarba	37353013	8	AD	Passing			
SBMP_20200320_H1-2_BRUV	25	H1-2_L18_05.MP4	61619	H1-2_R17_04.MP4	60696	39.68929	Soak time	35.95446	508.24393	-235.79042	-1486.09909	1.61016	0.99576	4.41604	8.62289	1588.20639	20.72283	Lethrinidae	Lethrinus	laticaudis	37351006	3	AD	Passing			
SBMP_20200320_H1-2_BRUV	27	H1-2_L18_06.MP4	23358	H1-2_R17_05.MP4	22435	51.59005	Soak time	47.85521	-458.25204	-303.08644	-966.70970	0.92903	0.71825	1.78760	0.31433	1111.92804	29.69701	Gobiidae	Amblygobius	phalaena	37428048	2	AD	Passing			
SBMP_20200320_H1-3_BRUV	4	H1-3_L16_05.MP4	44097	H1-3_R15_04.MP4	43116	34.81721	Soak time	30.14061	37.20050	-12.22582	-1254.99759	0.62651	0.61312	3.16667	14.10835	1255.60834	2.01881	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
SBMP_20200320_H1-3_BRUV	15	H1-3_L16_05.MP4	71271	H1-3_R15_04.MP4	70290	42.37308	Soak time	37.69647	-1443.73342	-641.30714	-2309.43141	5.65403	2.66871	9.36050	2.17190	2798.05548	34.59390	Pomacentridae	Neopomacentrus	aktites	37372090	1	AD	Passing			
SBMP_20200320_H1-3_BRUV	33	H1-3_L16_06.MP4	28872	H1-3_R15_05.MP4	27891	53.12324	Soak time	48.44663	19.54547	-3.08615	-1436.90444	0.70935	0.70135	4.13331	3.24510	1437.04068	1.01954	Sparidae	Chrysophrys	auratus	37353001	5	AD	Passing			
SBMP_20200320_H1-4_BRUV	0	H1-4_L12_03.MP4	22634	H1-4_R11_03.MP4	21676	6.29350	Soak time	1.61828	-353.50089	-314.19096	-938.41508	0.75994	0.72256	1.70274	0.36088	1050.85760	26.80941	Pomacentridae	Pomacentrus	vaiuli	37372126	1	AD	Passing			
SBMP_20200320_H1-4_BRUV	4	H1-4_L12_03.MP4	34860	H1-4_R11_03.MP4	33902	9.69300	Soak time	5.01778	-730.65072	-256.83257	-1398.84416	1.92783	0.93604	3.64925	5.44010	1598.93040	29.00233	Lethrinidae	Lethrinus	spp		1	AD	Passing			
SBMP_20200320_H1-4_BRUV	7	H1-4_L12_03.MP4	40093	H1-4_R11_03.MP4	39135	11.14806	Soak time	6.47284	-802.93513	-204.15481	-1394.03846	2.04325	0.83266	3.53640	0.33509	1621.64337	30.74628	Labridae	Choerodon	cauteroma	37384005	1	AD	Passing			
SBMP_20200320_H1-4_BRUV	8	H1-4_L12_03.MP4	53284	H1-4_R11_03.MP4	52326	14.81588	Soak time	10.14067	-594.91768	-86.16451	-1433.53099	1.71448	0.72752	3.99221	5.18393	1554.46533	22.76339	Pomacentridae	Abudefduf	bengalensis	37372003	11	AD	Passing			
SBMP_20200320_H1-4_BRUV	11	H1-4_L12_03.MP4	56105	H1-4_R11_03.MP4	55147	15.60028	Soak time	10.92506	-321.86072	-228.82281	-929.29119	0.71505	0.61005	1.69510	2.87577	1009.72091	23.07761	Nemipteridae	Pentapodus	vitta	37347022	8	AD	Passing			
SBMP_20200320_H1-4_BRUV	19	H1-4_L12_03.MP4	59247	H1-4_R11_03.MP4	58289	16.47392	Soak time	11.79871	492.04005	-95.38773	-1540.82217	1.62141	0.80003	4.73525	4.30858	1620.28861	18.03671	Sparidae	Rhabdosargus	sarba	37353013	3	AD	Passing			
SBMP_20200320_H1-4_BRUV	22	H1-4_L12_03.MP4	79208	H1-4_R11_03.MP4	78250	22.02418	Soak time	17.34896	346.37662	-82.67293	-1337.34693	1.09406	0.68515	3.58629	11.42481	1383.94667	14.93253	Sparidae		spp		8	AD	Passing			
SBMP_20200320_H1-4_BRUV	32	H1-4_L12_04.MP4	45701	H1-4_R11_04.MP4	44743	35.26321	Soak time	30.58800	461.30168	-8.30141	-3343.34022	3.37406	1.61071	21.97759	0.04462	3375.02474	7.85934	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
SBMP_20200320_H1-5_BRUV	2	H1-5_L20_03.MP4	57952	H1-5_R19_04.MP4	58576	16.11384	Soak time	1.70309	-336.27922	-310.90832	-1605.71988	1.29298	1.26668	5.14524	1.24335	1669.75568	15.81963	Labridae	Choerodon	cephalotes	37384004	1	AD	Passing			
SBMP_20200320_H1-5_BRUV	5	H1-5_L20_03.MP4	73033	H1-5_R19_04.MP4	73657	20.30719	Soak time	5.89643	-975.51963	-339.18938	-1769.57656	3.19940	1.40142	5.86034	0.03558	2048.92391	30.22175	Lethrinidae	Lethrinus	nebulosus	37351008	1	AD	Passing			
SBMP_20200320_H1-5_BRUV	10	H1-5_L20_04.MP4	5977	H1-5_R19_05.MP4	6601	24.21776	Soak time	9.80700	-54.63483	-204.29888	-1280.31486	0.64614	0.81712	3.29645	0.19684	1297.66296	9.23716	Terapontidae	Helotes	octolineatus	37321020	18	AD	Passing			
SBMP_20200320_H1-5_BRUV	19	H1-5_L20_04.MP4	64089	H1-5_R19_05.MP4	64713	40.37609	Soak time	25.96533	-992.87692	-268.09155	-1802.43806	3.32707	1.25024	6.10051	1.60087	2075.20134	29.67015	Lethrinidae	Lethrinus	laticaudis	37351006	2	AD	Passing			
SBMP_20200320_H1-5_BRUV	23	H1-5_L20_05.MP4	19253	H1-5_R19_06.MP4	19877	50.44863	Soak time	36.03787	-105.40325	-153.85922	-1047.00686	0.56025	0.60729	2.21816	0.66943	1063.48760	9.97896	Sparidae	Rhabdosargus	sarba	37353013	1	AD	Passing			
SBMP_20200320_H1-5_BRUV	30	H1-5_L20_06.MP4	444	H1-5_R19_07.MP4	1068	67.75811	Soak time	53.34735	-211.54360	-375.96284	-1516.51009	0.96153	1.35621	4.59930	10.13586	1576.67422	15.75103	Hemiscylliidae	Chiloscyllium	punctatum	37013008	1	AD	Passing			
SBMP_20200320_H1-5_BRUV	31	H1-5_L20_06.MP4	19903	H1-5_R19_07.MP4	20527	73.16878	Soak time	58.75803	-484.55464	-140.89761	-1182.36305	1.21702	0.66244	2.75366	9.64622	1285.54569	23.07176	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing			
SBMP_20200320_H1-6_BRUV	10	H1-6_L14_03.MP4	76033	H1-6_R13_04.MP4	20792	21.14136	Soak time	4.75001	-46.64950	-157.26034	-853.29005	0.43479	0.50611	1.47939	6.95535	868.91363	10.31036	Terapontidae	Helotes	octolineatus	37321020	352	AD	Passing			
SBMP_20200320_H1-6_BRUV	31	H1-6_L14_04.MP4	2051	H1-6_R13_04.MP4	27930	23.12611	Soak time	6.73477	-418.40853	-243.80443	-903.83319	0.81210	0.61089	1.52165	4.24478	1025.38809	27.88533	Monacanthidae	Paramonacanthus	choirocephalus	37465064	2	AD	Passing			
SBMP_20200320_H1-6_BRUV	50	H1-6_L14_04.MP4	42810	H1-6_R13_04.MP4	68689	34.45936	Soak time	18.06801	-485.12164	-37.93354	-1256.14360	1.28020	0.61960	3.07296	12.69630	1347.10011	21.13672	Carangidae	Gnathanodon	speciosus	37337012	6	AD	Passing			
SBMP_20200320_H1-6_BRUV	58	H1-6_L14_04.MP4	47138	H1-6_R13_04.MP4	73017	35.66278	Soak time	19.27144	-410.95134	-176.73129	-1048.02150	0.94387	0.63342	2.12426	15.66964	1139.50165	22.88519	Nemipteridae	Pentapodus	vitta	37347022	20	AD	Passing			
SBMP_20200320_H1-6_BRUV	74	H1-6_L14_04.MP4	70184	H1-6_R13_05.MP4	14943	42.07083	Soak time	25.67949	-1100.65139	-216.12373	-1796.15429	3.41274	1.12003	5.66068	1.61247	2117.61969	31.87385	Mullidae	Upeneus	tragula	37355014	3	AD	Passing			
SBMP_20200320_H1-6_BRUV	76	H1-6_L14_06.MP4	12290	H1-6_R13_06.MP4	38110	71.05195	Soak time	54.66061	-683.41819	-85.86960	-1340.49021	1.75548	0.68843	3.36063	4.60560	1507.09921	27.12724	Sphyraenidae	Sphyraena	obtusata	37382007	3	AD	Passing			
SBMP_20200320_H1-6_BRUV	79	H1-6_L14_06.MP4	20657	H1-6_R13_06.MP4	46477	73.37844	Soak time	56.98709	-1222.55817	493.63221	-4417.85077	10.45167	4.36818	37.85285	88.09305	4610.39333	16.84957	Scombridae	Scomberomorus	commerson	37441007	1	AD	Passing			
SBMP_20200320_H2-1_BRUV	40	H2-1_L14_08.MP4	53513	H2-1_R13_08.MP4	52982	37.43538	Soak time	31.64127	342.50562	-170.52344	-1212.75177	0.98763	0.74221	2.96616	4.13592	1271.67417	17.25163	Rhinidae	Rhynchobatus	spp		1	AD	Passing			
SBMP_20200320_H2-1_BRUV	55	H2-1_L14_08.MP4	72589	H2-1_R13_08.MP4	72058	42.73956	Soak time	36.94545	41.37264	89.20608	-545.44000	0.28058	0.28571	0.61731	3.68447	554.23300	10.76438	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
SBMP_20200320_H2-1_BRUV	56	H2-1_L14_08.MP4	72589	H2-1_R13_08.MP4	72058	42.73956	Soak time	36.94545	-75.85255	-16.35656	-915.74881	0.47585	0.45139	1.69981	21.24734	919.03048	4.75340	Terapontidae	Helotes	octolineatus	37321020	310	AD	Passing			
SBMP_20200320_H2-1_BRUV	84	H2-1_L14_09.MP4	56872	H2-1_R13_09.MP4	56341	60.90878	Soak time	55.11467	149.56183	-314.75605	-1031.90241	0.58767	0.84039	2.15268	17.49655	1089.15688	18.12256	Hemiscylliidae	Chiloscyllium	punctatum	37013008	1	AD	Passing			
SBMP_20200320_H2-2_BRUV	2	H2-2_L20_07.MP4	24130	H2-2_R19_08.MP4	23602	6.70947	Soak time	0.95206	-64.38360	-130.69625	-1470.74758	0.74574	0.81565	4.33198	3.24543	1477.94628	5.52571	Nemipteridae	Pentapodus	vitta	37347022	7	AD	Passing			
SBMP_20200320_H2-2_BRUV	24	H2-2_L20_07.MP4	26821	H2-2_R19_08.MP4	26293	7.45771	Soak time	1.70031	-646.74311	-315.06882	-1158.21102	1.43484	0.87089	2.48686	0.56889	1363.45069	31.78168	Apogonidae	Ostorhinchus	rueppellii	37327040	1	AD	Passing			
SBMP_20200320_H2-2_BRUV	37	H2-2_L20_08.MP4	8517	H2-2_R19_09.MP4	7989	24.92402	Soak time	19.16661	-44.66774	-60.57227	-1034.85614	0.52217	0.52275	2.16878	5.49630	1037.58924	4.04208	Terapontidae	Helotes	octolineatus	37321020	589	AD	Passing			
SBMP_20200320_H2-3_BRUV	1	H2-3_L12_07.MP4	26851	H2-3_R11_07.MP4	25756	7.46605	Soak time	2.59342	-187.19168	-192.98906	-653.46458	0.39731	0.40346	0.84347	0.05299	706.61266	22.43108	Apogonidae	Ostorhinchus	rueppellii	37327040	2	AD	Passing			
SBMP_20200320_H2-3_BRUV	2	H2-3_L12_07.MP4	30339	H2-3_R11_07.MP4	29244	8.43591	Soak time	3.56327	668.04919	-170.47111	-1772.84148	2.40008	1.03817	6.22199	11.72903	1902.18744	21.27424	Siganidae	Siganus	fuscescens	37438001	18	AD	Passing			
SBMP_20200320_H2-3_BRUV	4	H2-3_L12_07.MP4	44985	H2-3_R11_07.MP4	43890	12.50830	Soak time	7.63567	-293.21424	-151.84438	-862.62310	0.63064	0.49038	1.46703	2.99012	923.66115	20.98909	Nemipteridae	Pentapodus	vitta	37347022	8	AD	Passing			
SBMP_20200320_H2-3_BRUV	26	H2-3_L12_08.MP4	10192	H2-3_R11_08.MP4	9097	25.38976	Soak time	20.51712	-17.40555	-215.00332	-815.69241	0.41035	0.53018	1.35693	1.41080	843.73189	14.90547	Terapontidae	Helotes	octolineatus	37321020	408	AD	Passing			
SBMP_20200320_H2-4_BRUV	29	H2-4_L16_08.MP4	36574	H2-4_R15_07.MP4	37293	10.16958	Soak time	2.38126	-39.81106	-237.58914	-967.93155	0.48622	0.64584	1.89609	9.02622	997.45927	14.50323	Apogonidae	Ostorhinchus	rueppellii	37327040	9	AD	Passing			
SBMP_20200320_H2-4_BRUV	36	H2-4_L16_08.MP4	47830	H2-4_R15_07.MP4	48549	13.29937	Soak time	5.51105	-742.16237	-310.06815	-1357.26268	1.88724	0.97529	3.42343	2.03740	1577.69110	30.86104	Monacanthidae	Paramonacanthus	choirocephalus	37465064	1	AD	Passing			
SBMP_20200320_H2-4_BRUV	45	H2-4_L16_08.MP4	65075	H2-4_R15_07.MP4	65794	18.09443	Soak time	10.30611	-159.01884	-121.44951	-811.48840	0.47036	0.43673	1.32296	3.77807	835.79328	14.18194	Terapontidae	Helotes	octolineatus	37321020	355	AD	Passing			
SBMP_20200320_H2-4_BRUV	93	H2-4_L16_08.MP4	67652	H2-4_R15_07.MP4	68371	18.81098	Soak time	11.02266	-1284.04075	-301.78229	-2278.69358	5.24849	1.57209	9.50867	5.72274	2632.92188	30.19082	Sphyraenidae	Sphyraena	obtusata	37382007	4	AD	Passing			
SBMP_20200320_H2-4_BRUV	94	H2-4_L16_08.MP4	68915	H2-4_R15_07.MP4	69634	19.16216	Soak time	11.37384	-802.16566	-279.04661	-1435.03381	2.13319	0.96799	3.81138	3.39602	1667.53074	30.79819	Mullidae	Upeneus	tragula	37355014	1	AD	Passing			
SBMP_20200320_H2-4_BRUV	101	H2-4_L16_09.MP4	30223	H2-4_R15_08.MP4	30942	30.95948	Soak time	23.17116	888.00890	40.07362	-1667.86001	2.85001	0.82463	5.34033	11.01035	1889.95309	28.03668	Rhinidae	Rhynchobatus	spp		1	AD	Passing			
SBMP_20200320_H2-4_BRUV	114	H2-4_L16_10.MP4	32650	H2-4_R15_09.MP4	33369	54.17373	Soak time	46.38541	-448.79765	-211.75446	-955.12490	0.90718	0.58647	1.74772	1.35623	1076.34700	27.68650	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing			
SBMP_20200320_H2-5_BRUV	3	H2-5_L18_07.MP4	30716	H2-5_R17_06.MP4	31551	8.54074	Soak time	0.52580	-953.76902	-344.15745	-1722.61152	2.99866	1.34008	5.50075	17.19081	1998.87722	30.53492	Mullidae	Upeneus	tragula	37355014	4	AD	Passing			
SBMP_20200320_H2-5_BRUV	6	H2-5_L18_08.MP4	18489	H2-5_R17_07.MP4	19324	27.69678	Soak time	19.68185	-1051.51067	-318.68778	-2485.92545	5.00526	1.89952	11.91682	13.80962	2717.91500	23.89023	Rhinidae	Rhynchobatus	spp		1	AD	Passing			
SBMP_20200320_H2-5_BRUV	7	H2-5_L18_08.MP4	28157	H2-5_R17_07.MP4	28992	30.38502	Soak time	22.37008	-825.39233	-64.55231	-1556.03554	2.42574	0.76490	4.57710	41.78279	1762.57939	28.02840	Carangidae	Gnathanodon	speciosus	37337012	4	AD	Passing			
SBMP_20200320_H2-5_BRUV	11	H2-5_L18_08.MP4	71534	H2-5_R17_07.MP4	72369	42.44621	Soak time	34.43127	-1664.12843	-168.73243	-2875.85538	8.47240	1.58777	15.05051	38.32203	3326.91121	30.19925	Sparidae	Rhabdosargus	sarba	37353013	5	AD	Passing			
SBMP_20200320_H2-5_BRUV	17	H2-5_L18_09.MP4	6561	H2-5_R17_08.MP4	7456	46.93624	Soak time	38.92130	-64.73450	-109.98496	-812.93402	0.42109	0.43707	1.35060	23.92829	822.89062	9.05618	Terapontidae	Helotes	octolineatus	37321020	286	AD	Passing			
SBMP_20200320_H2-5_BRUV	24	H2-5_L18_09.MP4	31469	H2-5_R17_08.MP4	32364	53.86203	Soak time	45.84710	897.56423	385.70221	-4656.51022	8.40063	4.28069	42.79047	60.96072	4757.88558	11.78823	Carcharhinidae	Galeocerdo	cuvier	37018022	1	AD	Passing			
SBMP_20200320_H2-5_BRUV	27	H2-5_L18_09.MP4	65084	H2-5_R17_08.MP4	65979	63.20885	Soak time	55.19392	-567.25956	-286.52834	-1143.31838	1.29289	0.81909	2.49201	1.98969	1308.07447	29.13796	Tetraodontidae	Torquigener	pleurogramma	37467030	1	AD	Passing			
SBMP_20200320_H2-6_BRUV	0	H2-6_L22_06.MP4	21026	H2-6_R21_07.MP4	20029	5.84638	Soak time	0.47325	-285.98194	-238.76616	-1048.67546	0.76083	0.67418	2.16603	27.53995	1112.88596	20.26327	Nemipteridae	Pentapodus	vitta	37347022	7	AD	Passing			
SBMP_20200320_H2-6_BRUV	15	H2-6_L22_07.MP4	15682	H2-6_R21_08.MP4	14685	26.91628	Soak time	21.54315	-745.46133	-333.76405	-1390.85233	1.89670	1.00025	3.46223	18.08792	1612.94179	30.87674	Mullidae	Upeneus	tragula	37355014	1	AD	Passing			
SBMP_20200320_H2-6_BRUV	63	H2-6_L22_07.MP4	39968	H2-6_R21_08.MP4	38971	33.66912	Soak time	28.29599	917.92769	672.79384	-2657.11091	4.81920	3.95507	13.75984	12.89104	2890.58492	22.56647	Scombridae	Scomberomorus	commerson	37441007	1	AD	Passing			
SBMP_20200320_H2-6_BRUV	74	H2-6_L22_07.MP4	75344	H2-6_R21_08.MP4	74347	43.50560	Soak time	38.13246	71.98716	20.35597	-955.62304	0.49197	0.47519	1.84601	20.68766	958.54677	4.30943	Dasyatidae	Himantura	leoparda	37035026	1	AD	Passing			
SBMP_20200320_H2-6_BRUV	75	H2-6_L22_07.MP4	75345	H2-6_R21_08.MP4	74348	43.50588	Soak time	38.13274	-794.18591	-269.42537	-2238.15346	3.45476	1.44788	9.62833	28.11540	2390.11552	20.91025	Rhinidae	Rhynchobatus	spp		1	AD	Passing			
SBMP_20200320_H2-6_BRUV	80	H2-6_L22_07.MP4	75395	H2-6_R21_08.MP4	74398	43.51978	Soak time	38.14664	-1050.87583	-123.36415	-1828.95322	3.37146	0.90778	5.91796	5.87446	2112.96678	30.19285	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	0	S8-10_L10_1.MP4	27847	S8-10_R09_4.MP4	26509	7.74300	Soak time	2.30285	-634.02399	-374.34292	-1150.06776	1.37941	0.94342	2.43001	1.04055	1365.56761	32.78489	Apogonidae	Ostorhinchus	rueppellii	37327040	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	2	S8-10_L10_1.MP4	46020	S8-10_R09_4.MP4	44682	12.79609	Soak time	7.35595	57.71603	-365.83569	-1135.05829	0.57797	0.97977	2.59798	4.26688	1193.95319	18.37439	Pseudochromidae	Labracinus	lineatus	37313003	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	3	S8-10_L10_1.MP4	76763	S8-10_R09_4.MP4	75425	21.34434	Soak time	15.90419	-319.52958	-336.30146	-1064.95881	0.81968	0.86289	2.25683	0.32330	1161.60884	23.76130	Monacanthidae	Monacanthus	chinensis	37465009	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	4	S8-10_L10_1.MP4	76763	S8-10_R09_4.MP4	75425	21.34434	Soak time	15.90419	-213.52357	-349.33346	-1264.37722	0.80199	1.05325	3.20669	2.08371	1329.01314	18.20524	Monacanthidae	Monacanthus	chinensis	37465009	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	7	S8-10_L10_2.MP4	26805	S8-10_R09_5.MP4	25467	30.00909	Soak time	24.56894	-800.13759	-5.18562	-1743.82515	2.69928	0.84147	5.88189	0.74992	1918.63837	24.65181	Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	8	S8-10_L10_2.MP4	26805	S8-10_R09_5.MP4	25467	30.00909	Soak time	24.56894	-795.73872	-102.36928	-1815.43243	2.81027	0.93397	6.40469	0.22011	1984.81095	23.88313	Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	9	S8-10_L10_2.MP4	26805	S8-10_R09_5.MP4	25467	30.00909	Soak time	24.56894	-685.99984	-164.05538	-1544.06499	2.08734	0.87769	4.63645	0.69225	1697.54136	24.62448	Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	10	S8-10_L10_2.MP4	26805	S8-10_R09_5.MP4	25467	30.00909	Soak time	24.56894	-83.50213	-15.82382	-1442.78201	0.74496	0.70276	4.15097	0.99948	1445.28299	3.44154	Sphyraenidae	Sphyraena	obtusata	37382007	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	11	S8-10_L10_2.MP4	34027	S8-10_R09_5.MP4	32689	32.01720	Soak time	26.57705	-433.55141	-402.03501	-1306.03756	1.22740	1.18661	3.36877	4.19464	1433.64329	24.56691	Rhinobatidae	Aptychotrema	vincentiana	37027001	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	13	S8-10_L10_2.MP4	55776	S8-10_R09_5.MP4	54438	38.06462	Soak time	32.62447	288.57110	-128.93172	-1550.40194	1.13419	0.83920	4.78698	2.61969	1582.29038	11.65096	Tetraodontidae	Lagocephalus	sceleratus	37467007	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	18	S8-10_L10_3.MP4	5345	S8-10_R09_6.MP4	4007	46.58144	Soak time	41.14130	-875.29638	-417.07165	-2232.58990	3.79774	2.04645	9.71239	36.31826	2434.03988	23.60824	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	19	S8-10_L10_3.MP4	5345	S8-10_R09_6.MP4	4007	46.58144	Soak time	41.14130	-951.24567	-316.27573	-1776.93297	3.12882	1.31867	5.93152	2.36532	2040.19348	29.52743	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
SBMP_20200320_S8-10_BRUV	20	S8-10_L10_3.MP4	5345	S8-10_R09_6.MP4	4007	46.58144	Soak time	41.14130	-805.84555	-318.60477	-1468.14474	2.19932	1.09324	4.01983	0.39161	1704.80058	30.66444	Nemipteridae	Pentapodus	vitta	37347022	1	AD	Passing			
