"Sample","Family","Genus","Species","Count","Length"
"JBMP1-2","Labridae","Halichoeres","brownfieldi",12,50
"JBMP1-2","Labridae","Notolabrus","parilus",10,75
"JBMP1-2","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP1-2","Pomacentridae","Parma","occidentalis",6,150
"JBMP1-2","Pomacentridae","Pomacentrus","milleri",3,75
"JBMP1-2","Nemipteridae","Pentapodus","vitta",1,150
"JBMP1-2","Cheilodactylidae","Cheilodactylus","gibbosus",2,200
"JBMP1-2","Labridae","Austrolabrus","maculatus",1,100
"JBMP1-2","Pomacentridae","Parma","mccullochi",1,100
"JBMP1-2","Pomacentridae","Parma","mccullochi",2,125
"JBMP1-2","Labridae","Coris","auricularis",20,100
"JBMP1-2","Labridae","Halichoeres","brownfieldi",14,75
"JBMP1-2","Labridae","Notolabrus","parilus",6,100
"JBMP1-2","Haemulidae","Plectorhinchus","flavomaculatus",1,300
"JBMP1-2","Scorpididae","Scorpis","georgiana",1,250
"JBMP1-2","Scorpididae","Scorpis","georgiana",1,300
"JBMP1-2","Pomacentridae","Parma","occidentalis",3,200
"JBMP1-2","Kyphosidae","Kyphosus","cornelii",1,350
"JBMP1-2","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP1-3","Pomacentridae","Parma","mccullochi",2,75
"JBMP1-3","Labridae","Coris","auricularis",2,75
"JBMP1-3","Labridae","Coris","auricularis",1,150
"JBMP1-3","Labridae","Coris","auricularis",1,200
"JBMP1-3","Labridae","Notolabrus","parilus",4,125
"JBMP1-3","Labridae","Notolabrus","parilus",1,150
"JBMP1-3","Labridae","Notolabrus","parilus",1,200
"JBMP1-3","Pomacentridae","Parma","occidentalis",1,125
"JBMP1-3","Labridae","Halichoeres","brownfieldi",1,100
"JBMP1-3","Labridae","Notolabrus","parilus",1,250
"JBMP1-3","Kyphosidae","Kyphosus","sydneyanus",5,350
"JBMP1-3","Labridae","Coris","auricularis",6,100
"JBMP1-3","Labridae","Coris","auricularis",7,125
"JBMP1-3","Labridae","Halichoeres","brownfieldi",10,75
"JBMP1-3","Labridae","Halichoeres","brownfieldi",1,150
"JBMP1-3","Labridae","Pictilabrus","viridis",1,100
"JBMP1-3","Labridae","Notolabrus","parilus",5,100
"JBMP1-4","Labridae","Coris","auricularis",15,100
"JBMP1-4","Labridae","Halichoeres","brownfieldi",2,125
"JBMP1-4","Labridae","Coris","auricularis",36,75
"JBMP1-4","Labridae","Notolabrus","parilus",5,150
"JBMP1-4","Labridae","Notolabrus","parilus",2,200
"JBMP1-4","Tetraodontidae","Torquigener","pleurogramma",1,150
"JBMP1-4","Apogonidae","Ostorhinchus","victoriae",5,75
"JBMP1-4","Labridae","Pictilabrus","laticlavius",1,125
"JBMP1-4","Labridae","Coris","auricularis",1,25
"JBMP1-4","Labridae","Halichoeres","brownfieldi",4,100
"JBMP1-4","Labridae","Notolabrus","parilus",1,300
"JBMP1-4","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP1-4","Pomacentridae","Parma","occidentalis",2,75
"JBMP1-4","Labridae","Dotalabrus","alleni",1,125
"JBMP1-4","Labridae","Coris","auricularis",6,125
"JBMP1-4","Labridae","Halichoeres","brownfieldi",8,75
"JBMP1-4","Labridae","Pseudolabrus","biserialis",1,200
"JBMP1-4","Labridae","Notolabrus","parilus",1,100
"JBMP1-4","Labridae","Notolabrus","parilus",2,125
"JBMP1-4","Scorpididae","Scorpis","georgiana",1,300
"JBMP1-4","Apogonidae","Ostorhinchus","victoriae",1,125
"JBMP1-4","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP10-1","Pempherididae","Pempheris","multiradiata",1,200
"JBMP10-1","Pomacentridae","Parma","mccullochi",1,250
"JBMP10-1","Labridae","Coris","auricularis",5,250
"JBMP10-1","Labridae","Coris","auricularis",2,300
"JBMP10-1","Labridae","Pseudolabrus","biserialis",4,125
"JBMP10-1","Labridae","Pseudolabrus","biserialis",3,150
"JBMP10-1","Serranidae","Epinephelides","armatus",1,200
"JBMP10-1","Pomacentridae","Parma","mccullochi",10,200
"JBMP10-1","Labridae","Coris","auricularis",13,125
"JBMP10-1","Labridae","Pictilabrus","viridis",4,100
"JBMP10-1","Labridae","Notolabrus","parilus",3,125
"JBMP10-1","Scorpididae","Scorpis","georgiana",1,250
"JBMP10-1","Labridae","Thalassoma","lutescens",2,200
"JBMP10-1","Glaucosomatidae","Glaucosoma","hebraicum",1,300
"JBMP10-1","Labridae","Ophthalmolepis","lineolatus",5,200
"JBMP10-1","Labridae","Ophthalmolepis","lineolatus",2,300
"JBMP10-1","Pomacentridae","Parma","mccullochi",2,75
"JBMP10-1","Pomacentridae","Parma","mccullochi",2,150
"JBMP10-1","Labridae","Coris","auricularis",3,150
"JBMP10-1","Labridae","Pseudolabrus","biserialis",1,100
"JBMP10-1","Labridae","Notolabrus","parilus",2,150
"JBMP10-1","Tetraodontidae","Torquigener","pleurogramma",2,125
"JBMP10-1","Kyphosidae","Kyphosus","sydneyanus",1,400
"JBMP10-1","Labridae","Dotalabrus","alleni",1,100
"JBMP10-1","Pomacentridae","Parma","mccullochi",1,100
"JBMP10-1","Labridae","Coris","auricularis",15,100
"JBMP10-1","Labridae","Notolabrus","parilus",1,200
"JBMP10-1","Kyphosidae","Kyphosus","cornelii",45,250
"JBMP10-2","Labridae","Ophthalmolepis","lineolatus",2,250
"JBMP10-2","Labridae","Ophthalmolepis","lineolatus",2,300
"JBMP10-2","Labridae","Dotalabrus","alleni",1,75
"JBMP10-2","Pomacentridae","Parma","mccullochi",1,125
"JBMP10-2","Pomacentridae","Parma","mccullochi",7,150
"JBMP10-2","Labridae","Coris","auricularis",3,125
"JBMP10-2","Labridae","Coris","auricularis",8,200
"JBMP10-2","Labridae","Pictilabrus","viridis",2,100
"JBMP10-2","Labridae","Notolabrus","parilus",4,125
"JBMP10-2","Tetraodontidae","Torquigener","pleurogramma",1,100
"JBMP10-2","Scorpididae","Scorpis","georgiana",1,250
"JBMP10-2","Scorpididae","Scorpis","georgiana",2,300
"JBMP10-2","Labridae","Thalassoma","lutescens",1,150
"JBMP10-2","Labridae","Pictilabrus","laticlavius",1,125
"JBMP10-2","Labridae","Coris","auricularis",3,250
"JBMP10-2","Labridae","Coris","auricularis",3,300
"JBMP10-2","Labridae","Pseudolabrus","biserialis",2,75
"JBMP10-2","Labridae","Notolabrus","parilus",2,300
"JBMP10-2","Labridae","Ophthalmolepis","lineolatus",1,200
"JBMP10-2","Labridae","Austrolabrus","maculatus",1,75
"JBMP10-2","Labridae","Coris","auricularis",1,150
"JBMP10-2","Labridae","Notolabrus","parilus",1,75
"JBMP10-2","Kyphosidae","Kyphosus","sydneyanus",9,400
"JBMP10-2","Labridae","Austrolabrus","maculatus",1,50
"JBMP10-2","Labridae","Coris","auricularis",9,100
"JBMP10-2","Labridae","Notolabrus","parilus",2,100
"JBMP10-3","Labridae","Pictilabrus","laticlavius",1,150
"JBMP10-3","Labridae","Ophthalmolepis","lineolatus",1,125
"JBMP10-3","Labridae","Ophthalmolepis","lineolatus",4,200
"JBMP10-3","Serranidae","Epinephelides","armatus",1,150
"JBMP10-3","Labridae","Notolabrus","parilus",1,250
"JBMP10-3","Scorpididae","Scorpis","georgiana",1,200
"JBMP10-3","Odacidae","Olisthops","cyanomelas",1,250
"JBMP10-3","Labridae","Ophthalmolepis","lineolatus",4,250
"JBMP10-3","Pomacentridae","Parma","mccullochi",1,150
"JBMP10-3","Pomacentridae","Parma","mccullochi",4,200
"JBMP10-3","Labridae","Coris","auricularis",6,125
"JBMP10-3","Labridae","Coris","auricularis",10,150
"JBMP10-3","Labridae","Coris","auricularis",6,200
"JBMP10-3","Labridae","Pictilabrus","viridis",3,125
"JBMP10-3","Plesiopidae","Paraplesiops","meleagris",1,150
"JBMP10-3","Labridae","Notolabrus","parilus",3,125
"JBMP10-3","Labridae","Notolabrus","parilus",1,200
"JBMP10-3","Tetraodontidae","Torquigener","pleurogramma",1,125
"JBMP10-3","Labridae","Coris","auricularis",30,75
"JBMP10-3","Labridae","Notolabrus","parilus",4,150
"JBMP10-3","Tetraodontidae","Torquigener","pleurogramma",1,150
"JBMP10-3","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP10-3","Labridae","Ophthalmolepis","lineolatus",5,150
"JBMP10-3","Labridae","Coris","auricularis",35,100
"JBMP10-3","Labridae","Pictilabrus","viridis",2,100
"JBMP10-3","Labridae","Notolabrus","parilus",4,100
"JBMP10-3","Kyphosidae","Kyphosus","cornelii",12,350
"JBMP10-4","Odacidae","Olisthops","cyanomelas",1,250
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",4,250
"JBMP10-4","Labridae","Dotalabrus","alleni",1,120
"JBMP10-4","Pomacentridae","Parma","mccullochi",1,75
"JBMP10-4","Labridae","Coris","auricularis",6,75
"JBMP10-4","Labridae","Coris","auricularis",4,150
"JBMP10-4","Labridae","Coris","auricularis",4,200
"JBMP10-4","Labridae","Pictilabrus","viridis",1,125
"JBMP10-4","Labridae","Notolabrus","parilus",1,125
"JBMP10-4","Labridae","Notolabrus","parilus",3,150
"JBMP10-4","Labridae","Notolabrus","parilus",1,200
"JBMP10-4","Pomacentridae","Parma","occidentalis",1,125
"JBMP10-4","Odacidae","Olisthops","cyanomelas",2,200
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",3,200
"JBMP10-4","Pomacentridae","Parma","mccullochi",1,100
"JBMP10-4","Labridae","Pseudolabrus","biserialis",1,150
"JBMP10-4","Labridae","Notolabrus","parilus",1,250
"JBMP10-4","Pomacentridae","Parma","mccullochi",1,200
"JBMP10-4","Labridae","Coris","auricularis",3,300
"JBMP10-4","Labridae","Pictilabrus","viridis",1,150
"JBMP10-4","Labridae","Notolabrus","parilus",1,75
"JBMP10-4","Labridae","Ophthalmolepis","lineolatus",4,150
"JBMP10-4","Labridae","Coris","auricularis",24,100
"JBMP10-4","Labridae","Notolabrus","parilus",1,100
"JBMP11-1","Labridae","Dotalabrus","aurantiacus",1,75
"JBMP11-1","Pomacentridae","Parma","mccullochi",1,75
"JBMP11-1","Pomacentridae","Parma","mccullochi",2,200
"JBMP11-1","Labridae","Coris","auricularis",5,125
"JBMP11-1","Chaetodontidae","Chelmonops","curiosus",1,100
"JBMP11-1","Labridae","Pictilabrus","viridis",6,125
"JBMP11-1","Labridae","Notolabrus","parilus",3,125
"JBMP11-1","Labridae","Notolabrus","parilus",2,200
"JBMP11-1","Odacidae","Olisthops","cyanomelas",1,200
"JBMP11-1","Labridae","Coris","auricularis",5,25
"JBMP11-1","Labridae","Halichoeres","brownfieldi",2,100
"JBMP11-1","Labridae","Notolabrus","parilus",1,300
"JBMP11-1","Scorpididae","Scorpis","georgiana",1,350
"JBMP11-1","Labridae","Pictilabrus","laticlavius",1,125
"JBMP11-1","Pomacentridae","Parma","mccullochi",4,250
"JBMP11-1","Pomacentridae","Parma","mccullochi",1,300
"JBMP11-1","Labridae","Coris","auricularis",21,75
"JBMP11-1","Labridae","Halichoeres","brownfieldi",1,50
"JBMP11-1","Labridae","Notolabrus","parilus",6,75
"JBMP11-1","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP11-1","Labridae","Coris","auricularis",21,100
"JBMP11-1","Labridae","Halichoeres","brownfieldi",3,75
"JBMP11-1","Labridae","Pictilabrus","viridis",3,100
"JBMP11-1","Labridae","Notolabrus","parilus",7,100
"JBMP11-1","Pomacentridae","Parma","occidentalis",1,200
"JBMP11-1","Pomacentridae","Pomacentrus","milleri",2,100
"JBMP11-2","Labridae","Pictilabrus","laticlavius",1,150
"JBMP11-2","Odacidae","Olisthops","cyanomelas",1,200
"JBMP11-2","Labridae","Ophthalmolepis","lineolatus",3,200
"JBMP11-2","Pomacentridae","Parma","mccullochi",1,100
"JBMP11-2","Labridae","Halichoeres","brownfieldi",1,125
"JBMP11-2","Plesiopidae","Paraplesiops","meleagris",1,100
"JBMP11-2","Scorpididae","Scorpis","georgiana",1,350
"JBMP11-2","Labridae","Coris","auricularis",4,75
"JBMP11-2","Labridae","Notolabrus","parilus",5,125
"JBMP11-2","Labridae","Notolabrus","parilus",1,150
"JBMP11-2","Labridae","Notolabrus","parilus",3,200
"JBMP11-2","Pempherididae","Pempheris","klunzingeri",155,75
"JBMP11-2","Pomacentridae","Parma","mccullochi",5,200
"JBMP11-2","Labridae","Coris","auricularis",4,25
"JBMP11-2","Labridae","Halichoeres","brownfieldi",2,50
"JBMP11-2","Monodactylidae","Schuettea","woodwardi",2,75
"JBMP11-2","Labridae","Notolabrus","parilus",1,75
"JBMP11-2","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP11-2","Labridae","Ophthalmolepis","lineolatus",2,150
"JBMP11-2","Labridae","Coris","auricularis",5,100
"JBMP11-2","Labridae","Coris","auricularis",2,125
"JBMP11-2","Labridae","Halichoeres","brownfieldi",1,75
"JBMP11-2","Labridae","Pictilabrus","viridis",1,100
"JBMP11-2","Labridae","Notolabrus","parilus",9,100
"JBMP11-2","Pseudochromidae","Labracinus","lineatus",1,150
"JBMP11-3","Labridae","Coris","auricularis",1,150
"JBMP11-3","Labridae","Pictilabrus","viridis",1,125
"JBMP11-3","Labridae","Notolabrus","parilus",1,75
"JBMP11-3","Tetraodontidae","Torquigener","pleurogramma",1,125
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",1,125
"JBMP11-3","Labridae","Coris","auricularis",2,100
"JBMP11-3","Kyphosidae","Kyphosus","cornelii",1,250
"JBMP11-3","Pomacentridae","Parma","mccullochi",1,200
"JBMP11-3","Labridae","Coris","auricularis",1,200
"JBMP11-3","Labridae","Coris","auricularis",3,125
"JBMP11-3","Labridae","Halichoeres","brownfieldi",8,75
"JBMP11-3","Labridae","Pictilabrus","viridis",2,100
"JBMP11-3","Labridae","Notolabrus","parilus",2,100
"JBMP11-3","Labridae","Notolabrus","parilus",4,125
"JBMP11-3","Tetraodontidae","Torquigener","pleurogramma",1,100
"JBMP11-3","Scorpididae","Scorpis","georgiana",1,250
"JBMP11-3","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP11-4","Labridae","Notolabrus","parilus",2,100
"JBMP11-4","Labridae","Pictilabrus","viridis",1,150
"JBMP11-4","Labridae","Notolabrus","parilus",1,150
"JBMP11-4","Pomacentridae","Parma","mccullochi",1,200
"JBMP11-4","Labridae","Notolabrus","parilus",3,125
"JBMP11-4","Scorpididae","Scorpis","georgiana",1,250
"JBMP12-1","Odacidae","Olisthops","cyanomelas",2,200
"JBMP12-1","Labridae","Pictilabrus","viridis",6,125
"JBMP12-1","Labridae","Notolabrus","parilus",4,75
"JBMP12-1","Pomacentridae","Parma","occidentalis",1,125
"JBMP12-1","Apogonidae","Ostorhinchus","victoriae",1,75
"JBMP12-1","Odacidae","Olisthops","cyanomelas",2,100
"JBMP12-1","Labridae","Halichoeres","brownfieldi",3,100
"JBMP12-1","Cheilodactylidae","Cheilodactylus","rubrolabiatus",1,350
"JBMP12-1","Labridae","Pictilabrus","viridis",3,75
"JBMP12-1","Labridae","Notolabrus","parilus",1,250
"JBMP12-1","Labridae","Pictilabrus","viridis",5,100
"JBMP12-1","Labridae","Notolabrus","parilus",9,100
"JBMP12-1","Tetraodontidae","Torquigener","pleurogramma",5,100
"JBMP12-2","Labridae","Coris","auricularis",1,75
"JBMP12-2","Labridae","Coris","auricularis",1,150
"JBMP12-2","Labridae","Pictilabrus","viridis",2,75
"JBMP12-2","Labridae","Notolabrus","parilus",3,75
"JBMP12-2","Labridae","Notolabrus","parilus",2,150
"JBMP12-2","Pomacentridae","Parma","occidentalis",2,150
"JBMP12-2","Pomacentridae","Parma","occidentalis",1,200
"JBMP12-2","Labridae","Coris","auricularis",1,100
"JBMP12-2","Labridae","Halichoeres","brownfieldi",5,125
"JBMP12-2","Labridae","Notolabrus","parilus",9,100
"JBMP12-2","Pomacentridae","Parma","occidentalis",1,50
"JBMP12-2","Clupeidae","Unknown","spp",80,75
"JBMP12-2","Pomacentridae","Parma","mccullochi",1,200
"JBMP12-2","Labridae","Halichoeres","brownfieldi",9,100
"JBMP12-2","Labridae","Notolabrus","parilus",1,200
"JBMP12-2","Labridae","Notolabrus","parilus",1,250
"JBMP12-2","Clupeidae","Unknown","spp",230,100
"JBMP12-2","Labridae","Halichoeres","brownfieldi",2,75
"JBMP12-2","Labridae","Pictilabrus","viridis",1,100
"JBMP12-2","Labridae","Notolabrus","parilus",2,125
"JBMP12-2","Pomacentridae","Parma","occidentalis",1,100
"JBMP12-2","Apogonidae","Ostorhinchus","victoriae",1,75
"JBMP12-2","Pomacentridae","Pomacentrus","milleri",1,100
"JBMP12-3","Kyphosidae","Kyphosus","sydneyanus",2,300
"JBMP12-3","Labridae","Coris","auricularis",3,100
"JBMP12-3","Labridae","Pictilabrus","viridis",8,100
"JBMP12-3","Labridae","Notolabrus","parilus",3,100
"JBMP12-3","Pseudochromidae","Labracinus","lineatus",2,125
"JBMP12-3","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP12-3","Kyphosidae","Kyphosus","cornelii",5,250
"JBMP12-3","Pomacentridae","Pomacentrus","milleri",8,100
"JBMP12-3","Pomacentridae","Parma","mccullochi",1,250
"JBMP12-3","Labridae","Coris","auricularis",1,75
"JBMP12-3","Labridae","Notolabrus","parilus",1,75
"JBMP12-3","Pomacentridae","Parma","occidentalis",1,150
"JBMP12-3","Kyphosidae","Kyphosus","cornelii",23,200
"JBMP12-3","Pomacentridae","Parma","mccullochi",8,200
"JBMP12-3","Pomacentridae","Parma","mccullochi",2,150
"JBMP12-3","Labridae","Coris","auricularis",5,150
"JBMP12-3","Labridae","Pictilabrus","viridis",3,125
"JBMP12-3","Labridae","Notolabrus","parilus",2,125
"JBMP12-3","Pseudochromidae","Labracinus","lineatus",2,150
"JBMP12-3","Scorpididae","Scorpis","georgiana",1,250
"JBMP12-4","Labridae","Coris","auricularis",1,250
"JBMP12-4","Labridae","Coris","auricularis",1,300
"JBMP12-4","Chaetodontidae","Chelmonops","curiosus",1,125
"JBMP12-4","Labridae","Notolabrus","parilus",2,75
"JBMP12-4","Kyphosidae","Kyphosus","cornelii",2,200
"JBMP12-4","Pomacentridae","Pomacentrus","milleri",2,75
"JBMP12-4","Pomacentridae","Parma","mccullochi",1,125
"JBMP12-4","Pomacentridae","Parma","mccullochi",8,200
"JBMP12-4","Labridae","Coris","auricularis",2,125
"JBMP12-4","Labridae","Pictilabrus","viridis",1,100
"JBMP12-4","Labridae","Notolabrus","parilus",5,100
"JBMP12-4","Scorpididae","Scorpis","georgiana",6,250
"JBMP12-4","Apogonidae","Ostorhinchus","victoriae",2,125
"JBMP12-4","Pomacentridae","Pomacentrus","milleri",7,100
"JBMP12-4","Pomacentridae","Parma","mccullochi",1,100
"JBMP12-4","Labridae","Coris","auricularis",28,200
"JBMP12-4","Labridae","Notolabrus","parilus",2,250
"JBMP12-4","Apogonidae","Ostorhinchus","victoriae",1,100
"JBMP12-4","Kyphosidae","Kyphosus","cornelii",2,250
"JBMP12-4","Odacidae","Olisthops","cyanomelas",1,250
"JBMP12-4","Pempherididae","Pempheris","klunzingeri",1,125
"JBMP12-4","Pomacentridae","Parma","mccullochi",4,150
"JBMP12-4","Labridae","Coris","auricularis",2,150
"JBMP12-4","Chaetodontidae","Chelmonops","curiosus",1,100
"JBMP12-4","Labridae","Pictilabrus","viridis",4,125
"JBMP12-4","Labridae","Notolabrus","parilus",2,125
"JBMP12-4","Labridae","Notolabrus","parilus",1,150
"JBMP12-4","Pomacentridae","Parma","occidentalis",1,125
"JBMP12-4","Pomacentridae","Stegastes","obreptus",1,100
"JBMP13-1","Kyphosidae","Kyphosus","sydneyanus",2,400
"JBMP13-1","Odacidae","Olisthops","cyanomelas",1,100
"JBMP13-1","Pempherididae","Pempheris","klunzingeri",1,150
"JBMP13-1","Pomacentridae","Parma","mccullochi",3,250
"JBMP13-1","Labridae","Coris","auricularis",8,75
"JBMP13-1","Labridae","Halichoeres","brownfieldi",2,50
"JBMP13-1","Labridae","Notolabrus","parilus",8,75
"JBMP13-1","Tetraodontidae","Torquigener","pleurogramma",1,75
"JBMP13-1","Pomacentridae","Parma","occidentalis",1,150
"JBMP13-1","Pomacentridae","Parma","occidentalis",2,200
"JBMP13-1","Kyphosidae","Kyphosus","cornelii",3,350
"JBMP13-1","Kyphosidae","Kyphosus","cornelii",1,375
"JBMP13-1","Pomacentridae","Pomacentrus","milleri",1,75
"JBMP13-1","Pempherididae","Pempheris","klunzingeri",2,50
"JBMP13-1","Pomacentridae","Parma","mccullochi",1,100
"JBMP13-1","Pomacentridae","Parma","mccullochi",1,125
"JBMP13-1","Labridae","Coris","auricularis",2,100
"JBMP13-1","Labridae","Halichoeres","brownfieldi",10,75
"JBMP13-1","Labridae","Notolabrus","parilus",7,100
"JBMP13-1","Scorpididae","Scorpis","georgiana",2,250
"JBMP13-1","Scorpididae","Scorpis","georgiana",1,300
"JBMP13-1","Pomacentridae","Pomacentrus","milleri",2,100
"JBMP13-1","Kyphosidae","Kyphosus","sydneyanus",4,375
"JBMP13-1","Pomacentridae","Parma","mccullochi",3,200
"JBMP13-1","Labridae","Coris","auricularis",3,25
"JBMP13-1","Labridae","Halichoeres","brownfieldi",6,100
"JBMP13-1","Labridae","Halichoeres","brownfieldi",1,125
"JBMP13-1","Labridae","Notolabrus","parilus",1,200
"JBMP13-1","Apogonidae","Ostorhinchus","victoriae",1,100
"JBMP13-1","Odacidae","Olisthops","cyanomelas",1,200
"JBMP13-1","Pomacentridae","Parma","mccullochi",1,150
"JBMP13-1","Labridae","Notolabrus","parilus",4,125
"JBMP13-1","Scorpididae","Scorpis","georgiana",2,200
"JBMP13-1","Scorpididae","Scorpis","georgiana",1,350
"JBMP13-1","Pomacentridae","Parma","occidentalis",1,100
"JBMP13-1","Pomacentridae","Parma","occidentalis",3,125
"JBMP13-1","Apogonidae","Ostorhinchus","victoriae",1,75
"JBMP13-2","Odacidae","Olisthops","cyanomelas",1,150
"JBMP13-2","Pomacentridae","Parma","mccullochi",1,125
"JBMP13-2","Pomacentridae","Parma","mccullochi",2,200
"JBMP13-2","Labridae","Coris","auricularis",5,100
"JBMP13-2","Labridae","Coris","auricularis",1,125
"JBMP13-2","Labridae","Halichoeres","brownfieldi",19,75
"JBMP13-2","Labridae","Pictilabrus","viridis",1,100
"JBMP13-2","Labridae","Notolabrus","parilus",9,100
"JBMP13-2","Pseudochromidae","Labracinus","lineatus",1,150
"JBMP13-2","Scorpididae","Scorpis","georgiana",1,250
"JBMP13-2","Scorpididae","Scorpis","georgiana",2,300
"JBMP13-2","Pomacentridae","Pomacentrus","milleri",3,100
"JBMP13-2","Labridae","Coris","auricularis",3,25
"JBMP13-2","Labridae","Halichoeres","brownfieldi",3,50
"JBMP13-2","Labridae","Halichoeres","brownfieldi",7,100
"JBMP13-2","Labridae","Pictilabrus","viridis",1,75
"JBMP13-2","Labridae","Notolabrus","parilus",7,75
"JBMP13-2","Labridae","Notolabrus","parilus",1,250
"JBMP13-2","Tetraodontidae","Torquigener","pleurogramma",1,75
"JBMP13-2","Pomacentridae","Parma","occidentalis",1,150
"JBMP13-2","Pomacentridae","Parma","mccullochi",1,100
"JBMP13-2","Labridae","Coris","auricularis",2,200
"JBMP13-2","Labridae","Notolabrus","parilus",1,200
"JBMP13-2","Odacidae","Olisthops","cyanomelas",2,200
"JBMP13-2","Pomacentridae","Parma","mccullochi",2,150
"JBMP13-2","Labridae","Coris","auricularis",6,75
"JBMP13-2","Labridae","Pictilabrus","viridis",1,125
"JBMP13-2","Labridae","Notolabrus","parilus",1,125
"JBMP13-2","Labridae","Notolabrus","parilus",3,150
"JBMP13-2","Scorpididae","Scorpis","georgiana",1,350
"JBMP13-3","Labridae","Halichoeres","brownfieldi",9,100
"JBMP13-3","Labridae","Notolabrus","parilus",1,300
"JBMP13-3","Scorpididae","Scorpis","georgiana",1,200
"JBMP13-3","Pomacentridae","Parma","mccullochi",2,200
"JBMP13-3","Labridae","Coris","auricularis",1,125
"JBMP13-3","Labridae","Notolabrus","parilus",1,100
"JBMP13-3","Labridae","Notolabrus","parilus",3,125
"JBMP13-3","Pseudochromidae","Labracinus","lineatus",1,200
"JBMP13-3","Scorpididae","Scorpis","georgiana",2,300
"JBMP13-3","Pomacentridae","Parma","occidentalis",1,100
"JBMP13-3","Labridae","Ophthalmolepis","lineolatus",1,150
"JBMP13-3","Pempherididae","Pempheris","klunzingeri",100,50
"JBMP13-3","Labridae","Coris","auricularis",6,100
"JBMP13-3","Labridae","Halichoeres","brownfieldi",7,125
"JBMP13-3","Labridae","Notolabrus","parilus",4,200
"JBMP13-3","Odacidae","Olisthops","cyanomelas",2,250
"JBMP13-3","Odacidae","Olisthops","cyanomelas",1,300
"JBMP13-3","Pempherididae","Pempheris","klunzingeri",1,125
"JBMP13-3","Pomacentridae","Parma","mccullochi",1,150
"JBMP13-3","Labridae","Notolabrus","parilus",3,150
"JBMP13-3","Pomacentridae","Parma","occidentalis",1,125
"JBMP13-4","Pempherididae","Pempheris","multiradiata",3,100
"JBMP13-4","Odacidae","Olisthops","cyanomelas",1,250
