OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
NMP_20190730_MI1_DOV	54	MI01_L001_1.MP4	38190	MI01_R002_1.MP4	38910	10.61894	1	1.08164	62.55612	4.67045	3.38413	2472.31424	26.57550	62.00651	56.81007	1069.76431	281.00537	-2211.10335	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	55	MI01_L001_1.MP4	38280	MI01_R002_1.MP4	39000	10.64397	1	1.10666	66.35124	5.64753	1.86389	2208.08718	28.09530	53.21979	14.20237	1036.05514	89.05525	-1947.89833	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	57	MI01_L001_1.MP4	38405	MI01_R002_1.MP4	39125	10.67872	1	1.14142	215.79570	11.27726	5.06862	4329.24778	29.72019	14.12142	40.37851	2091.81587	-480.47913	-3759.76495	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		3846	
NMP_20190730_MI1_DOV	58	MI01_L001_1.MP4	38558	MI01_R002_1.MP4	39278	10.72127	1	1.18396	110.87747	5.48380	7.62716	3049.31681	24.12051	6.85999	31.54363	1152.14037	-474.76334	-2783.07480	Labridae	Thalassoma	lutescens	37384168	1	AD	Passing		2684	
NMP_20190730_MI1_DOV	59	MI01_L001_1.MP4	38586	MI01_R002_1.MP4	39306	10.72905	1	1.19175	68.01725	2.07396	4.96058	1657.35768	21.46554	23.39164	38.13681	562.15683	-227.63369	-1542.39978	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	60	MI01_L001_1.MP4	38689	MI01_R002_1.MP4	39409	10.75769	1	1.22039	126.78936	7.08218	3.66153	2436.37749	20.82084	51.16879	26.71778	775.31168	-385.81499	-2277.27334	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NMP_20190730_MI1_DOV	61	MI01_L001_1.MP4	38732	MI01_R002_1.MP4	39452	10.76965	1	1.23234	67.50905	3.30125	4.00865	2323.39706	23.86110	0.63097	28.94813	892.55435	-294.42856	-2124.81351	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	62	MI01_L001_1.MP4	38732	MI01_R002_1.MP4	39452	10.76965	1	1.23234	66.10321	6.23724	4.57913	2769.99891	28.55697	19.68221	11.56000	1298.56824	-259.01956	-2433.00707	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	64	MI01_L001_1.MP4	38803	MI01_R002_1.MP4	39523	10.78939	1	1.25208	79.69432	4.63471	5.97077	1961.17516	24.58438	52.55124	20.39649	593.07259	-560.33892	-1783.39374	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NMP_20190730_MI1_DOV	66	MI01_L001_1.MP4	38956	MI01_R002_1.MP4	39676	10.83193	1	1.29463	97.05214	6.77066	8.08295	2963.33611	27.40594	22.77118	13.08831	1081.16657	-831.60907	-2630.75390	Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
NMP_20190730_MI1_DOV	67	MI01_L001_1.MP4	39219	MI01_R002_1.MP4	39939	10.90506	1	1.36776	154.48060	5.17609	4.70496	2747.83333	25.36700	12.67411	17.69267	1049.30753	-533.65033	-2482.89328	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NMP_20190730_MI1_DOV	71	MI01_L001_1.MP4	39598	MI01_R002_1.MP4	40318	11.01044	1	1.47314	127.35008	2.83867	6.18635	1821.92208	28.77204	28.10634	27.49639	-839.89565	-252.18334	-1596.99059	Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
NMP_20190730_MI1_DOV	76	MI01_L001_1.MP4	39645	MI01_R002_1.MP4	40365	11.02351	1	1.48621	214.23404	11.17467	8.53154	3679.41332	16.50919	23.83859	3.97685	-974.47704	-378.97557	-3527.72652	Acanthuridae	Acanthurus	grammoptilus	37437002	1	AD	Passing			
NMP_20190730_MI1_DOV	77	MI01_L001_1.MP4	39811	MI01_R002_1.MP4	40531	11.06967	1	1.53236	76.65762	6.65341	12.98319	3177.83195	34.80485	2.82855	16.38819	-1597.31487	-859.44555	-2609.32069	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing		2670	
NMP_20190730_MI1_DOV	81	MI01_L001_1.MP4	39957	MI01_R002_1.MP4	40677	11.11027	1	1.57296	170.16436	13.14238	7.38873	3719.37102	27.27468	33.04054	5.10288	1551.41396	-705.82268	-3305.85085	Scaridae	Scarus	spp		1	AD	Passing		3570	
NMP_20190730_MI1_DOV	85	MI01_L001_1.MP4	40500	MI01_R002_1.MP4	41220	11.26125	1	1.72394	185.02150	10.25548	9.25006	3155.05516	10.09758	33.90697	8.49531	-328.08776	-445.35966	-3106.18516	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		2313	
NMP_20190730_MI1_DOV	89	MI01_L001_1.MP4	40660	MI01_R002_1.MP4	41380	11.30574	1	1.76843	147.71468	8.48719	10.57103	3307.59581	31.91377	13.31215	5.25600	-1727.00401	-273.55511	-2807.63509	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NMP_20190730_MI1_DOV	90	MI01_L001_1.MP4	40678	MI01_R002_1.MP4	41398	11.31074	1	1.77344	156.02247	5.11439	8.02154	2603.99198	17.55835	19.82168	11.37516	-710.27935	-335.58082	-2482.67255	Labridae	Thalassoma	lutescens	37384168	1	M	Passing			
NMP_20190730_MI1_DOV	92	MI01_L001_1.MP4	40713	MI01_R002_1.MP4	41433	11.32048	1	1.78317	154.38958	10.61753	4.61979	4550.84104	10.20312	14.88414	7.99578	464.93878	-658.53995	-4478.87388	Balistidae	Sufflamen	chrysopterum	37465079	1	AD	Passing		3964	
NMP_20190730_MI1_DOV	94	MI01_L001_1.MP4	40754	MI01_R002_1.MP4	41474	11.33188	1	1.79457	212.55324	10.41509	14.47395	3821.03513	29.31019	7.04709	6.36697	1773.99000	-593.19426	-3331.87477	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		3638	
NMP_20190730_MI1_DOV	95	MI01_L001_1.MP4	40865	MI01_R002_1.MP4	41585	11.36274	1	1.82543	216.52557	3.92571	6.87852	1888.06015	29.38866	45.61308	2.71519	-785.52341	-491.33613	-1645.08751	Labridae	Cheilinus	chlorourus	37384064	1	AD	Passing			
NMP_20190730_MI1_DOV	96	MI01_L001_1.MP4	41245	MI01_R002_1.MP4	41965	11.46840	1	1.93110	102.32953	4.12168	6.85415	2424.60527	24.01891	20.68801	26.49466	669.93824	-724.68443	-2214.66159	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NMP_20190730_MI1_DOV	98	MI01_L001_1.MP4	41434	MI01_R002_1.MP4	42154	11.52095	1	1.98365	238.92230	5.00554	3.34718	2869.43122	12.03491	15.89835	0.26938	462.24951	-379.85033	-2806.36324	Scaridae	Scarus	rivulatus	37386027	1	F	Passing		2765	
NMP_20190730_MI1_DOV	99	MI01_L001_1.MP4	41454	MI01_R002_1.MP4	42174	11.52651	1	1.98921	128.38778	8.51060	5.71664	3501.11344	22.00567	12.80233	8.29544	1263.45439	-353.07685	-3246.04606	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NMP_20190730_MI1_DOV	105	MI01_L001_1.MP4	44396	MI01_R002_1.MP4	45116	12.34455	2	0.00667	145.78367	4.79046	8.12901	3259.44519	11.24212	9.19120	4.61062	526.53372	-355.74511	-3196.90329	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		2224	
NMP_20190730_MI1_DOV	106	MI01_L001_1.MP4	44496	MI01_R002_1.MP4	45216	12.37236	2	0.03448	241.13840	5.08885	6.50376	2834.11118	23.04774	2.85101	5.04768	1027.87758	-417.81102	-2607.88953	Scaridae	Scarus	rivulatus	37386027	1	F	Passing		2085	
NMP_20190730_MI1_DOV	108	MI01_L001_1.MP4	44566	MI01_R002_1.MP4	45286	12.39182	2	0.05394	156.53293	6.00078	8.75812	2517.48495	24.36683	30.30287	0.84904	-899.23641	-519.78987	-2293.23414	Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
NMP_20190730_MI1_DOV	110	MI01_L001_1.MP4	44598	MI01_R002_1.MP4	45318	12.40072	2	0.06284	102.74565	9.03411	7.50311	2578.93084	13.50360	48.42811	2.39792	-470.16857	-376.27488	-2507.63694	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NMP_20190730_MI1_DOV	114	MI01_L001_1.MP4	44656	MI01_R002_1.MP4	45376	12.41685	2	0.07897	220.74917	8.79624	3.60372	4481.39483	2.87772	12.74258	3.22006	97.90873	-202.56516	-4475.74361	Acanthuridae	Acanthurus	olivaceus	37437016	1	AD	Passing		3885	
NMP_20190730_MI1_DOV	116	MI01_L001_1.MP4	44688	MI01_R002_1.MP4	45408	12.42575	2	0.08787	56.69347	3.44351	6.38750	2125.89697	28.35915	4.78694	8.28882	-997.00225	-160.22351	-1870.76264	Pomacentridae	Pomacentrus	moluccensis	37372118	1	AD	Passing			
NMP_20190730_MI1_DOV	118	MI01_L001_1.MP4	44823	MI01_R002_1.MP4	45543	12.46328	2	0.12540	96.25621	2.96089	6.03120	2098.03335	20.20910	18.79701	11.39089	-376.09686	-619.53851	-1968.87458	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NMP_20190730_MI1_DOV	119	MI01_L001_1.MP4	44883	MI01_R002_1.MP4	45603	12.47997	2	0.14209	106.10513	3.10826	6.81766	2240.83228	17.27362	16.74430	24.23930	-383.02394	-544.08294	-2139.76535	Labridae	Thalassoma	lunare	37384167	1	AD	Passing			
NMP_20190730_MI1_DOV	121	MI01_L001_1.MP4	44898	MI01_R002_1.MP4	45618	12.48414	2	0.14626	184.30937	7.00674	7.56118	3525.54426	13.12720	15.35430	11.89757	-549.94107	-581.96569	-3433.41566	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		3007	
NMP_20190730_MI1_DOV	123	MI01_L001_1.MP4	45015	MI01_R002_1.MP4	45735	12.51667	2	0.17879	179.86660	8.07581	7.30172	3236.93229	32.67366	20.87106	16.07659	-1645.91681	-587.03058	-2724.71716	Scaridae	Chlorurus	sordidus	37386030	1	F	Passing		3146	
NMP_20190730_MI1_DOV	124	MI01_L001_1.MP4	45131	MI01_R002_1.MP4	45851	12.54893	2	0.21104	61.80835	2.98903	6.23933	2060.38324	14.16497	19.87553	28.20260	-475.22158	-168.48785	-1997.73757	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	125	MI01_L001_1.MP4	45131	MI01_R002_1.MP4	45851	12.54893	2	0.21104	80.96568	2.23245	5.86212	1707.84617	13.72175	21.64952	13.03816	-156.93240	-373.48194	-1659.10277	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	126	MI01_L001_1.MP4	45131	MI01_R002_1.MP4	45851	12.54893	2	0.21104	66.41389	1.67092	4.20603	1724.41064	14.15437	13.14916	3.64825	-31.47550	-420.50279	-1672.05823	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	131	MI01_L001_1.MP4	45768	MI01_R002_1.MP4	46488	12.72605	2	0.38817	76.40463	2.47304	8.42872	2601.72545	19.53089	4.70134	7.96201	338.23687	-801.33671	-2452.02582	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing		2445	
NMP_20190730_MI1_DOV	135	MI01_L001_1.MP4	46008	MI01_R002_1.MP4	46728	12.79278	2	0.45490	66.59044	2.92689	4.93234	2159.95169	24.39402	15.33078	19.21002	533.05139	-715.30638	-1967.12590	Labridae	Anampses	meleagrides	37384049	1	AD	Passing			
NMP_20190730_MI1_DOV	136	MI01_L001_1.MP4	46030	MI01_R002_1.MP4	46750	12.79890	2	0.46102	63.55915	5.90658	11.80321	2848.61468	31.72546	31.09671	39.44751	-1359.22538	-629.55529	-2422.96762	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	138	MI01_L001_1.MP4	46064	MI01_R002_1.MP4	46784	12.80835	2	0.47047	60.43016	5.19249	4.86513	2370.34715	21.87411	31.14237	12.02993	-593.18197	-654.23992	-2199.69336	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	139	MI01_L001_1.MP4	46064	MI01_R002_1.MP4	46784	12.80835	2	0.47047	64.73545	4.31115	6.89058	2089.63439	21.35728	40.20190	33.52871	-518.90466	-556.66092	-1946.13423	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	140	MI01_L001_1.MP4	46087	MI01_R002_1.MP4	46807	12.81475	2	0.47687	220.28835	5.00347	8.94888	2775.60825	20.41530	20.48230	14.67478	364.76597	-896.85297	-2601.26925	Nemipteridae	Scolopsis	bilineata	37347031	1	AD	Passing		2383	
NMP_20190730_MI1_DOV	145	MI01_L001_1.MP4	46747	MI01_R002_1.MP4	47467	12.99826	2	0.66038	148.25349	6.75980	7.24729	2393.32008	26.55201	48.34165	1.40501	-869.12116	-623.84431	-2140.89413	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NMP_20190730_MI1_DOV	148	MI01_L001_1.MP4	47280	MI01_R002_1.MP4	48000	13.14647	2	0.80859	156.66798	6.57758	8.14516	3140.81684	17.60987	17.41313	13.71652	780.03718	-542.61404	-2993.63365	Balistidae	Sufflamen	chrysopterum	37465079	1	AD	Passing		3001	
NMP_20190730_MI1_DOV	153	MI01_L001_1.MP4	48888	MI01_R002_1.MP4	49608	13.59358	2	1.25570	156.88463	15.46251	9.49220	3765.42730	28.46004	51.66390	21.94013	-1781.56747	-214.20172	-3310.37426	Scaridae		spp		1	AD	Passing		3577	
NMP_20190730_MI1_DOV	157	MI01_L001_1.MP4	48958	MI01_R002_1.MP4	49678	13.61304	2	1.27516	158.27610	8.56984	5.29731	3489.28818	25.00658	8.04491	11.52624	-1467.33087	-150.21916	-3162.19960	Scaridae	Scarus	rivulatus	37386027	1	F	Passing		2785	
NMP_20190730_MI1_DOV	158	MI01_L001_1.MP4	49023	MI01_R002_1.MP4	49743	13.63112	2	1.29324	162.08963	7.12138	3.63901	3017.22757	18.24045	20.19308	1.68171	916.48972	-227.93636	-2865.61578	Scaridae		spp		1	AD	Passing		2760	
NMP_20190730_MI1_DOV	159	MI01_L001_1.MP4	49023	MI01_R002_1.MP4	49743	13.63112	2	1.29324	161.05107	8.47871	8.35155	2984.68611	10.50838	29.53095	0.66345	512.53013	-183.36993	-2934.62766	Scaridae		spp		1	AD	Passing		2737	
NMP_20190730_MI1_DOV	160	MI01_L001_1.MP4	49033	MI01_R002_1.MP4	49753	13.63390	2	1.29602	150.02222	8.05874	6.04290	2913.72238	24.53938	30.27673	5.54420	1142.48119	-398.91679	-2650.54338	Labridae	Thalassoma	lutescens	37384168	1	AD	Passing			
NMP_20190730_MI1_DOV	161	MI01_L001_1.MP4	49113	MI01_R002_1.MP4	49833	13.65614	2	1.31826	153.43759	6.51366	3.46541	2711.52507	13.85866	26.28047	0.37132	-594.50615	-261.52168	-2632.59132	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing		2524	
NMP_20190730_MI1_DOV	162	MI01_L001_1.MP4	49115	MI01_R002_1.MP4	49835	13.65670	2	1.31882	139.76376	10.11875	4.01092	3022.76247	23.65478	39.90821	5.12826	1182.69316	-268.58868	-2768.78854	Labridae	Gomphosus	varius	37384106	1	AD	Passing		2883	
NMP_20190730_MI1_DOV	165	MI01_L001_1.MP4	49281	MI01_R002_1.MP4	50001	13.70286	2	1.36497	136.95608	6.82071	7.56209	3075.98886	29.05556	7.02195	16.39909	1481.64151	-190.80854	-2688.87300	Scaridae		spp		1	AD	Passing			
NMP_20190730_MI1_DOV	167	MI01_L001_1.MP4	49291	MI01_R002_1.MP4	50011	13.70564	2	1.36776	80.41146	5.85572	8.66789	2840.33154	26.68990	2.93701	1.46130	1275.74554	7.50326	-2537.69586	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	168	MI01_L001_1.MP4	49291	MI01_R002_1.MP4	50011	13.70564	2	1.36776	83.52321	3.35207	9.90963	2942.13196	6.06576	8.03987	11.45526	305.88558	-55.58398	-2925.65973	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	169	MI01_L001_1.MP4	49319	MI01_R002_1.MP4	50039	13.71342	2	1.37554	104.34421	4.12343	6.55516	2106.57713	10.31289	28.86894	1.12481	-9.37527	-377.01041	-2072.54493	Chaetodontidae	Chaetodon	plebeius	37365050	1	AD	Passing		1997	
NMP_20190730_MI1_DOV	171	MI01_L001_1.MP4	49376	MI01_R002_1.MP4	50096	13.72927	2	1.39139	45.91681	2.70134	4.06074	1740.22956	19.88519	28.16837	0.85205	-275.47155	-523.90804	-1636.47020	Chaetodontidae	Chaetodon	trifascialis	37365058	1	AD	Passing		1270	
NMP_20190730_MI1_DOV	172	MI01_L001_1.MP4	49425	MI01_R002_1.MP4	50145	13.74290	2	1.40501	78.95327	2.70451	6.92035	2792.48943	7.87443	2.75661	8.96578	367.19515	-107.39448	-2766.15824	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	173	MI01_L001_1.MP4	49425	MI01_R002_1.MP4	50145	13.74290	2	1.40501	74.58796	6.16388	7.96869	2752.56033	10.67497	23.59588	3.34673	506.88382	55.16766	-2704.92397	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
NMP_20190730_MI1_DOV	174	MI01_L001_1.MP4	49425	MI01_R002_1.MP4	50145	13.74290	2	1.40501	71.65755	5.13472	7.50692	2716.72932	1.76390	20.83190	11.27026	-28.15839	-78.73996	-2715.44202	Pomacentridae	Chromis	weberi	37372054	1	AD	Passing			
